algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pges,res/networks/water,water.xbif50001_,6,5,17,98,-0.5126930851796526,-67084.3369472465,7.1875,8.0,222.0,4,0
phc,res/networks/water,water.xbif50001_,6,5,17,104,-0.4516874352102106,-67274.46476374677,7.75,18.0,230.0,4,0
pfhcbes,res/networks/water,water.xbif50001_,6,5,19,101,-0.48933866889715016,-67384.39246620446,7.4375,12.0,226.0,4,0
pges,res/networks/water,water.xbif50001_,6,5,19,101,-0.5111144476092594,-67319.96165742543,7.5,16.0,224.0,4,0
phc,res/networks/water,water.xbif50001_,6,5,19,101,-0.48933866889715016,-67384.39246620446,7.4375,12.0,226.0,4,0
pfhcbes,res/networks/water,water.xbif50001_,6,5,23,97,-0.4921824694633969,-67463.49077690627,7.1875,12.0,218.0,4,0
pges,res/networks/water,water.xbif50001_,6,5,23,100,-0.4877278848954118,-67150.83110584032,7.375,12.0,224.0,4,0
phc,res/networks/water,water.xbif50001_,6,5,23,97,-0.4921824694633969,-67463.49077690627,7.1875,12.0,218.0,4,0
pfhcbes,res/networks/water,water.xbif50001_,6,5,29,103,-0.4364224859062794,-67892.65177936446,7.75,18.0,230.0,5,0
pges,res/networks/water,water.xbif50001_,6,5,29,101,-0.5178711105088706,-67155.98934359984,7.4375,10.0,228.0,4,0
phc,res/networks/water,water.xbif50001_,6,5,29,103,-0.4364224859062794,-67892.65177936446,7.75,18.0,230.0,4,0
pfhcbes,res/networks/water,water.xbif50001_,8,5,2,100,-0.481066892013438,-67471.84727039636,7.4375,12.0,226.0,3,0
pges,res/networks/water,water.xbif50001_,8,5,2,100,-0.45147564612844054,-67136.60470360861,7.5,12.0,228.0,4,0
phc,res/networks/water,water.xbif50001_,8,5,2,100,-0.481066892013438,-67471.84727039636,7.4375,12.0,226.0,3,0
pfhcbes,res/networks/water,water.xbif50001_,8,5,3,99,-0.43090228270462705,-67253.13839441349,7.5,14.0,226.0,4,0
pges,res/networks/water,water.xbif50001_,8,5,3,95,-0.4982647420996353,-67067.9536665988,6.9375,6.0,216.0,4,0
phc,res/networks/water,water.xbif50001_,8,5,3,99,-0.43090228270462705,-67253.13839441349,7.5,14.0,226.0,3,0
pfhcbes,res/networks/water,water.xbif50001_,8,5,5,100,-0.5017651308265939,-67318.60081970238,7.5625,12.0,230.0,3,0
pges,res/networks/water,water.xbif50001_,8,5,5,98,-0.4874549704913313,-67264.19360879301,7.3125,14.0,220.0,4,0
