algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pges,res/networks/child,child.xbif50002_,1,5,13,2,-0.6502329163715962,-62980.00347245325,0.2,0.0,4.0,8,0
phc,res/networks/child,child.xbif50002_,1,5,13,4,-0.6152845467484459,-63753.69831198349,0.5,4.0,6.0,6,0
pfhcbes,res/networks/child,child.xbif50002_,1,5,17,6,-0.5990281385685702,-63943.32018763808,0.8,10.0,6.0,7,0
pges,res/networks/child,child.xbif50002_,1,5,17,2,-0.6502329163715962,-62980.00347245325,0.2,0.0,4.0,8,0
phc,res/networks/child,child.xbif50002_,1,5,17,6,-0.5990281385685702,-63943.32018763808,0.8,10.0,6.0,7,0
pfhcbes,res/networks/child,child.xbif50002_,1,5,19,4,-0.5858235054478003,-63884.15024378692,0.6,8.0,4.0,7,0
pges,res/networks/child,child.xbif50002_,1,5,19,2,-0.6502329163715962,-62980.00347245325,0.2,0.0,4.0,8,0
phc,res/networks/child,child.xbif50002_,1,5,19,4,-0.5858235054478003,-63884.15024378692,0.6,8.0,4.0,7,0
pfhcbes,res/networks/child,child.xbif50002_,1,5,23,5,-0.6518465877170437,-63902.17010046858,0.7,8.0,6.0,7,0
pges,res/networks/child,child.xbif50002_,1,5,23,2,-0.6502329163715962,-62980.00347245325,0.2,0.0,4.0,8,0
phc,res/networks/child,child.xbif50002_,1,5,23,5,-0.6518465877170437,-63902.17010046858,0.7,8.0,6.0,7,0
pfhcbes,res/networks/child,child.xbif50002_,1,5,29,8,-0.5886888722286377,-64480.50078570687,1.1,18.0,4.0,7,0
pges,res/networks/child,child.xbif50002_,1,5,29,2,-0.6502329163715962,-62980.00347245325,0.2,0.0,4.0,8,0
phc,res/networks/child,child.xbif50002_,1,5,29,8,-0.5886888722286377,-64480.50078570687,1.1,18.0,4.0,7,0
pfhcbes,res/networks/child,child.xbif50002_,2,5,2,10,-0.6394670546463317,-63867.39647918426,1.3,16.0,10.0,5,0
pges,res/networks/child,child.xbif50002_,2,5,2,6,-0.6918148480474497,-63282.69986139012,0.7,4.0,10.0,5,0
phc,res/networks/child,child.xbif50002_,2,5,2,10,-0.753014264742027,-63867.39647918426,1.3,16.0,10.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,2,5,3,6,-0.5959399857187837,-64197.35124909835,0.9,12.0,6.0,5,0
pges,res/networks/child,child.xbif50002_,2,5,3,4,-0.6952517302090935,-62998.57982849549,0.4,0.0,8.0,6,0
phc,res/networks/child,child.xbif50002_,2,5,3,6,-0.6970329415431353,-64197.35124909835,0.9,12.0,6.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,2,5,5,5,-0.6319230826203239,-64143.76619577225,0.7,8.0,6.0,6,0
pges,res/networks/child,child.xbif50002_,2,5,5,6,-0.680677837452097,-63074.35833462467,0.6,2.0,10.0,6,0
phc,res/networks/child,child.xbif50002_,2,5,5,5,-0.6182227778673559,-64143.76619577227,0.7,8.0,6.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,2,5,7,10,-0.6102633148170138,-64473.34871330131,1.5,22.0,8.0,5,0
pges,res/networks/child,child.xbif50002_,2,5,7,5,-0.6937061543429808,-63052.164881821576,0.6,4.0,8.0,6,0
phc,res/networks/child,child.xbif50002_,2,5,7,10,-0.6102633148170138,-64473.34871330131,1.5,22.0,8.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,2,5,11,9,-0.677174947380647,-63372.146306024144,1.4,18.0,10.0,6,0
pges,res/networks/child,child.xbif50002_,2,5,11,5,-0.6709506774743774,-63092.75846963049,0.6,6.0,6.0,6,0
phc,res/networks/child,child.xbif50002_,2,5,11,9,-0.677174947380647,-63372.146306024144,1.4,18.0,10.0,6,0
pfhcbes,res/networks/child,child.xbif50002_,2,5,13,9,-0.5617016393231518,-64502.83951335186,1.2,14.0,10.0,5,0
pges,res/networks/child,child.xbif50002_,2,5,13,5,-0.5383092359009254,-63028.40087028304,0.6,2.0,10.0,7,0
phc,res/networks/child,child.xbif50002_,2,5,13,9,-0.5617016393231518,-64502.83951335186,1.2,14.0,10.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,2,5,17,12,-0.6634023537395121,-64637.825616089634,1.4,18.0,10.0,6,0
pges,res/networks/child,child.xbif50002_,2,5,17,2,-0.5810385701475549,-62980.003472453245,0.2,0.0,4.0,7,0
phc,res/networks/child,child.xbif50002_,2,5,17,14,-0.684324078195489,-64855.23354032317,1.8,26.0,10.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,2,5,19,10,-0.5843465540858791,-64140.71939531842,1.3,14.0,12.0,5,0
pges,res/networks/child,child.xbif50002_,2,5,19,5,-0.7041273435251508,-63028.40087028305,0.6,2.0,10.0,8,0
phc,res/networks/child,child.xbif50002_,2,5,19,11,-0.5809149038004419,-64227.62684166767,1.5,18.0,12.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,2,5,23,6,-0.6995681905925164,-63416.55253040455,0.8,10.0,6.0,6,0
pges,res/networks/child,child.xbif50002_,2,5,23,6,-0.6079020796860577,-63829.98515014954,0.6,4.0,8.0,6,0
phc,res/networks/child,child.xbif50002_,2,5,23,6,-0.6995681905925164,-63416.55253040455,0.8,10.0,6.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,2,5,29,6,-0.6802889894408245,-63468.10331262139,0.8,8.0,8.0,5,0
pges,res/networks/child,child.xbif50002_,2,5,29,5,-0.6534602943214326,-63028.40087028305,0.6,2.0,10.0,6,0
phc,res/networks/child,child.xbif50002_,2,5,29,6,-0.6802889894408245,-63468.10331262139,0.8,8.0,8.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,4,5,2,4,-0.6845347851341012,-63722.05566460888,0.6,8.0,4.0,5,0
pges,res/networks/child,child.xbif50002_,4,5,2,5,-0.6182523027456586,-63160.917814125365,0.6,4.0,8.0,7,0
phc,res/networks/child,child.xbif50002_,4,5,2,4,-0.6845347851341012,-63722.05566460888,0.6,8.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,4,5,3,6,-0.6849034258900081,-63771.506427677974,0.7,4.0,10.0,4,0
pges,res/networks/child,child.xbif50002_,4,5,3,5,-0.6166049082122433,-63388.98678821822,0.6,6.0,6.0,5,0
phc,res/networks/child,child.xbif50002_,4,5,3,11,-0.5714077418468017,-64461.68600961413,1.4,18.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,4,5,5,7,-0.6031294072886356,-64172.509676496,0.9,10.0,8.0,5,0
pges,res/networks/child,child.xbif50002_,4,5,5,5,-0.6213314813836056,-63028.40087028305,0.6,2.0,10.0,6,0
phc,res/networks/child,child.xbif50002_,4,5,5,12,-0.6889569889548952,-64573.5506045154,1.5,16.0,14.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,4,5,7,5,-0.6040862021559552,-63917.52118289097,0.7,8.0,6.0,5,0
pges,res/networks/child,child.xbif50002_,4,5,7,6,-0.6245902059397076,-63416.55253040455,0.8,10.0,6.0,6,0
phc,res/networks/child,child.xbif50002_,4,5,7,5,-0.7064893332796252,-63807.283365309595,0.7,8.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,4,5,11,13,-0.5922726102499997,-64189.53214131179,1.7,24.0,10.0,6,0
pges,res/networks/child,child.xbif50002_,4,5,11,7,-0.7203861527490439,-64158.98789948937,0.8,8.0,8.0,5,0
phc,res/networks/child,child.xbif50002_,4,5,11,12,-0.6260006626776342,-64529.93972521896,1.6,22.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,4,5,13,8,-0.6548330819141833,-64033.949500338065,1.0,10.0,10.0,4,0
pges,res/networks/child,child.xbif50002_,4,5,13,9,-0.6139594607158473,-64392.63626284328,1.1,12.0,10.0,4,0
phc,res/networks/child,child.xbif50002_,4,5,13,9,-0.6568760853104719,-63963.693006146066,1.2,14.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,4,5,17,5,-0.6129366984205126,-63096.71537451722,0.5,4.0,6.0,5,0
pges,res/networks/child,child.xbif50002_,4,5,17,4,-0.6145386979888063,-63753.698311983506,0.5,4.0,6.0,7,0
phc,res/networks/child,child.xbif50002_,4,5,17,3,-0.6761299695890763,-63083.26954094864,0.3,2.0,4.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,4,5,19,5,-0.646912861765227,-64066.85077121405,0.7,8.0,6.0,5,0
pges,res/networks/child,child.xbif50002_,4,5,19,6,-0.6122922025013892,-63361.60567991883,0.8,6.0,10.0,7,0
phc,res/networks/child,child.xbif50002_,4,5,19,6,-0.6360060303414015,-64400.05558084984,0.9,12.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,4,5,23,10,-0.6104659483344315,-64426.78735974245,1.3,18.0,8.0,4,0
pges,res/networks/child,child.xbif50002_,4,5,23,5,-0.6337183540749594,-63503.76035072063,0.7,10.0,4.0,6,0
phc,res/networks/child,child.xbif50002_,4,5,23,10,-0.6104659483344315,-64426.78735974245,1.3,18.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,4,5,29,7,-0.6585734612436779,-63520.74191706824,1.0,10.0,10.0,5,0
pges,res/networks/child,child.xbif50002_,4,5,29,6,-0.6707232122080937,-63421.69938249058,0.6,6.0,6.0,6,0
phc,res/networks/child,child.xbif50002_,4,5,29,7,-0.6585734612436779,-63520.74191706824,1.0,10.0,10.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,6,5,2,7,-0.7182166511378708,-64158.22440862369,1.2,18.0,6.0,4,0
pges,res/networks/child,child.xbif50002_,6,5,2,8,-0.5530943185974044,-63903.64966488432,0.8,8.0,8.0,4,0
phc,res/networks/child,child.xbif50002_,6,5,2,7,-0.7182166511378708,-64158.22440862369,1.2,18.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,6,5,3,9,-0.6775859364695236,-64311.820356648226,1.2,16.0,8.0,4,0
pges,res/networks/child,child.xbif50002_,6,5,3,5,-0.6669487425629359,-64236.980875150424,0.5,4.0,6.0,6,0
phc,res/networks/child,child.xbif50002_,6,5,3,9,-0.6775859364695236,-64311.820356648226,1.2,16.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,6,5,5,11,-0.7281558749541588,-64592.808497805054,1.3,18.0,8.0,4,0
pges,res/networks/child,child.xbif50002_,6,5,5,4,-0.6225720419364785,-63400.11572843827,0.6,8.0,4.0,7,0
phc,res/networks/child,child.xbif50002_,6,5,5,7,-0.683559406673954,-64426.46844730171,0.7,8.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,6,5,7,6,-0.7531869068899576,-63081.98592360912,0.8,6.0,10.0,4,0
pges,res/networks/child,child.xbif50002_,6,5,7,6,-0.5801738123370185,-63998.51968090703,0.7,4.0,10.0,4,0
phc,res/networks/child,child.xbif50002_,6,5,7,10,-0.6655902291625159,-64481.01093234503,1.1,10.0,12.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,6,5,11,2,-0.6362610560823472,-63200.28152460005,0.2,0.0,4.0,4,0
pges,res/networks/child,child.xbif50002_,6,5,11,7,-0.5870811309911059,-64158.987899489366,0.8,8.0,8.0,4,0
phc,res/networks/child,child.xbif50002_,6,5,11,2,-0.631732410014156,-63200.28152460005,0.2,0.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,6,5,13,4,-0.6837076595145704,-63753.698311983506,0.5,4.0,6.0,4,0
pges,res/networks/child,child.xbif50002_,6,5,13,3,-0.7206481541745438,-63083.269540948626,0.3,2.0,4.0,4,0
phc,res/networks/child,child.xbif50002_,6,5,13,4,-0.6837076595145704,-63753.698311983506,0.5,4.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,6,5,17,5,-0.6377951611429366,-64560.46407699137,0.8,12.0,4.0,4,0
pges,res/networks/child,child.xbif50002_,6,5,17,8,-0.6867848395323216,-64314.010315232175,1.0,10.0,10.0,5,0
phc,res/networks/child,child.xbif50002_,6,5,17,5,-0.6377951611429366,-64560.46407699137,0.8,12.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,6,5,19,10,-0.5307291659982347,-64922.88444212993,1.4,20.0,8.0,4,0
pges,res/networks/child,child.xbif50002_,6,5,19,11,-0.5543773768115827,-64565.96333431114,1.4,12.0,16.0,5,0
phc,res/networks/child,child.xbif50002_,6,5,19,6,-0.7190951825972642,-64706.6134363254,0.8,10.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,6,5,23,5,-0.5565332437816113,-63724.60509025976,0.5,4.0,6.0,4,0
pges,res/networks/child,child.xbif50002_,6,5,23,4,-0.6267326399548114,-62998.579828495494,0.4,0.0,8.0,5,0
phc,res/networks/child,child.xbif50002_,6,5,23,5,-0.6735835816182265,-63610.70363138296,0.7,10.0,4.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,6,5,29,11,-0.6535964356258293,-64637.10685263872,1.5,22.0,8.0,4,0
pges,res/networks/child,child.xbif50002_,6,5,29,6,-0.5935469529566657,-63576.35902896884,0.7,2.0,12.0,7,0
phc,res/networks/child,child.xbif50002_,6,5,29,11,-0.6535964356258293,-64637.10685263872,1.5,22.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,8,5,2,2,-0.729695820818785,-62980.003472453245,0.2,0.0,4.0,3,0
pges,res/networks/child,child.xbif50002_,8,5,2,6,-0.5307546106809368,-63998.51968090705,0.7,4.0,10.0,5,0
phc,res/networks/child,child.xbif50002_,8,5,2,2,-0.729695820818785,-62980.003472453245,0.2,0.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,8,5,3,9,-0.6956372748293147,-64512.810578027085,1.4,20.0,8.0,3,0
pges,res/networks/child,child.xbif50002_,8,5,3,5,-0.6667604114875774,-63331.78463813127,0.6,4.0,8.0,5,0
phc,res/networks/child,child.xbif50002_,8,5,3,7,-0.5831699614201262,-64158.22440862368,1.1,16.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,8,5,5,7,-0.7141402838471136,-63292.03267853048,1.0,14.0,6.0,5,0
pges,res/networks/child,child.xbif50002_,8,5,5,4,-0.6528747771033203,-62998.57982849548,0.4,0.0,8.0,5,0
phc,res/networks/child,child.xbif50002_,8,5,5,6,-0.6104557084894128,-63241.230258115575,0.8,10.0,6.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,8,5,7,11,-0.763527516299004,-64466.697714523514,1.3,16.0,10.0,5,0
pges,res/networks/child,child.xbif50002_,8,5,7,8,-0.5146490231740463,-64459.09787062417,0.8,12.0,4.0,5,0
phc,res/networks/child,child.xbif50002_,8,5,7,7,-0.5860771626971226,-64417.52712122993,0.8,10.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,8,5,11,8,-0.6248343632396968,-64449.805814987594,1.1,14.0,8.0,4,0
pges,res/networks/child,child.xbif50002_,8,5,11,7,-0.5479875871179757,-63614.99491364701,0.9,10.0,8.0,4,0
phc,res/networks/child,child.xbif50002_,8,5,11,9,-0.6247607242893328,-64422.42470668821,1.3,14.0,12.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,8,5,13,6,-0.6053822895630359,-64004.42862924018,0.9,12.0,6.0,4,0
pges,res/networks/child,child.xbif50002_,8,5,13,5,-0.6016386927194782,-63159.04804707781,0.5,4.0,6.0,4,0
phc,res/networks/child,child.xbif50002_,8,5,13,6,-0.7207235715677234,-64230.67364212149,1.0,14.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,8,5,17,4,-0.6424407377776942,-63276.06003072922,0.4,2.0,6.0,4,0
pges,res/networks/child,child.xbif50002_,8,5,17,8,-0.5691117269533874,-64247.2231664989,1.0,12.0,8.0,4,0
phc,res/networks/child,child.xbif50002_,8,5,17,6,-0.6933099789164937,-63399.943968126536,0.8,10.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,8,5,19,7,-0.5519801101378048,-64461.8413290793,0.9,10.0,8.0,5,0
pges,res/networks/child,child.xbif50002_,8,5,19,7,-0.648134993286489,-64184.36112684557,0.8,6.0,10.0,5,0
phc,res/networks/child,child.xbif50002_,8,5,19,5,-0.680086623711344,-63571.67862727002,0.6,6.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50002_,8,5,23,7,-0.7629900333711345,-64687.60094595734,0.8,8.0,8.0,4,0
pges,res/networks/child,child.xbif50002_,8,5,23,6,-0.6998339453275355,-63998.51968090704,0.7,4.0,10.0,4,0
phc,res/networks/child,child.xbif50002_,8,5,23,4,-0.7632721200474053,-63885.912900240444,0.5,4.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,8,5,29,8,-0.7098488434148065,-64416.845321596404,0.9,6.0,12.0,4,0
pges,res/networks/child,child.xbif50002_,8,5,29,2,-0.6394643331895449,-62980.00347245326,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50002_,8,5,29,8,-0.7182357178390653,-63128.75415020085,1.0,8.0,12.0,4,0
ges,res/networks/child,child.xbif50002_,0,10,-1,20,-0.6683774771993918,-67729.25166392856,2.1,0.0,42.0,0,0
hc,res/networks/child,child.xbif50002_,1,10,-1,7,-0.6151676438105326,-63996.905240964166,1.0,14.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,1,10,2,11,-0.6134301529637363,-64593.255782884116,1.5,24.0,6.0,4,0
pges,res/networks/child,child.xbif50002_,1,10,2,2,-0.6502329163715962,-62980.00347245325,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50002_,1,10,2,11,-0.6134301529637363,-64593.255782884116,1.5,24.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,1,10,3,6,-0.6076340644860436,-63943.32018763808,0.8,10.0,6.0,4,0
pges,res/networks/child,child.xbif50002_,1,10,3,2,-0.6502329163715962,-62980.00347245325,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50002_,1,10,3,6,-0.6076340644860436,-63943.32018763808,0.8,10.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,1,10,5,7,-0.672005609520805,-63866.45330916074,0.9,10.0,8.0,4,0
pges,res/networks/child,child.xbif50002_,1,10,5,2,-0.6502329163715962,-62980.00347245325,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50002_,1,10,5,7,-0.672005609520805,-63866.45330916074,0.9,10.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,1,10,7,8,-0.589138859235355,-64480.50078570686,1.1,18.0,4.0,4,0
pges,res/networks/child,child.xbif50002_,1,10,7,2,-0.6502329163715962,-62980.00347245325,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50002_,1,10,7,8,-0.589138859235355,-64480.50078570686,1.1,18.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,1,10,11,10,-0.5895589476286972,-64539.67072955803,1.3,20.0,6.0,4,0
pges,res/networks/child,child.xbif50002_,1,10,11,2,-0.6502329163715962,-62980.00347245325,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50002_,1,10,11,10,-0.5895589476286972,-64539.67072955803,1.3,20.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,1,10,13,7,-0.672005609520805,-63866.45330916074,0.9,10.0,8.0,4,0
pges,res/networks/child,child.xbif50002_,1,10,13,2,-0.6502329163715962,-62980.00347245325,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50002_,1,10,13,7,-0.672005609520805,-63866.45330916074,0.9,10.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,1,10,17,6,-0.6076340644860436,-63943.32018763808,0.8,10.0,6.0,4,0
pges,res/networks/child,child.xbif50002_,1,10,17,2,-0.6502329163715962,-62980.00347245325,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50002_,1,10,17,6,-0.6076340644860436,-63943.32018763808,0.8,10.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,1,10,19,3,-0.635150829056008,-63830.56519046083,0.4,4.0,4.0,4,0
pges,res/networks/child,child.xbif50002_,1,10,19,2,-0.6502329163715962,-62980.00347245325,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50002_,1,10,19,3,-0.635150829056008,-63830.56519046083,0.4,4.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,1,10,23,9,-0.5950498560666084,-64068.51015097192,1.3,18.0,8.0,4,0
pges,res/networks/child,child.xbif50002_,1,10,23,2,-0.6502329163715962,-62980.00347245325,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50002_,1,10,23,9,-0.5950498560666084,-64068.51015097192,1.3,18.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,1,10,29,7,-0.6238766935233329,-64426.91573238078,0.9,14.0,4.0,4,0
pges,res/networks/child,child.xbif50002_,1,10,29,2,-0.6502329163715962,-62980.00347245325,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50002_,1,10,29,7,-0.6238766935233329,-64426.91573238078,0.9,14.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,2,10,2,9,-0.6855143302269762,-63975.94292545235,1.6,24.0,8.0,8,0
pges,res/networks/child,child.xbif50002_,2,10,2,2,-0.7021413491456447,-63200.28152460005,0.2,0.0,4.0,5,0
phc,res/networks/child,child.xbif50002_,2,10,2,3,-0.7197278367983844,-63143.82634336069,0.4,4.0,4.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,2,10,3,6,-0.6713864418688014,-63399.943968126536,0.8,10.0,6.0,6,0
pges,res/networks/child,child.xbif50002_,2,10,3,2,-0.6326396872693353,-62980.00347245325,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50002_,2,10,3,6,-0.6713864418688014,-63399.943968126536,0.8,10.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,2,10,5,11,-0.6282209576254506,-64005.50342994072,1.5,16.0,14.0,6,0
pges,res/networks/child,child.xbif50002_,2,10,5,9,-0.6339538598530603,-63927.03392065938,1.1,10.0,12.0,6,0
phc,res/networks/child,child.xbif50002_,2,10,5,8,-0.6080935689670482,-63905.24226375869,1.1,10.0,12.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,2,10,7,4,-0.6027380698708047,-63340.774024275364,0.6,8.0,4.0,5,0
pges,res/networks/child,child.xbif50002_,2,10,7,5,-0.6987033950309768,-63028.40087028305,0.6,2.0,10.0,5,0
phc,res/networks/child,child.xbif50002_,2,10,7,4,-0.6027380698708047,-63340.774024275364,0.6,8.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50002_,2,10,11,4,-0.6191575928391687,-63171.50480795816,0.5,6.0,4.0,6,0
pges,res/networks/child,child.xbif50002_,2,10,11,5,-0.5902874892018799,-63028.40087028305,0.6,2.0,10.0,6,0
phc,res/networks/child,child.xbif50002_,2,10,11,6,-0.6625978658518823,-63264.183882620746,0.7,6.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,2,10,13,5,-0.6999791438476399,-63381.195866272166,0.6,4.0,8.0,7,0
pges,res/networks/child,child.xbif50002_,2,10,13,4,-0.5511328706723059,-63055.78197858243,0.4,2.0,6.0,5,0
phc,res/networks/child,child.xbif50002_,2,10,13,8,-0.6982774695110691,-63478.752968818844,1.0,8.0,12.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,2,10,17,5,-0.6518863764156767,-63242.56233664175,0.6,6.0,6.0,7,0
pges,res/networks/child,child.xbif50002_,2,10,17,4,-0.6479473534785621,-63071.3771098629,0.6,8.0,4.0,5,0
phc,res/networks/child,child.xbif50002_,2,10,17,5,-0.6307944728265648,-63159.04804707781,0.5,4.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,2,10,19,4,-0.6522924555705797,-63753.69831198351,0.5,4.0,6.0,5,0
pges,res/networks/child,child.xbif50002_,2,10,19,5,-0.6722984160584013,-63028.400870283054,0.6,2.0,10.0,6,0
phc,res/networks/child,child.xbif50002_,2,10,19,9,-0.7158323971194471,-64446.91819514238,1.4,16.0,12.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,2,10,23,6,-0.6798358988052786,-63664.28868470904,0.9,14.0,4.0,5,0
pges,res/networks/child,child.xbif50002_,2,10,23,2,-0.5778018466524879,-62980.003472453245,0.2,0.0,4.0,5,0
phc,res/networks/child,child.xbif50002_,2,10,23,6,-0.6407675321528422,-63729.71955514353,0.9,14.0,4.0,5,0
pfhcbes,res/networks/child,child.xbif50002_,2,10,29,5,-0.7049706088549732,-63738.98582676516,0.7,10.0,4.0,4,0
pges,res/networks/child,child.xbif50002_,2,10,29,4,-0.6874639840187513,-63055.78197858243,0.4,2.0,6.0,5,0
phc,res/networks/child,child.xbif50002_,2,10,29,5,-0.7049706088549732,-63738.98582676516,0.7,10.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,4,10,2,6,-0.6725109303946526,-63690.647583617465,0.7,6.0,8.0,4,0
pges,res/networks/child,child.xbif50002_,4,10,2,6,-0.6498929114279138,-63998.51968090703,0.7,4.0,10.0,4,0
phc,res/networks/child,child.xbif50002_,4,10,2,3,-0.6665554667993012,-63066.910918802474,0.4,4.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,4,10,3,10,-0.5307387327073837,-64841.097063851616,1.4,18.0,10.0,4,0
pges,res/networks/child,child.xbif50002_,4,10,3,5,-0.6238118865917481,-63331.78463813127,0.6,4.0,8.0,5,0
phc,res/networks/child,child.xbif50002_,4,10,3,10,-0.5307387327073837,-64841.097063851616,1.4,18.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50002_,4,10,5,7,-0.6532947109125602,-64092.698322042066,0.9,10.0,8.0,4,0
pges,res/networks/child,child.xbif50002_,4,10,5,2,-0.556980427167096,-63282.316645205006,0.2,0.0,4.0,5,0
phc,res/networks/child,child.xbif50002_,4,10,5,5,-0.6699705727247554,-63313.03652177729,0.6,6.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50002_,4,10,7,8,-0.6573629337677459,-64146.28337536815,1.1,14.0,8.0,5,0
pges,res/networks/child,child.xbif50002_,4,10,7,4,-0.6312973226372427,-63754.20664402036,0.4,2.0,6.0,7,0
phc,res/networks/child,child.xbif50002_,4,10,7,8,-0.6100098519364506,-64146.28337536815,1.1,14.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50002_,4,10,11,9,-0.5690118986203643,-64880.761131049,1.2,16.0,8.0,3,0
pges,res/networks/child,child.xbif50002_,4,10,11,5,-0.6170236320185274,-63841.1140903696,0.6,6.0,6.0,6,0
phc,res/networks/child,child.xbif50002_,4,10,11,8,-0.6676749660096326,-64522.80986194762,1.0,12.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50002_,4,10,13,7,-0.6554788267210874,-63802.60404185014,0.8,4.0,12.0,5,0
pges,res/networks/child,child.xbif50002_,4,10,13,3,-0.684212147763888,-63066.910918802496,0.4,4.0,4.0,6,0
phc,res/networks/child,child.xbif50002_,4,10,13,7,-0.682240525125142,-63802.604041850136,0.8,4.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50002_,4,10,17,7,-0.6473529318555167,-64142.629277343236,0.9,10.0,8.0,4,0
pges,res/networks/child,child.xbif50002_,4,10,17,9,-0.6352637732967592,-64749.538579083564,1.1,14.0,8.0,6,0
phc,res/networks/child,child.xbif50002_,4,10,17,5,-0.726102915208239,-63142.689424931676,0.6,6.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50002_,4,10,19,8,-0.6353746759408928,-63731.56840237731,1.0,10.0,10.0,8,0
pges,res/networks/child,child.xbif50002_,4,10,19,5,-0.5954217869335243,-64369.1639439658,0.7,8.0,6.0,5,0
phc,res/networks/child,child.xbif50002_,4,10,19,3,-0.6263409077086034,-63558.232793701434,0.4,4.0,4.0,4,0
