algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
phc,res/networks/hepar2,hepar2.xbif50003_,2,10,3,95,-0.4894483422999935,-166283.5334814707,4.371428571428571,20.0,286.0,6,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,10,5,94,-0.4769520329795779,-166017.96100701694,4.3428571428571425,8.0,296.0,6,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,10,5,87,-0.4962455782433599,-165910.72634280022,4.057142857142857,0.0,284.0,7,1
phc,res/networks/hepar2,hepar2.xbif50003_,2,10,5,94,-0.4769520329795779,-166017.96100701694,4.3428571428571425,8.0,296.0,5,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,10,7,93,-0.44751334470503795,-166054.84457707958,4.228571428571429,12.0,284.0,6,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,10,7,86,-0.4834247188706676,-165924.22944736286,3.942857142857143,0.0,276.0,6,1
phc,res/networks/hepar2,hepar2.xbif50003_,2,10,7,92,-0.49024326812019886,-166063.8621932387,4.285714285714286,12.0,288.0,6,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,10,11,93,-0.4688002478976017,-166049.70272385085,4.3428571428571425,10.0,294.0,6,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,10,11,87,-0.47815534652004316,-165885.83127979538,4.057142857142857,2.0,282.0,6,2
phc,res/networks/hepar2,hepar2.xbif50003_,2,10,11,93,-0.4688002478976017,-166049.70272385085,4.3428571428571425,10.0,294.0,6,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,10,13,97,-0.46452824463071973,-166160.00823083374,4.457142857142857,18.0,294.0,5,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,10,13,86,-0.49879586676381477,-165925.52303350906,3.942857142857143,4.0,272.0,8,2
phc,res/networks/hepar2,hepar2.xbif50003_,2,10,13,97,-0.46452824463071973,-166160.00823083374,4.457142857142857,18.0,294.0,5,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,10,17,91,-0.49223966835342725,-166150.48410236553,4.142857142857143,10.0,280.0,6,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,10,17,84,-0.4777524938992023,-165861.12170564564,3.857142857142857,0.0,270.0,6,1
phc,res/networks/hepar2,hepar2.xbif50003_,2,10,17,91,-0.49223966835342725,-166150.48410236553,4.142857142857143,10.0,280.0,6,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,10,19,91,-0.4828737351789231,-165955.80179873828,4.171428571428572,10.0,282.0,7,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,10,19,84,-0.4868718827355686,-165871.167238854,3.857142857142857,0.0,270.0,6,2
phc,res/networks/hepar2,hepar2.xbif50003_,2,10,19,91,-0.4828737351789231,-165955.80179873828,4.171428571428572,10.0,282.0,6,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,10,23,97,-0.46589649628130436,-166177.20847810712,4.4,16.0,292.0,6,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,10,23,87,-0.4717882807574595,-165910.72634280028,4.057142857142857,0.0,284.0,7,1
phc,res/networks/hepar2,hepar2.xbif50003_,2,10,23,97,-0.46589649628130436,-166177.20847810712,4.4,16.0,292.0,6,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,10,29,93,-0.4833440014028036,-166011.08879761712,4.257142857142857,12.0,286.0,7,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,10,29,85,-0.46405538647484895,-165868.83040872012,3.914285714285714,0.0,274.0,6,1
phc,res/networks/hepar2,hepar2.xbif50003_,2,10,29,93,-0.47769475551806045,-166011.08879761712,4.257142857142857,12.0,286.0,6,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,4,10,2,91,-0.4768839451651441,-166007.7296037154,4.114285714285714,12.0,276.0,6,0
pges,res/networks/hepar2,hepar2.xbif50003_,4,10,2,90,-0.4575378334165044,-166023.63378048802,4.142857142857143,6.0,284.0,5,1
phc,res/networks/hepar2,hepar2.xbif50003_,4,10,2,90,-0.49532565451771376,-165988.69000893217,4.085714285714285,8.0,278.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,4,10,3,92,-0.48630637874105387,-166035.78744633467,4.2,12.0,282.0,6,1
pges,res/networks/hepar2,hepar2.xbif50003_,4,10,3,86,-0.4919137856731567,-165965.6252457852,3.942857142857143,2.0,274.0,5,1
phc,res/networks/hepar2,hepar2.xbif50003_,4,10,3,92,-0.479421810207307,-166035.78744633464,4.2,12.0,282.0,5,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,4,10,5,88,-0.48665410137040865,-166007.4718191907,4.085714285714285,4.0,282.0,5,0
pges,res/networks/hepar2,hepar2.xbif50003_,4,10,5,87,-0.47668976127166374,-165944.21255779362,4.057142857142857,0.0,284.0,6,1
phc,res/networks/hepar2,hepar2.xbif50003_,4,10,5,87,-0.4851184950389296,-165998.61095417332,4.057142857142857,2.0,282.0,5,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,4,10,7,90,-0.4918566201624333,-166053.34746129563,4.057142857142857,8.0,276.0,6,0
pges,res/networks/hepar2,hepar2.xbif50003_,4,10,7,93,-0.43554218848731724,-166040.30215221344,4.314285714285714,10.0,292.0,7,1
phc,res/networks/hepar2,hepar2.xbif50003_,4,10,7,90,-0.4868209811458152,-166075.13409183777,4.057142857142857,10.0,274.0,5,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,4,10,11,96,-0.45838147584116634,-166124.55621835147,4.4,22.0,286.0,5,0
pges,res/networks/hepar2,hepar2.xbif50003_,4,10,11,95,-0.4309827644866773,-166017.05725719294,4.314285714285714,8.0,294.0,7,1
phc,res/networks/hepar2,hepar2.xbif50003_,4,10,11,96,-0.4470611270959189,-166149.2078290919,4.371428571428571,20.0,286.0,5,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,4,10,13,91,-0.46358139171797585,-166034.05866044937,4.114285714285714,8.0,280.0,5,0
pges,res/networks/hepar2,hepar2.xbif50003_,4,10,13,91,-0.46639578189633457,-166041.09110586764,4.142857142857143,12.0,278.0,8,1
phc,res/networks/hepar2,hepar2.xbif50003_,4,10,13,91,-0.47568631568824327,-166034.05866044943,4.114285714285714,8.0,280.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,4,10,17,88,-0.47459659354679423,-166144.95440999523,3.8,8.0,258.0,6,1
pges,res/networks/hepar2,hepar2.xbif50003_,4,10,17,85,-0.4742093123107071,-165976.1830551955,3.914285714285714,0.0,274.0,7,1
phc,res/networks/hepar2,hepar2.xbif50003_,4,10,17,88,-0.4749453793026423,-166144.95440999523,3.8,8.0,258.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,4,10,19,95,-0.48471762380570027,-166156.4432860469,4.4,14.0,294.0,5,0
pges,res/networks/hepar2,hepar2.xbif50003_,4,10,19,88,-0.4777171841150648,-166026.5440290189,4.057142857142857,10.0,274.0,7,1
phc,res/networks/hepar2,hepar2.xbif50003_,4,10,19,97,-0.4895615121593095,-166181.1154385025,4.371428571428571,18.0,288.0,5,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,4,10,23,93,-0.4877955713876451,-166168.85072733392,4.3428571428571425,20.0,284.0,5,0
pges,res/networks/hepar2,hepar2.xbif50003_,4,10,23,87,-0.4686182642747678,-165944.21255779362,4.057142857142857,0.0,284.0,8,1
phc,res/networks/hepar2,hepar2.xbif50003_,4,10,23,93,-0.47494016328306554,-166168.85072733392,4.3428571428571425,20.0,284.0,5,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,4,10,29,93,-0.47701978245951204,-166064.4659789961,4.228571428571429,18.0,278.0,6,1
pges,res/networks/hepar2,hepar2.xbif50003_,4,10,29,88,-0.48455722352724717,-165998.55988522345,4.114285714285714,6.0,282.0,7,1
phc,res/networks/hepar2,hepar2.xbif50003_,4,10,29,94,-0.461628913178375,-166059.4430476533,4.257142857142857,20.0,278.0,5,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,6,10,2,86,-0.4815658883903292,-166053.07404263475,3.6857142857142855,2.0,256.0,5,0
pges,res/networks/hepar2,hepar2.xbif50003_,6,10,2,88,-0.44334652763208043,-165981.58645419782,4.0285714285714285,2.0,280.0,6,1
phc,res/networks/hepar2,hepar2.xbif50003_,6,10,2,86,-0.4851555372252387,-166057.188470566,3.6857142857142855,2.0,256.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,6,10,3,97,-0.4701235581592887,-166136.001798175,4.371428571428571,16.0,290.0,6,1
pges,res/networks/hepar2,hepar2.xbif50003_,6,10,3,90,-0.48736554471538956,-166093.3943301819,4.314285714285714,12.0,290.0,7,2
phc,res/networks/hepar2,hepar2.xbif50003_,6,10,3,97,-0.4767109270873804,-166115.07371694047,4.371428571428571,16.0,290.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,6,10,5,89,-0.4706986047161228,-166016.5941912927,4.085714285714285,10.0,276.0,6,1
pges,res/networks/hepar2,hepar2.xbif50003_,6,10,5,88,-0.4866015230746154,-166010.66368520903,4.114285714285714,4.0,284.0,6,1
phc,res/networks/hepar2,hepar2.xbif50003_,6,10,5,89,-0.4568502218675784,-165995.6661100582,4.085714285714285,10.0,276.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,6,10,7,92,-0.4814264967175932,-166057.0840252887,4.2,10.0,284.0,5,0
pges,res/networks/hepar2,hepar2.xbif50003_,6,10,7,88,-0.49043533903336084,-166001.0433782024,4.0,4.0,276.0,6,1
phc,res/networks/hepar2,hepar2.xbif50003_,6,10,7,92,-0.4775033196628682,-166036.1559440542,4.2,10.0,284.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,6,10,11,93,-0.4767034970469799,-166066.18544970432,4.257142857142857,14.0,284.0,4,0
pges,res/networks/hepar2,hepar2.xbif50003_,6,10,11,90,-0.47700576364587954,-166090.7662833756,4.228571428571429,6.0,290.0,5,1
phc,res/networks/hepar2,hepar2.xbif50003_,6,10,11,93,-0.4767034970469799,-166066.18544970432,4.257142857142857,14.0,284.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,6,10,13,96,-0.49644743339814884,-166092.04767066782,4.428571428571429,12.0,298.0,6,1
pges,res/networks/hepar2,hepar2.xbif50003_,6,10,13,94,-0.4799186210220834,-166129.26323405487,4.314285714285714,20.0,282.0,5,1
phc,res/networks/hepar2,hepar2.xbif50003_,6,10,13,96,-0.48362823632007246,-166092.0476706678,4.428571428571429,12.0,298.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,6,10,17,89,-0.47508481030542377,-166133.5378162783,3.942857142857143,10.0,266.0,5,1
pges,res/networks/hepar2,hepar2.xbif50003_,6,10,17,89,-0.4739351572585354,-165959.40116598675,4.085714285714285,0.0,286.0,7,1
phc,res/networks/hepar2,hepar2.xbif50003_,6,10,17,90,-0.4619029616245326,-166238.3097398184,3.9714285714285715,12.0,266.0,5,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,6,10,19,89,-0.48741368774660043,-165977.48967865595,4.057142857142857,10.0,274.0,5,0
pges,res/networks/hepar2,hepar2.xbif50003_,6,10,19,90,-0.47747900959926987,-166002.3099515665,4.171428571428572,6.0,286.0,5,1
phc,res/networks/hepar2,hepar2.xbif50003_,6,10,19,89,-0.48355124911437597,-165977.48967865595,4.057142857142857,10.0,274.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,6,10,23,87,-0.48524182949351263,-166030.10400891208,3.8285714285714287,4.0,264.0,4,0
pges,res/networks/hepar2,hepar2.xbif50003_,6,10,23,95,-0.4771847706194897,-166279.13116009408,4.4,12.0,296.0,6,2
phc,res/networks/hepar2,hepar2.xbif50003_,6,10,23,87,-0.48927358055923775,-166030.10400891208,3.8285714285714287,4.0,264.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,6,10,29,94,-0.47680900911008745,-166065.10298928968,4.3428571428571425,10.0,294.0,5,0
pges,res/networks/hepar2,hepar2.xbif50003_,6,10,29,92,-0.48257072379905364,-166020.17733925275,4.2,6.0,288.0,5,1
phc,res/networks/hepar2,hepar2.xbif50003_,6,10,29,94,-0.4701646379133376,-166065.10298928968,4.3428571428571425,10.0,294.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,8,10,2,94,-0.4367948281693034,-166301.4165503013,4.142857142857143,22.0,268.0,5,0
pges,res/networks/hepar2,hepar2.xbif50003_,8,10,2,86,-0.480713357974931,-165996.2526671695,3.942857142857143,2.0,274.0,7,1
phc,res/networks/hepar2,hepar2.xbif50003_,8,10,2,94,-0.4728171669997486,-166301.4165503013,4.142857142857143,22.0,268.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,8,10,3,93,-0.47750619943006173,-166147.83335579862,4.285714285714286,16.0,284.0,4,0
pges,res/networks/hepar2,hepar2.xbif50003_,8,10,3,87,-0.4935117411580728,-165960.64493779777,4.0285714285714285,2.0,280.0,4,1
phc,res/networks/hepar2,hepar2.xbif50003_,8,10,3,93,-0.48328599881301954,-166147.83335579862,4.285714285714286,16.0,284.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,8,10,5,92,-0.4752422278360461,-166055.41708987855,4.2,10.0,284.0,4,0
pges,res/networks/hepar2,hepar2.xbif50003_,8,10,5,87,-0.488771117889955,-166027.13399962732,3.942857142857143,4.0,272.0,6,1
phc,res/networks/hepar2,hepar2.xbif50003_,8,10,5,92,-0.4821894930287529,-166055.41708987855,4.2,10.0,284.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,8,10,7,93,-0.45275146371993663,-166230.96649625534,4.228571428571429,16.0,280.0,5,1
pges,res/networks/hepar2,hepar2.xbif50003_,8,10,7,89,-0.4894203351818662,-165992.54424575053,4.171428571428572,8.0,284.0,4,1
phc,res/networks/hepar2,hepar2.xbif50003_,8,10,7,97,-0.4752727492630555,-166438.51571545846,4.371428571428571,22.0,284.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,8,10,11,92,-0.47972903107014914,-166036.67395023577,4.228571428571429,12.0,284.0,5,1
pges,res/networks/hepar2,hepar2.xbif50003_,8,10,11,87,-0.4805962073605678,-165932.53304702483,3.9714285714285715,2.0,276.0,5,1
phc,res/networks/hepar2,hepar2.xbif50003_,8,10,11,92,-0.4818146412742568,-166036.6739502358,4.228571428571429,12.0,284.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,8,10,13,97,-0.48222139448881846,-166105.68365483158,4.485714285714286,16.0,298.0,4,0
pges,res/networks/hepar2,hepar2.xbif50003_,8,10,13,87,-0.4742615966535902,-165971.99754935125,4.0,8.0,272.0,5,1
phc,res/networks/hepar2,hepar2.xbif50003_,8,10,13,97,-0.48222139448881846,-166105.68365483158,4.485714285714286,16.0,298.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,8,10,17,87,-0.4927792093262637,-166113.89275248363,3.8857142857142857,8.0,264.0,4,0
pges,res/networks/hepar2,hepar2.xbif50003_,8,10,17,90,-0.47427377558229883,-166019.62874897735,4.171428571428572,10.0,282.0,4,1
phc,res/networks/hepar2,hepar2.xbif50003_,8,10,17,87,-0.4909451598306849,-166088.95166897483,3.8857142857142857,6.0,266.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,8,10,19,92,-0.4274099138751818,-166007.54057325202,4.142857142857143,10.0,280.0,6,1
pges,res/networks/hepar2,hepar2.xbif50003_,8,10,19,89,-0.4814885433747736,-165985.6826652184,4.171428571428572,2.0,290.0,5,1
phc,res/networks/hepar2,hepar2.xbif50003_,8,10,19,90,-0.48706983696293427,-166021.9631335842,4.085714285714285,10.0,276.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,8,10,23,94,-0.4778632507887143,-166225.66167020748,4.2,20.0,274.0,3,0
pges,res/networks/hepar2,hepar2.xbif50003_,8,10,23,90,-0.4562113165024525,-166234.41784792647,4.171428571428572,12.0,280.0,4,2
phc,res/networks/hepar2,hepar2.xbif50003_,8,10,23,94,-0.4778632507887143,-166225.66167020748,4.2,20.0,274.0,3,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,8,10,29,94,-0.4845525674915111,-166106.27447012454,4.285714285714286,16.0,284.0,5,0
pges,res/networks/hepar2,hepar2.xbif50003_,8,10,29,94,-0.4914949883168917,-166212.4031209098,4.371428571428571,26.0,280.0,4,2
phc,res/networks/hepar2,hepar2.xbif50003_,8,10,29,94,-0.48259267639310843,-166106.27447012448,4.285714285714286,16.0,284.0,4,0
ges,res/networks/hepar2,hepar2.xbif50003_,0,15,-1,142,-0.47952485036701425,-169163.83187357098,6.114285714285714,0.0,428.0,0,0
hc,res/networks/hepar2,hepar2.xbif50003_,1,15,-1,86,-0.46816928353331816,-165933.67761915654,3.942857142857143,0.0,276.0,6,2
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,1,15,2,88,-0.45808278964911264,-165992.4753362002,4.0,4.0,276.0,6,2
pges,res/networks/hepar2,hepar2.xbif50003_,1,15,2,86,-0.46531001621468837,-165859.44173208872,4.0285714285714285,0.0,282.0,6,4
phc,res/networks/hepar2,hepar2.xbif50003_,1,15,2,88,-0.45808278964911264,-165992.4753362002,4.0,4.0,276.0,6,2
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,1,15,3,91,-0.47010201720512806,-165965.09085320256,4.114285714285714,4.0,284.0,6,2
pges,res/networks/hepar2,hepar2.xbif50003_,1,15,3,86,-0.49990057238118896,-165869.16482216903,4.0285714285714285,0.0,282.0,6,4
phc,res/networks/hepar2,hepar2.xbif50003_,1,15,3,91,-0.47010201720512806,-165965.09085320256,4.114285714285714,4.0,284.0,6,2
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,1,15,5,88,-0.4614654873495641,-165915.07004423966,4.085714285714285,0.0,286.0,6,2
pges,res/networks/hepar2,hepar2.xbif50003_,1,15,5,86,-0.4525074446539984,-165893.29454964542,4.0,0.0,280.0,7,3
phc,res/networks/hepar2,hepar2.xbif50003_,1,15,5,88,-0.4614654873495641,-165915.07004423966,4.085714285714285,0.0,286.0,6,2
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,1,15,7,89,-0.4908302864278092,-165972.2038757874,4.0,4.0,276.0,6,2
pges,res/networks/hepar2,hepar2.xbif50003_,1,15,7,87,-0.49520639435042596,-165901.0032527199,4.057142857142857,0.0,284.0,7,3
phc,res/networks/hepar2,hepar2.xbif50003_,1,15,7,89,-0.4908302864278092,-165972.2038757874,4.0,4.0,276.0,6,2
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,1,15,11,86,-0.47822853146477606,-165947.07018927624,3.942857142857143,2.0,274.0,6,2
pges,res/networks/hepar2,hepar2.xbif50003_,1,15,11,87,-0.4947834483057741,-165901.0032527199,4.057142857142857,0.0,284.0,7,4
phc,res/networks/hepar2,hepar2.xbif50003_,1,15,11,86,-0.47822853146477606,-165947.07018927624,3.942857142857143,2.0,274.0,6,2
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,1,15,13,89,-0.47479260939601736,-165962.15834257906,4.0,4.0,276.0,6,2
pges,res/networks/hepar2,hepar2.xbif50003_,1,15,13,85,-0.489130102203516,-165851.73302901423,3.9714285714285715,0.0,278.0,6,4
phc,res/networks/hepar2,hepar2.xbif50003_,1,15,13,89,-0.47479260939601736,-165962.15834257906,4.0,4.0,276.0,6,2
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,1,15,17,88,-0.474569447708405,-165930.7349682652,4.0,0.0,280.0,6,2
pges,res/networks/hepar2,hepar2.xbif50003_,1,15,17,86,-0.4958916963783604,-165869.16482216903,4.0285714285714285,0.0,282.0,6,4
phc,res/networks/hepar2,hepar2.xbif50003_,1,15,17,88,-0.474569447708405,-165930.7349682652,4.0,0.0,280.0,6,2
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,1,15,19,86,-0.47360184733312644,-165921.80775581062,3.914285714285714,2.0,272.0,6,2
pges,res/networks/hepar2,hepar2.xbif50003_,1,15,19,86,-0.46531001621468837,-165859.44173208872,4.0285714285714285,0.0,282.0,6,4
phc,res/networks/hepar2,hepar2.xbif50003_,1,15,19,86,-0.47360184733312644,-165921.80775581062,3.914285714285714,2.0,272.0,6,2
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,1,15,23,88,-0.47371598846968827,-165945.6258870547,3.9714285714285715,2.0,276.0,6,2
pges,res/networks/hepar2,hepar2.xbif50003_,1,15,23,85,-0.489130102203516,-165851.73302901423,3.9714285714285715,0.0,278.0,6,4
phc,res/networks/hepar2,hepar2.xbif50003_,1,15,23,88,-0.47371598846968827,-165945.6258870547,3.9714285714285715,2.0,276.0,6,2
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,1,15,29,88,-0.47684559846923896,-165905.8399052604,4.0,2.0,278.0,6,2
pges,res/networks/hepar2,hepar2.xbif50003_,1,15,29,86,-0.4525074446539984,-165893.29454964542,4.0,0.0,280.0,7,3
phc,res/networks/hepar2,hepar2.xbif50003_,1,15,29,88,-0.47684559846923896,-165905.8399052604,4.0,2.0,278.0,6,2
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,15,2,96,-0.4686883971580579,-166074.77941010095,4.4,16.0,292.0,5,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,15,2,87,-0.4706471667198643,-165912.1187766977,4.057142857142857,2.0,282.0,5,1
phc,res/networks/hepar2,hepar2.xbif50003_,2,15,2,95,-0.48506886053623605,-166075.73152248975,4.4,12.0,296.0,5,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,15,3,91,-0.47361434532607477,-166252.55591006725,4.142857142857143,16.0,274.0,5,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,15,3,88,-0.4743140605239434,-165967.05236502583,4.114285714285714,4.0,284.0,6,1
phc,res/networks/hepar2,hepar2.xbif50003_,2,15,3,91,-0.4751413256959219,-166247.53297872443,4.171428571428572,18.0,274.0,5,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,15,5,94,-0.48266172896853926,-166146.43529778285,4.3428571428571425,20.0,284.0,8,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,15,5,87,-0.4745572057429544,-165944.2125577936,4.057142857142857,0.0,284.0,6,2
phc,res/networks/hepar2,hepar2.xbif50003_,2,15,5,94,-0.48266172896853926,-166146.43529778285,4.3428571428571425,20.0,284.0,5,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,15,7,92,-0.49844779438833586,-166087.54340550248,4.2,16.0,278.0,9,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,15,7,87,-0.49183969416239687,-165944.2125577936,4.057142857142857,0.0,284.0,6,2
phc,res/networks/hepar2,hepar2.xbif50003_,2,15,7,94,-0.47815410923839424,-166110.10865819367,4.228571428571429,22.0,274.0,5,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,15,11,93,-0.4620401382639291,-166048.72936787142,4.314285714285714,10.0,292.0,7,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,15,11,86,-0.49403343340045436,-165948.9868775181,3.942857142857143,0.0,276.0,6,2
phc,res/networks/hepar2,hepar2.xbif50003_,2,15,11,93,-0.474645877595026,-166048.72936787142,4.314285714285714,10.0,292.0,5,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,15,13,97,-0.4584840076157082,-166159.42397090144,4.3428571428571425,18.0,286.0,7,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,15,13,86,-0.4710609285784461,-165915.65851922543,3.914285714285714,2.0,272.0,6,1
phc,res/networks/hepar2,hepar2.xbif50003_,2,15,13,96,-0.4508844815178952,-166121.74314282552,4.4,16.0,292.0,5,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,15,17,87,-0.48218981835356933,-166038.5633194315,3.742857142857143,6.0,256.0,6,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,15,17,87,-0.49325481463920023,-165930.029494344,4.057142857142857,0.0,284.0,5,1
phc,res/networks/hepar2,hepar2.xbif50003_,2,15,17,87,-0.4888285907232957,-166038.5633194315,3.742857142857143,6.0,256.0,5,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,15,19,88,-0.4891663764404128,-165980.11083328468,3.9714285714285715,4.0,274.0,9,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,15,19,89,-0.4815583478089137,-165935.11034487907,4.2,2.0,292.0,7,2
phc,res/networks/hepar2,hepar2.xbif50003_,2,15,19,86,-0.48702190330078676,-165939.6829946487,3.942857142857143,4.0,272.0,5,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,15,23,90,-0.47346121822122433,-166009.06153335507,4.057142857142857,6.0,278.0,5,1
pges,res/networks/hepar2,hepar2.xbif50003_,2,15,23,85,-0.47653904032197536,-165878.55349880038,3.914285714285714,0.0,274.0,7,2
phc,res/networks/hepar2,hepar2.xbif50003_,2,15,23,91,-0.46558504145834373,-166006.75458653196,4.171428571428572,4.0,288.0,5,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,2,15,29,92,-0.4614492464960786,-166001.70671486185,4.314285714285714,12.0,290.0,7,2
pges,res/networks/hepar2,hepar2.xbif50003_,2,15,29,87,-0.4802663620822137,-165925.91506641277,4.057142857142857,0.0,284.0,5,1
phc,res/networks/hepar2,hepar2.xbif50003_,2,15,29,92,-0.4563759289347547,-166001.70671486185,4.314285714285714,12.0,290.0,5,1
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,4,15,2,89,-0.4817904338673479,-166106.3538449848,3.857142857142857,6.0,264.0,8,1
pges,res/networks/hepar2,hepar2.xbif50003_,4,15,2,86,-0.4629095933844673,-166113.29123011298,3.7142857142857144,2.0,258.0,6,1
phc,res/networks/hepar2,hepar2.xbif50003_,4,15,2,89,-0.4813365183347283,-166100.88795033714,3.857142857142857,6.0,264.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,4,15,3,98,-0.4833875677750199,-166106.64729848798,4.542857142857143,16.0,302.0,6,1
pges,res/networks/hepar2,hepar2.xbif50003_,4,15,3,87,-0.48538036159270825,-165944.21255779365,4.057142857142857,0.0,284.0,8,1
phc,res/networks/hepar2,hepar2.xbif50003_,4,15,3,97,-0.47034734887512064,-166103.2486791211,4.4,18.0,290.0,5,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,4,15,5,92,-0.48392243500844967,-166097.5006311521,4.228571428571429,14.0,282.0,5,0
pges,res/networks/hepar2,hepar2.xbif50003_,4,15,5,90,-0.457522236598475,-166005.0763503216,4.257142857142857,6.0,292.0,7,1
phc,res/networks/hepar2,hepar2.xbif50003_,4,15,5,93,-0.47380414069912025,-166099.66245061497,4.257142857142857,14.0,284.0,4,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,4,15,7,94,-0.45569800080022577,-166087.73023725173,4.285714285714286,8.0,292.0,4,0
pges,res/networks/hepar2,hepar2.xbif50003_,4,15,7,91,-0.4905330725023461,-166006.39063823322,4.257142857142857,6.0,292.0,7,1
phc,res/networks/hepar2,hepar2.xbif50003_,4,15,7,94,-0.45569800080022577,-166087.73023725173,4.285714285714286,8.0,292.0,3,0
pfhcbes,res/networks/hepar2,hepar2.xbif50003_,4,15,11,95,-0.47900890870657137,-166076.86766205978,4.314285714285714,14.0,288.0,8,1
pges,res/networks/hepar2,hepar2.xbif50003_,4,15,11,86,-0.4923786699406009,-166007.38663115187,3.8285714285714287,2.0,266.0,6,1
