algorithm,network,bbdd,threads,pges_threads,interleaving,seed,SHD,loglike,bdeu,deltaMM,deltaMM+,deltaMM-,iterations,time(s)
pges-hc-noupdate,alarm,alarm55k,16,16,100,-1,7,-0.4282495964177343,-579379.7788620375,14.0,6.0,8.0,4,1.809
pges-hc-noupdate,alarm,alarm55k,16,16,10,-1,17,-0.4234395993709882,-583378.6769351534,34.0,22.0,12.0,4,1.81
pges-hc-noupdate,alarm,alarm55k,16,16,15,-1,4,-0.4539830720499376,-578640.112109127,8.0,0.0,8.0,4,1.699
pges-hc-noupdate,alarm,alarm55k,16,16,20,-1,7,-0.4282495964177343,-579379.7788620375,14.0,6.0,8.0,4,1.917
pges-hc-noupdate,alarm,alarm55k,16,16,30,-1,7,-0.4282495964177343,-579379.7788620375,14.0,6.0,8.0,4,1.89
pges-hc-noupdate,alarm,alarm55k,16,16,50,-1,7,-0.4282495964177343,-579379.7788620375,14.0,6.0,8.0,4,1.79
pges-hc-noupdate,alarm,alarm55k,16,16,5,-1,16,-0.4040855325645319,-585087.0920303247,40.0,28.0,12.0,5,2.052
pges-hc-noupdate,alarm,alarm55k,2,2,100,-1,7,-0.43043905780404684,-579379.7788620375,14.0,6.0,8.0,4,2.086
pges-hc-noupdate,alarm,alarm55k,2,2,10,-1,13,-0.4314026818239503,-579496.5860162565,26.0,12.0,14.0,6,2.45
pges-hc-noupdate,alarm,alarm55k,2,2,15,-1,13,-0.4369552381263451,-579477.628980722,26.0,12.0,14.0,5,2.7
pges-hc-noupdate,alarm,alarm55k,2,2,20,-1,6,-0.46182974743586125,-580761.3648741802,12.0,2.0,10.0,5,3.213
pges-hc-noupdate,alarm,alarm55k,2,2,2147483647,-1,7,-0.43043905780404684,-579379.7788620375,14.0,6.0,8.0,4,2.449
pges-hc-noupdate,alarm,alarm55k,2,2,30,-1,4,-0.430879725970797,-578640.112109127,8.0,0.0,8.0,4,3.188
pges-hc-noupdate,alarm,alarm55k,2,2,50,-1,7,-0.43043905780404684,-579379.7788620375,14.0,6.0,8.0,4,3.395
pges-hc-noupdate,alarm,alarm55k,2,2,5,-1,25,-0.43245574344576915,-582870.617075315,50.0,32.0,18.0,10,3.414
pges-hc-noupdate,alarm,alarm55k,4,4,100,-1,13,-0.4086779441750452,-579470.1752796461,26.0,12.0,14.0,5,3.832
pges-hc-noupdate,alarm,alarm55k,4,4,10,-1,14,-0.4012493069906344,-581057.4343776607,34.0,24.0,10.0,6,2.712
pges-hc-noupdate,alarm,alarm55k,4,4,15,-1,7,-0.3842807797972083,-579066.6074298652,16.0,6.0,10.0,4,6.59
pges-hc-noupdate,alarm,alarm55k,4,4,20,-1,10,-0.4178448663259575,-578730.5085267357,20.0,6.0,14.0,4,3.684
pges-hc-noupdate,alarm,alarm55k,4,4,2147483647,-1,13,-0.4086779441750452,-579470.1752796461,26.0,12.0,14.0,5,3.6
pges-hc-noupdate,alarm,alarm55k,4,4,30,-1,13,-0.4086779441750452,-579470.1752796461,26.0,12.0,14.0,5,1.803
pges-hc-noupdate,alarm,alarm55k,4,4,50,-1,13,-0.4086779441750452,-579470.1752796461,26.0,12.0,14.0,5,3.538
pges-hc-noupdate,alarm,alarm55k,4,4,5,-1,10,-0.4243364417985472,-579984.4154016468,24.0,12.0,12.0,6,2.081
pges-hc-noupdate,alarm,alarm55k,8,8,100,-1,7,-0.41496070296216014,-579379.7788620375,14.0,6.0,8.0,4,1.466
pges-hc-noupdate,alarm,alarm55k,8,8,10,-1,27,-0.4040758488261826,-581773.5438764205,70.0,56.0,14.0,4,1.312
pges-hc-noupdate,alarm,alarm55k,8,8,15,-1,4,-0.42467113259700073,-578640.112109127,8.0,0.0,8.0,4,1.647
pges-hc-noupdate,alarm,alarm55k,8,8,20,-1,4,-0.4243359067690886,-578640.112109127,8.0,0.0,8.0,4,1.813
pges-hc-noupdate,alarm,alarm55k,8,8,30,-1,7,-0.41164112901843797,-579379.7788620375,14.0,6.0,8.0,4,1.839
pges-hc-noupdate,alarm,alarm55k,8,8,50,-1,7,-0.41496070296216014,-579379.7788620375,14.0,6.0,8.0,4,1.554
pges-hc-noupdate,alarm,alarm55k,8,8,5,-1,10,-0.4083991448060226,-579984.4154016468,24.0,12.0,12.0,5,1.489
pges-hc-noupdate,alarm,alarm.xbif50001246_,16,16,100,-1,7,-0.4231010086228887,-54069.67391102062,14.0,0.0,14.0,4,1.018
pges-hc-noupdate,alarm,alarm.xbif50001246_,16,16,10,-1,11,-0.4069264279966417,-54746.88686806117,22.0,6.0,16.0,5,1.008
pges-hc-noupdate,alarm,alarm.xbif50001246_,16,16,15,-1,7,-0.4160312146575915,-54034.68310137827,14.0,0.0,14.0,3,0.897
pges-hc-noupdate,alarm,alarm.xbif50001246_,16,16,20,-1,7,-0.4231010086228887,-54069.67391102062,14.0,0.0,14.0,4,0.946
pges-hc-noupdate,alarm,alarm.xbif50001246_,16,16,30,-1,7,-0.4231010086228887,-54069.67391102062,14.0,0.0,14.0,4,0.932
pges-hc-noupdate,alarm,alarm.xbif50001246_,16,16,50,-1,7,-0.4231010086228887,-54069.67391102062,14.0,0.0,14.0,4,0.9
pges-hc-noupdate,alarm,alarm.xbif50001246_,16,16,5,-1,24,-0.4112347036918603,-54769.61351425017,60.0,36.0,24.0,5,0.931
pges-hc-noupdate,alarm,alarm.xbif50001246_,2,2,100,-1,7,-0.413799628129479,-54069.67391102063,14.0,0.0,14.0,4,1.188
pges-hc-noupdate,alarm,alarm.xbif50001246_,2,2,10,-1,9,-0.41116050034739776,-54319.63357166215,18.0,2.0,16.0,7,1.141
pges-hc-noupdate,alarm,alarm.xbif50001246_,2,2,15,-1,18,-0.4292315167226122,-54703.06327630042,42.0,12.0,30.0,5,0.99
pges-hc-noupdate,alarm,alarm.xbif50001246_,2,2,20,-1,9,-0.4121579945212383,-54293.11460967427,18.0,2.0,16.0,5,1.014
pges-hc-noupdate,alarm,alarm.xbif50001246_,2,2,2147483647,-1,7,-0.413799628129479,-54069.67391102063,14.0,0.0,14.0,4,0.712
pges-hc-noupdate,alarm,alarm.xbif50001246_,2,2,30,-1,7,-0.413799628129479,-54069.67391102063,14.0,0.0,14.0,5,1.006
pges-hc-noupdate,alarm,alarm.xbif50001246_,2,2,50,-1,7,-0.413799628129479,-54069.67391102063,14.0,0.0,14.0,4,1.068
pges-hc-noupdate,alarm,alarm.xbif50001246_,2,2,5,-1,20,-0.418971610199381,-55107.365261941624,44.0,16.0,28.0,10,1.424
pges-hc-noupdate,alarm,alarm.xbif50001246_,4,4,100,-1,7,-0.4104109665710165,-54069.67391102063,14.0,0.0,14.0,4,1.724
pges-hc-noupdate,alarm,alarm.xbif50001246_,4,4,10,-1,12,-0.3662148431164166,-54281.41704448863,24.0,8.0,16.0,6,1.263
pges-hc-noupdate,alarm,alarm.xbif50001246_,4,4,15,-1,15,-0.41888349332836694,-54383.63362623724,34.0,8.0,26.0,6,1.252
pges-hc-noupdate,alarm,alarm.xbif50001246_,4,4,20,-1,7,-0.4010863804421277,-54069.67391102063,14.0,0.0,14.0,5,0.918
pges-hc-noupdate,alarm,alarm.xbif50001246_,4,4,2147483647,-1,7,-0.4104109665710165,-54069.67391102063,14.0,0.0,14.0,4,1.512
pges-hc-noupdate,alarm,alarm.xbif50001246_,4,4,30,-1,9,-0.41009109773656527,-54252.58218062825,20.0,6.0,14.0,3,0.737
pges-hc-noupdate,alarm,alarm.xbif50001246_,4,4,50,-1,7,-0.4104109665710165,-54069.67391102063,14.0,0.0,14.0,4,2.296
pges-hc-noupdate,alarm,alarm.xbif50001246_,4,4,5,-1,18,-0.4244680994359803,-54671.830192348854,42.0,22.0,20.0,9,1.565
pges-hc-noupdate,alarm,alarm.xbif50001246_,8,8,100,-1,7,-0.4005217891326722,-54069.67391102063,14.0,0.0,14.0,4,0.831
pges-hc-noupdate,alarm,alarm.xbif50001246_,8,8,10,-1,8,-0.3696865737220285,-54216.560141614515,16.0,2.0,14.0,5,1.026
pges-hc-noupdate,alarm,alarm.xbif50001246_,8,8,15,-1,7,-0.4098898673764463,-54034.68310137827,14.0,0.0,14.0,4,0.979
pges-hc-noupdate,alarm,alarm.xbif50001246_,8,8,20,-1,7,-0.40922296297047095,-54034.68310137827,14.0,0.0,14.0,4,0.776
pges-hc-noupdate,alarm,alarm.xbif50001246_,8,8,30,-1,7,-0.4005217891326722,-54069.67391102063,14.0,0.0,14.0,4,1.526
pges-hc-noupdate,alarm,alarm.xbif50001246_,8,8,50,-1,7,-0.4005217891326722,-54069.67391102063,14.0,0.0,14.0,4,0.851
pges-hc-noupdate,alarm,alarm.xbif50001246_,8,8,5,-1,18,-0.4094483299764514,-54823.35283360062,38.0,24.0,14.0,7,1.165
pges-hc-noupdate,alarm,alarm.xbif50001_,16,16,100,-1,7,-0.4323103691466768,-53557.711946514566,14.0,0.0,14.0,4,1.013
pges-hc-noupdate,alarm,alarm.xbif50001_,16,16,10,-1,12,-0.4224259934234137,-53919.33959764842,26.0,10.0,16.0,4,0.898
pges-hc-noupdate,alarm,alarm.xbif50001_,16,16,15,-1,7,-0.4180888025723352,-53557.711946514566,14.0,0.0,14.0,4,0.902
pges-hc-noupdate,alarm,alarm.xbif50001_,16,16,20,-1,7,-0.4323103691466768,-53557.711946514566,14.0,0.0,14.0,4,0.883
pges-hc-noupdate,alarm,alarm.xbif50001_,16,16,30,-1,7,-0.4323103691466768,-53557.711946514566,14.0,0.0,14.0,4,0.926
pges-hc-noupdate,alarm,alarm.xbif50001_,16,16,50,-1,7,-0.4323103691466768,-53557.711946514566,14.0,0.0,14.0,4,1.014
pges-hc-noupdate,alarm,alarm.xbif50001_,16,16,5,-1,8,-0.4093758906003431,-53611.86055181405,16.0,2.0,14.0,4,0.846
pges-hc-noupdate,alarm,alarm.xbif50001_,2,2,100,-1,7,-0.4301232911566704,-53557.711946514566,14.0,0.0,14.0,4,1.835
pges-hc-noupdate,alarm,alarm.xbif50001_,2,2,10,-1,7,-0.42028780229444374,-53573.175575615845,14.0,0.0,14.0,6,1.701
pges-hc-noupdate,alarm,alarm.xbif50001_,2,2,15,-1,14,-0.4463660113499441,-53870.89941073005,32.0,6.0,26.0,5,1.47
pges-hc-noupdate,alarm,alarm.xbif50001_,2,2,20,-1,7,-0.41463851774722155,-53557.711946514566,14.0,0.0,14.0,4,1.706
pges-hc-noupdate,alarm,alarm.xbif50001_,2,2,2147483647,-1,7,-0.4301232911566704,-53557.711946514566,14.0,0.0,14.0,4,0.911
pges-hc-noupdate,alarm,alarm.xbif50001_,2,2,30,-1,7,-0.4279500172557001,-53557.711946514566,14.0,0.0,14.0,4,1.777
pges-hc-noupdate,alarm,alarm.xbif50001_,2,2,50,-1,7,-0.4301232911566704,-53557.711946514566,14.0,0.0,14.0,4,1.794
pges-hc-noupdate,alarm,alarm.xbif50001_,2,2,5,-1,15,-0.4417574570019264,-53933.95095908269,34.0,8.0,26.0,8,1.643
pges-hc-noupdate,alarm,alarm.xbif50001_,4,4,100,-1,7,-0.38674401057712143,-53557.711946514566,14.0,0.0,14.0,4,1.523
pges-hc-noupdate,alarm,alarm.xbif50001_,4,4,10,-1,7,-0.42535313498896254,-53557.711946514566,14.0,0.0,14.0,5,1.417
pges-hc-noupdate,alarm,alarm.xbif50001_,4,4,15,-1,7,-0.4220240823950347,-53557.711946514566,14.0,0.0,14.0,5,1.525
pges-hc-noupdate,alarm,alarm.xbif50001_,4,4,20,-1,7,-0.3774194244482325,-53557.711946514566,14.0,0.0,14.0,4,1.527
pges-hc-noupdate,alarm,alarm.xbif50001_,4,4,2147483647,-1,7,-0.38674401057712143,-53557.711946514566,14.0,0.0,14.0,4,1.057
pges-hc-noupdate,alarm,alarm.xbif50001_,4,4,30,-1,7,-0.38674401057712143,-53557.711946514566,14.0,0.0,14.0,5,1.454
pges-hc-noupdate,alarm,alarm.xbif50001_,4,4,50,-1,9,-0.3864241417426702,-53732.09072154516,20.0,6.0,14.0,3,1.178
pges-hc-noupdate,alarm,alarm.xbif50001_,4,4,5,-1,9,-0.4345800037328672,-53697.09091296495,18.0,0.0,18.0,9,1.897
pges-hc-noupdate,alarm,alarm.xbif50001_,8,8,100,-1,7,-0.38021757134365747,-53557.711946514566,14.0,0.0,14.0,4,1.567
pges-hc-noupdate,alarm,alarm.xbif50001_,8,8,10,-1,24,-0.4227410204600092,-54287.08903320513,52.0,22.0,30.0,4,0.936
pges-hc-noupdate,alarm,alarm.xbif50001_,8,8,15,-1,7,-0.41293882187075376,-53557.711946514566,14.0,0.0,14.0,4,1.032
pges-hc-noupdate,alarm,alarm.xbif50001_,8,8,20,-1,7,-0.41475974997840737,-53557.711946514566,14.0,0.0,14.0,4,0.818
pges-hc-noupdate,alarm,alarm.xbif50001_,8,8,30,-1,7,-0.38021757134365747,-53557.711946514566,14.0,0.0,14.0,4,0.821
pges-hc-noupdate,alarm,alarm.xbif50001_,8,8,50,-1,7,-0.38021757134365747,-53557.711946514566,14.0,0.0,14.0,4,0.724
pges-hc-noupdate,alarm,alarm.xbif50001_,8,8,5,-1,8,-0.4188306346530807,-53738.17692545338,18.0,4.0,14.0,5,1.0
pges-hc-noupdate,alarm,alarm.xbif50002_,16,16,100,-1,9,-0.42429537297134773,-53856.36686389522,20.0,6.0,14.0,3,0.874
pges-hc-noupdate,alarm,alarm.xbif50002_,16,16,10,-1,8,-0.4412156657029698,-53791.47354676055,16.0,2.0,14.0,4,0.822
pges-hc-noupdate,alarm,alarm.xbif50002_,16,16,15,-1,8,-0.4242584740924652,-53774.117923605816,16.0,2.0,14.0,3,0.905
pges-hc-noupdate,alarm,alarm.xbif50002_,16,16,20,-1,9,-0.42429537297134773,-53856.36686389522,20.0,6.0,14.0,3,0.793
pges-hc-noupdate,alarm,alarm.xbif50002_,16,16,30,-1,9,-0.42429537297134773,-53856.36686389522,20.0,6.0,14.0,3,0.841
pges-hc-noupdate,alarm,alarm.xbif50002_,16,16,50,-1,9,-0.42429537297134773,-53856.36686389522,20.0,6.0,14.0,3,0.799
pges-hc-noupdate,alarm,alarm.xbif50002_,16,16,5,-1,14,-0.3929022918347809,-54127.56496043957,38.0,20.0,18.0,5,0.94
pges-hc-noupdate,alarm,alarm.xbif50002_,2,2,100,-1,8,-0.4297570447931312,-53774.117923605816,16.0,2.0,14.0,3,1.482
pges-hc-noupdate,alarm,alarm.xbif50002_,2,2,10,-1,10,-0.4256206111074239,-54017.51579033241,20.0,4.0,16.0,6,1.702
pges-hc-noupdate,alarm,alarm.xbif50002_,2,2,15,-1,8,-0.42584851491440323,-53774.117923605816,16.0,2.0,14.0,4,1.672
pges-hc-noupdate,alarm,alarm.xbif50002_,2,2,20,-1,10,-0.4154162644316474,-53992.02052514406,20.0,4.0,16.0,4,1.677
pges-hc-noupdate,alarm,alarm.xbif50002_,2,2,2147483647,-1,8,-0.4297570447931312,-53774.117923605816,16.0,2.0,14.0,3,1.169
pges-hc-noupdate,alarm,alarm.xbif50002_,2,2,30,-1,8,-0.4421831895926583,-53791.47354676055,16.0,2.0,14.0,4,1.735
pges-hc-noupdate,alarm,alarm.xbif50002_,2,2,50,-1,9,-0.4298034223222193,-53856.36686389522,20.0,6.0,14.0,3,1.468
pges-hc-noupdate,alarm,alarm.xbif50002_,2,2,5,-1,16,-0.41917841737387995,-54336.62208882311,36.0,18.0,18.0,8,1.905
pges-hc-noupdate,alarm,alarm.xbif50002_,4,4,100,-1,8,-0.4143935036148681,-53774.117923605816,16.0,2.0,14.0,3,1.224
pges-hc-noupdate,alarm,alarm.xbif50002_,4,4,10,-1,13,-0.4185428478552488,-53892.467147882526,26.0,10.0,16.0,5,0.763
pges-hc-noupdate,alarm,alarm.xbif50002_,4,4,15,-1,9,-0.4314032023705764,-53856.36686389522,20.0,6.0,14.0,4,1.123
pges-hc-noupdate,alarm,alarm.xbif50002_,4,4,20,-1,8,-0.4143935036148681,-53774.117923605816,16.0,2.0,14.0,4,0.611
pges-hc-noupdate,alarm,alarm.xbif50002_,4,4,2147483647,-1,9,-0.4144398811439562,-53856.36686389522,20.0,6.0,14.0,3,1.439
pges-hc-noupdate,alarm,alarm.xbif50002_,4,4,30,-1,9,-0.4144398811439562,-53856.36686389522,20.0,6.0,14.0,3,0.957
pges-hc-noupdate,alarm,alarm.xbif50002_,4,4,50,-1,9,-0.4144398811439562,-53856.36686389522,20.0,6.0,14.0,3,0.811
pges-hc-noupdate,alarm,alarm.xbif50002_,4,4,5,-1,9,-0.4259066006932411,-53869.40390958238,20.0,6.0,14.0,7,0.825
pges-hc-noupdate,alarm,alarm.xbif50002_,8,8,100,-1,9,-0.4151054929838659,-53856.36686389522,20.0,6.0,14.0,3,0.697
pges-hc-noupdate,alarm,alarm.xbif50002_,8,8,10,-1,15,-0.4545230014222466,-54066.82454966815,38.0,10.0,28.0,6,1.189
pges-hc-noupdate,alarm,alarm.xbif50002_,8,8,15,-1,8,-0.41883082911878505,-53787.15496929298,16.0,2.0,14.0,4,0.772
pges-hc-noupdate,alarm,alarm.xbif50002_,8,8,20,-1,8,-0.4313506952253725,-53791.47354676055,16.0,2.0,14.0,5,1.014
pges-hc-noupdate,alarm,alarm.xbif50002_,8,8,30,-1,9,-0.4151054929838659,-53856.36686389522,20.0,6.0,14.0,3,0.774
pges-hc-noupdate,alarm,alarm.xbif50002_,8,8,50,-1,8,-0.41505911545477775,-53774.117923605816,16.0,2.0,14.0,3,0.631
pges-hc-noupdate,alarm,alarm.xbif50002_,8,8,5,-1,20,-0.43189734626034215,-54542.75952618677,42.0,20.0,22.0,7,1.177
pges-hc-noupdate,alarm,alarm.xbif50003_,16,16,100,-1,7,-0.420424803820088,-53485.5689463421,14.0,0.0,14.0,4,0.937
pges-hc-noupdate,alarm,alarm.xbif50003_,16,16,10,-1,16,-0.4431963368609109,-53951.38501076449,36.0,14.0,22.0,5,1.03
pges-hc-noupdate,alarm,alarm.xbif50003_,16,16,15,-1,7,-0.4317607316296792,-53485.5689463421,14.0,0.0,14.0,4,0.946
pges-hc-noupdate,alarm,alarm.xbif50003_,16,16,20,-1,7,-0.420424803820088,-53485.5689463421,14.0,0.0,14.0,4,0.922
pges-hc-noupdate,alarm,alarm.xbif50003_,16,16,30,-1,7,-0.420424803820088,-53485.5689463421,14.0,0.0,14.0,4,0.999
pges-hc-noupdate,alarm,alarm.xbif50003_,16,16,50,-1,7,-0.420424803820088,-53485.5689463421,14.0,0.0,14.0,4,0.94
pges-hc-noupdate,alarm,alarm.xbif50003_,16,16,5,-1,23,-0.41230300861987335,-54263.299519823595,48.0,26.0,22.0,5,1.0
pges-hc-noupdate,alarm,alarm.xbif50003_,2,2,100,-1,7,-0.42593311374717313,-53485.5689463421,14.0,0.0,14.0,4,1.7
pges-hc-noupdate,alarm,alarm.xbif50003_,2,2,10,-1,12,-0.4228351735506721,-53880.75091270404,24.0,4.0,20.0,6,1.718
pges-hc-noupdate,alarm,alarm.xbif50003_,2,2,15,-1,22,-0.43106830237185956,-54227.64761025373,48.0,26.0,22.0,7,1.741
pges-hc-noupdate,alarm,alarm.xbif50003_,2,2,20,-1,14,-0.42484003757586486,-53846.96518987197,30.0,12.0,18.0,4,1.553
pges-hc-noupdate,alarm,alarm.xbif50003_,2,2,2147483647,-1,7,-0.42593311374717313,-53485.5689463421,14.0,0.0,14.0,4,0.84
pges-hc-noupdate,alarm,alarm.xbif50003_,2,2,30,-1,7,-0.4197960455374698,-53485.5689463421,14.0,0.0,14.0,4,1.519
pges-hc-noupdate,alarm,alarm.xbif50003_,2,2,50,-1,7,-0.42593311374717313,-53485.5689463421,14.0,0.0,14.0,4,1.484
pges-hc-noupdate,alarm,alarm.xbif50003_,2,2,5,-1,19,-0.4415615445123544,-54140.75836962737,46.0,20.0,26.0,8,1.672
pges-hc-noupdate,alarm,alarm.xbif50003_,4,4,100,-1,7,-0.44095824604358175,-53485.5689463421,14.0,0.0,14.0,4,2.053
pges-hc-noupdate,alarm,alarm.xbif50003_,4,4,10,-1,15,-0.4225277178573953,-56538.06491322575,38.0,12.0,26.0,4,2.159
pges-hc-noupdate,alarm,alarm.xbif50003_,4,4,15,-1,7,-0.3971312259443899,-53485.5689463421,14.0,0.0,14.0,4,1.712
pges-hc-noupdate,alarm,alarm.xbif50003_,4,4,20,-1,7,-0.40645581207327874,-53485.5689463421,14.0,0.0,14.0,4,0.874
pges-hc-noupdate,alarm,alarm.xbif50003_,4,4,2147483647,-1,7,-0.44095824604358175,-53485.5689463421,14.0,0.0,14.0,4,1.257
pges-hc-noupdate,alarm,alarm.xbif50003_,4,4,30,-1,7,-0.44095824604358175,-53485.5689463421,14.0,0.0,14.0,4,0.821
pges-hc-noupdate,alarm,alarm.xbif50003_,4,4,50,-1,7,-0.44095824604358175,-53485.5689463421,14.0,0.0,14.0,4,0.87
pges-hc-noupdate,alarm,alarm.xbif50003_,4,4,5,-1,13,-0.4248554256919307,-53785.96242331781,30.0,12.0,18.0,6,1.317
pges-hc-noupdate,alarm,alarm.xbif50003_,8,8,100,-1,7,-0.4199375802122121,-53485.5689463421,14.0,0.0,14.0,4,1.688
pges-hc-noupdate,alarm,alarm.xbif50003_,8,8,10,-1,13,-0.42659502623055073,-54012.906597583395,36.0,18.0,18.0,5,1.176
pges-hc-noupdate,alarm,alarm.xbif50003_,8,8,15,-1,7,-0.4292621663411007,-53485.5689463421,14.0,0.0,14.0,5,1.157
pges-hc-noupdate,alarm,alarm.xbif50003_,8,8,20,-1,7,-0.4289269405131886,-53485.5689463421,14.0,0.0,14.0,4,1.148
pges-hc-noupdate,alarm,alarm.xbif50003_,8,8,30,-1,7,-0.4199375802122121,-53485.5689463421,14.0,0.0,14.0,4,1.055
pges-hc-noupdate,alarm,alarm.xbif50003_,8,8,50,-1,7,-0.4199375802122121,-53485.5689463421,14.0,0.0,14.0,4,0.674
pges-hc-noupdate,alarm,alarm.xbif50003_,8,8,5,-1,11,-0.4107920673093713,-53701.60918127263,22.0,4.0,18.0,6,1.31
pges-hc-noupdate,alarm,alarm.xbif50004_,16,16,100,-1,7,-0.420424803820088,-53778.532213361286,14.0,0.0,14.0,3,0.847
pges-hc-noupdate,alarm,alarm.xbif50004_,16,16,10,-1,7,-0.4317607316296792,-53778.532213361286,14.0,0.0,14.0,4,0.904
pges-hc-noupdate,alarm,alarm.xbif50004_,16,16,15,-1,7,-0.4317607316296792,-53778.532213361286,14.0,0.0,14.0,3,0.857
pges-hc-noupdate,alarm,alarm.xbif50004_,16,16,20,-1,7,-0.420424803820088,-53778.532213361286,14.0,0.0,14.0,3,0.865
pges-hc-noupdate,alarm,alarm.xbif50004_,16,16,30,-1,7,-0.420424803820088,-53778.532213361286,14.0,0.0,14.0,3,0.812
pges-hc-noupdate,alarm,alarm.xbif50004_,16,16,50,-1,7,-0.420424803820088,-53778.532213361286,14.0,0.0,14.0,3,0.805
pges-hc-noupdate,alarm,alarm.xbif50004_,16,16,5,-1,24,-0.3754929531936965,-54490.08760725701,50.0,26.0,24.0,6,1.082
pges-hc-noupdate,alarm,alarm.xbif50004_,2,2,100,-1,7,-0.42593311374717313,-53778.532213361286,14.0,0.0,14.0,3,1.268
pges-hc-noupdate,alarm,alarm.xbif50004_,2,2,10,-1,9,-0.4180582504897381,-54020.95188299826,18.0,2.0,16.0,6,1.735
pges-hc-noupdate,alarm,alarm.xbif50004_,2,2,15,-1,11,-0.4281072473488121,-54098.04323751782,22.0,6.0,16.0,4,1.474
pges-hc-noupdate,alarm,alarm.xbif50004_,2,2,20,-1,7,-0.42008957799217583,-53778.532213361286,14.0,0.0,14.0,4,1.547
pges-hc-noupdate,alarm,alarm.xbif50004_,2,2,2147483647,-1,7,-0.42593311374717313,-53778.532213361286,14.0,0.0,14.0,3,1.144
pges-hc-noupdate,alarm,alarm.xbif50004_,2,2,30,-1,7,-0.4197960455374698,-53778.532213361286,14.0,0.0,14.0,3,1.007
pges-hc-noupdate,alarm,alarm.xbif50004_,2,2,50,-1,7,-0.42593311374717313,-53778.532213361286,14.0,0.0,14.0,3,1.317
pges-hc-noupdate,alarm,alarm.xbif50004_,2,2,5,-1,15,-0.4074655888444511,-54411.906618534435,32.0,14.0,18.0,8,1.76
pges-hc-noupdate,alarm,alarm.xbif50004_,4,4,100,-1,7,-0.4191121404088151,-53778.53221336128,14.0,0.0,14.0,3,1.998
pges-hc-noupdate,alarm,alarm.xbif50004_,4,4,10,-1,7,-0.3789087070084448,-53778.53221336128,14.0,0.0,14.0,5,0.78
pges-hc-noupdate,alarm,alarm.xbif50004_,4,4,15,-1,11,-0.41690540649919516,-54098.04323751782,22.0,6.0,16.0,4,1.165
pges-hc-noupdate,alarm,alarm.xbif50004_,4,4,20,-1,7,-0.375285120309623,-53778.53221336128,14.0,0.0,14.0,4,0.818
pges-hc-noupdate,alarm,alarm.xbif50004_,4,4,2147483647,-1,7,-0.4191121404088151,-53778.53221336128,14.0,0.0,14.0,3,1.027
pges-hc-noupdate,alarm,alarm.xbif50004_,4,4,30,-1,7,-0.4191121404088151,-53778.53221336128,14.0,0.0,14.0,3,0.772
pges-hc-noupdate,alarm,alarm.xbif50004_,4,4,50,-1,7,-0.4191121404088151,-53778.53221336128,14.0,0.0,14.0,3,0.761
pges-hc-noupdate,alarm,alarm.xbif50004_,4,4,5,-1,15,-0.4319737540409702,-54000.389155096855,30.0,12.0,18.0,7,1.849
pges-hc-noupdate,alarm,alarm.xbif50004_,8,8,100,-1,10,-0.42815384513014143,-53805.42929489459,20.0,4.0,16.0,4,1.003
pges-hc-noupdate,alarm,alarm.xbif50004_,8,8,10,-1,11,-0.4307533964642734,-54098.04323751781,22.0,6.0,16.0,7,0.83
pges-hc-noupdate,alarm,alarm.xbif50004_,8,8,15,-1,7,-0.38823329313733373,-53778.53221336128,14.0,0.0,14.0,4,0.917
pges-hc-noupdate,alarm,alarm.xbif50004_,8,8,20,-1,7,-0.38823329313733373,-53778.53221336128,14.0,0.0,14.0,4,0.867
pges-hc-noupdate,alarm,alarm.xbif50004_,8,8,30,-1,10,-0.42815384513014143,-53805.42929489459,20.0,4.0,16.0,4,0.951
pges-hc-noupdate,alarm,alarm.xbif50004_,8,8,50,-1,10,-0.42815384513014143,-53805.42929489459,20.0,4.0,16.0,4,0.862
pges-hc-noupdate,alarm,alarm.xbif50004_,8,8,5,-1,13,-0.40796794323013247,-54051.3081052032,30.0,12.0,18.0,5,0.941
pges-hc-noupdate,alarm,alarm.xbif50005_,16,16,100,-1,7,-0.41577787928478627,-54519.91525648836,14.0,0.0,14.0,4,0.951
pges-hc-noupdate,alarm,alarm.xbif50005_,16,16,10,-1,8,-0.42464805020945934,-54690.274537228,16.0,2.0,14.0,5,0.938
pges-hc-noupdate,alarm,alarm.xbif50005_,16,16,15,-1,10,-0.43320525071184846,-54602.089572290926,22.0,6.0,16.0,4,0.99
pges-hc-noupdate,alarm,alarm.xbif50005_,16,16,20,-1,7,-0.41577787928478627,-54519.91525648836,14.0,0.0,14.0,4,0.922
pges-hc-noupdate,alarm,alarm.xbif50005_,16,16,30,-1,7,-0.41577787928478627,-54519.91525648836,14.0,0.0,14.0,4,0.978
pges-hc-noupdate,alarm,alarm.xbif50005_,16,16,50,-1,7,-0.41577787928478627,-54519.91525648836,14.0,0.0,14.0,4,0.904
pges-hc-noupdate,alarm,alarm.xbif50005_,16,16,5,-1,12,-0.45172497910865206,-54748.51088529905,24.0,8.0,16.0,7,1.166
pges-hc-noupdate,alarm,alarm.xbif50005_,2,2,100,-1,7,-0.4301232911566704,-54519.91525648836,14.0,0.0,14.0,4,1.57
pges-hc-noupdate,alarm,alarm.xbif50005_,2,2,10,-1,9,-0.4266099489636998,-54770.35757165437,18.0,2.0,16.0,5,1.336
