algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,5,18,-0.4510342261973491,-57111.68978077578,1.3513513513513513,16.0,34.0,8,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,5,22,-0.4405871568902483,-56694.22873802496,1.5135135135135136,20.0,36.0,8,2
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,5,26,-0.4819671677879637,-57922.28331760622,2.054054054054054,30.0,46.0,6,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,7,20,-0.41372601419237665,-56660.39222201524,1.2432432432432432,12.0,34.0,10,2
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,7,23,-0.4268286712268796,-56964.13102992589,1.6216216216216217,22.0,38.0,6,1
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,7,19,-0.4487007323145269,-56650.87741159483,1.1891891891891893,12.0,32.0,6,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,11,30,-0.4890402817942324,-57594.94652957575,2.054054054054054,30.0,46.0,11,2
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,11,19,-0.4135760594359373,-56666.3409083581,1.2972972972972974,14.0,34.0,6,1
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,11,31,-0.4340994195762713,-57565.79337161994,2.2162162162162162,36.0,46.0,6,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,13,30,-0.47322533663748934,-57624.15805631238,1.8918918918918919,28.0,42.0,6,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,13,17,-0.47250389662551906,-56126.38049575104,1.135135135135135,8.0,34.0,9,2
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,13,27,-0.46431808595771484,-57862.9091178991,1.945945945945946,34.0,38.0,7,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,17,28,-0.49845628657590435,-56951.21555045885,1.6216216216216217,22.0,38.0,9,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,17,22,-0.4224375932339534,-56861.201542582894,1.5675675675675675,20.0,38.0,8,1
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,17,35,-0.356130812569627,-57652.5437489289,2.324324324324324,46.0,40.0,7,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,19,28,-0.4227102029357443,-57252.11814458609,1.7297297297297298,24.0,40.0,8,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,19,19,-0.404993303291556,-56797.44228183505,1.3513513513513513,14.0,36.0,9,2
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,19,32,-0.4738837001435293,-57982.088099099536,2.2162162162162162,36.0,46.0,7,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,23,28,-0.46163947755980106,-57299.74744190447,1.837837837837838,26.0,42.0,7,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,23,24,-0.49884474242036203,-57114.95932408372,1.5675675675675675,18.0,40.0,8,2
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,23,25,-0.36103044171080545,-56958.53022890406,1.4594594594594594,20.0,34.0,6,0
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,29,20,-0.448657930912468,-57022.745951972895,1.3513513513513513,16.0,34.0,6,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,29,18,-0.4746253063322751,-56492.38748363688,1.1891891891891893,8.0,36.0,9,2
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,4,5,29,24,-0.4313444901026395,-57550.1836935726,1.7297297297297298,20.0,44.0,6,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,2,27,-0.3846747444644082,-57539.10564741409,1.8918918918918919,30.0,40.0,6,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,2,24,-0.45403193237273715,-56929.364619242595,1.6756756756756757,24.0,38.0,7,3
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,2,27,-0.4426669349412275,-57597.9302505147,1.945945945945946,34.0,38.0,5,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,3,25,-0.4286742837899156,-56791.98967648837,1.6216216216216217,22.0,38.0,7,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,3,23,-0.4344130819273902,-57323.03003773446,1.6756756756756757,24.0,38.0,6,1
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,3,21,-0.4035179000608932,-56958.77467667695,1.5135135135135136,18.0,38.0,5,0
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,5,40,-0.4804393042856424,-58422.0335779852,2.7027027027027026,52.0,48.0,8,3
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,5,20,-0.49721824474259146,-57080.136476759304,1.5135135135135136,22.0,34.0,7,3
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,5,25,-0.4565956524047047,-57658.330917542036,1.8918918918918919,30.0,40.0,5,0
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,7,28,-0.40994555448524655,-57868.31883550323,2.1621621621621623,36.0,44.0,5,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,7,18,-0.45886791646264835,-56619.47011913114,1.2432432432432432,12.0,34.0,6,1
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,7,31,-0.41411982438453676,-57940.76601239862,2.27027027027027,38.0,46.0,5,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,11,27,-0.4978481157361059,-57217.041032031615,1.6756756756756757,22.0,40.0,5,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,11,21,-0.4144271289453196,-56759.74768199767,1.3513513513513513,16.0,34.0,11,3
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,11,25,-0.48192962601595796,-57132.626592874905,1.5135135135135136,20.0,36.0,5,0
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,13,24,-0.4525823664556842,-57495.592753549936,1.7297297297297298,30.0,34.0,6,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,13,22,-0.4897027129588396,-56980.21089102664,1.5135135135135136,20.0,36.0,7,2
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,13,19,-0.4868377672523644,-57035.84836145816,1.2972972972972974,16.0,32.0,5,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,17,22,-0.45205952575724434,-56835.50350396646,1.3513513513513513,14.0,36.0,6,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,17,27,-0.4373666223146876,-57251.335290133764,2.0,32.0,42.0,6,2
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,17,24,-0.3946242565269503,-57423.991548763115,1.6216216216216217,28.0,32.0,5,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,19,21,-0.45910689861123677,-57283.307838028384,1.5135135135135136,20.0,36.0,5,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,19,19,-0.4278336554735874,-56866.09402583852,1.3513513513513513,16.0,34.0,6,3
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,19,29,-0.49602087971834236,-58183.44532346281,2.2162162162162162,38.0,44.0,5,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,23,19,-0.493332685438096,-57045.514188398076,1.3513513513513513,18.0,32.0,7,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,23,25,-0.38194673296252024,-57478.83625892617,1.837837837837838,30.0,38.0,6,2
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,23,22,-0.43528425266492293,-57242.129369833056,1.5135135135135136,22.0,34.0,5,0
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,29,18,-0.4996931241681992,-56480.56345076286,1.2972972972972974,20.0,28.0,5,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,29,29,-0.4479252146046539,-57298.78438087369,1.945945945945946,30.0,42.0,6,2
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,6,5,29,27,-0.5005423489270889,-57570.29301338922,1.7837837837837838,26.0,40.0,5,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,2,22,-0.4821397388177835,-57371.76133971037,1.5675675675675675,22.0,36.0,5,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,2,20,-0.44892837640524663,-56523.938923891146,1.2972972972972974,12.0,36.0,6,2
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,2,25,-0.4529060365166228,-57333.214874825346,1.7297297297297298,26.0,38.0,4,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,3,18,-0.456146267598132,-56854.66926216482,1.2432432432432432,16.0,30.0,7,2
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,3,21,-0.43507156197799846,-57067.803386347776,1.4594594594594594,16.0,38.0,7,2
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,3,26,-0.43462923742349824,-57833.160627766265,2.054054054054054,36.0,40.0,6,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,5,26,-0.42606984972160705,-57346.79588190741,1.7297297297297298,28.0,36.0,5,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,5,25,-0.43786276467587004,-57057.34991132224,1.7297297297297298,26.0,38.0,9,4
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,5,28,-0.4051727692808579,-57712.294983072294,2.1621621621621623,32.0,48.0,6,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,7,38,-0.4070685251352477,-58210.2478397956,2.5945945945945947,48.0,48.0,7,3
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,7,22,-0.4263886651796424,-56834.84178955471,1.5135135135135136,18.0,38.0,5,1
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,7,34,-0.4392923427676851,-57864.183396653,2.5945945945945947,44.0,52.0,5,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,11,22,-0.3809855960245448,-56922.38107382295,1.5675675675675675,22.0,36.0,5,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,11,32,-0.42684028976766364,-58404.605994735706,2.1621621621621623,34.0,46.0,7,3
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,11,26,-0.4199039751315555,-57467.397924796736,2.108108108108108,36.0,42.0,5,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,13,33,-0.43879469033835417,-58052.73788465345,2.27027027027027,42.0,42.0,7,2
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,13,18,-0.42340268515728086,-56457.22385598238,1.135135135135135,10.0,32.0,8,3
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,13,27,-0.4855716688699979,-57928.35368106497,2.0,38.0,36.0,5,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,17,34,-0.4352568328203264,-57244.56842995983,2.27027027027027,38.0,46.0,6,2
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,17,22,-0.4771033903568891,-57404.28688202065,1.6216216216216217,24.0,36.0,6,4
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,17,21,-0.4737803697656619,-57276.04286399766,1.7297297297297298,26.0,38.0,5,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,19,27,-0.4290769177248596,-56982.9212907615,1.6756756756756757,30.0,32.0,7,2
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,19,28,-0.44296636231360065,-57432.20512630557,1.945945945945946,28.0,44.0,5,2
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,19,41,-0.37410854425986334,-58505.34104538581,3.027027027027027,60.0,52.0,6,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,23,35,-0.4255474282391993,-58459.72717286989,2.3783783783783785,44.0,44.0,5,1
pges,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,23,19,-0.4921483927158005,-56672.02089154567,1.2972972972972974,14.0,34.0,6,2
phc,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,23,30,-0.445669276712536,-57526.59698352245,2.108108108108108,38.0,40.0,5,1
pfhcbes,home/jdls/developer/projects/ParallelBNs/res/networks/alarm,alarm.xbif50001_,8,5,29,32,-0.4603755731250128,-58049.07625761866,2.27027027027027,42.0,42.0,7,2
