algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,2,15,5,0,-0.08882530553047016,-2270.3242639797104,0.0,0.0,0.0,2,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,2,15,7,1,-0.08016869734163759,-2286.2741988897947,0.8,4.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,2,15,11,0,-0.0709961257261684,-2270.324263979724,0.0,0.0,0.0,2,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,2,15,13,0,-0.07106871248480674,-2270.324263979719,0.0,0.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,2,15,17,0,-0.09017408755621245,-2263.4870910235027,0.0,0.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,2,15,23,0,-0.08207977057925953,-2270.3242639797177,0.0,0.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,2,15,19,0,-0.080984861235515,-2270.324263979714,0.0,0.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,2,15,29,1,-0.07618299933858347,-2286.2741988897883,0.8,4.0,0.0,3,0
ges,parallelbns/res/networks/earthquake,earthquake.xbif_,0,5,-1,0,-0.0873311413127423,-2263.4870910235027,0.0,0.0,0.0,0,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,2,3,-0.049244891378586717,-2325.621025761722,2.8,14.0,0.0,2,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,3,0,-0.06588830988735894,-2270.324263979711,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,5,0,-0.08733113950202682,-2270.3242639797154,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,11,0,-0.0709961257261684,-2270.324263979724,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,7,0,-0.0771305163082016,-2270.324263979711,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,13,0,-0.06588830988735896,-2270.324263979711,0.0,0.0,0.0,4,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,23,0,-0.07164860840468132,-2270.3242639797104,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,17,3,-0.06254164919278829,-2325.621025761721,2.8,14.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,19,0,-0.07092496293146319,-2270.324263979714,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,29,6,-0.0911537698721606,-2365.145307270171,3.2,14.0,2.0,3,0
hc,parallelbns/res/networks/earthquake,earthquake.xbif_,1,5,-1,0,-0.08733113950202678,-2270.324263979711,0.0,0.0,0.0,2,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,3,0,-0.06451527194589965,-2270.3242639797245,0.0,0.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,2,3,-0.049244891378586717,-2325.621025761722,2.8,14.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,5,3,-0.06341199258182453,-2325.6210257617076,2.8,14.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,7,1,-0.08042179064220241,-2285.4895168749426,0.8,4.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,11,0,-0.08890151242982561,-2270.3242639797154,0.0,0.0,0.0,2,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,13,1,-0.07953155212579666,-2285.489516874946,0.8,4.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,17,0,-0.0709961257261684,-2270.324263979719,0.0,0.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,19,0,-0.08733113950202682,-2270.3242639797154,0.0,0.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,23,1,-0.07953155212579666,-2285.489516874946,0.8,4.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,29,3,-0.06546297046402244,-2316.3067578185623,2.0,10.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,2,3,-0.049244891378586717,-2325.621025761722,2.8,14.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,3,0,-0.0709961257261684,-2270.324263979719,0.0,0.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,5,3,-0.06341199258182453,-2325.6210257617076,2.8,14.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,17,0,-0.0709961257261684,-2270.324263979724,0.0,0.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,7,1,-0.08042179064220241,-2285.4895168749426,0.8,4.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,11,0,-0.08890151242982561,-2270.3242639797154,0.0,0.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,13,1,-0.07953155212579666,-2285.489516874946,0.8,4.0,0.0,4,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,19,0,-0.08882530553047015,-2270.32426397971,0.0,0.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,23,1,-0.07953155212579666,-2285.489516874946,0.8,4.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,5,29,3,-0.06546297046402244,-2316.3067578185623,2.0,10.0,0.0,3,0
ges,parallelbns/res/networks/earthquake,earthquake.xbif_,0,10,-1,0,-0.0873311413127423,-2263.4870910235027,0.0,0.0,0.0,0,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,2,3,-0.049244891378586717,-2325.621025761722,2.8,14.0,0.0,2,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,3,0,-0.06588830988735894,-2270.324263979711,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,5,0,-0.08733113950202682,-2270.3242639797154,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,7,0,-0.0771305163082016,-2270.324263979711,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,11,0,-0.0709961257261684,-2270.324263979724,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,23,0,-0.07164860840468132,-2270.3242639797104,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,13,0,-0.06588830988735896,-2270.324263979711,0.0,0.0,0.0,4,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,19,0,-0.07092496293146319,-2270.324263979714,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,17,3,-0.06254164919278829,-2325.621025761721,2.8,14.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,29,6,-0.0911537698721606,-2365.145307270171,3.2,14.0,2.0,3,0
hc,parallelbns/res/networks/earthquake,earthquake.xbif_,1,10,-1,0,-0.08733113950202678,-2270.324263979711,0.0,0.0,0.0,2,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,2,3,-0.049244891378586717,-2325.621025761722,2.8,14.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,3,0,-0.06451527194589965,-2270.3242639797245,0.0,0.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,5,3,-0.06341199258182453,-2325.6210257617076,2.8,14.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,7,1,-0.08042179064220241,-2285.4895168749426,0.8,4.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,11,0,-0.08890151242982561,-2270.3242639797154,0.0,0.0,0.0,2,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,13,1,-0.07953155212579666,-2285.489516874946,0.8,4.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,17,0,-0.0709961257261684,-2270.324263979719,0.0,0.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,23,1,-0.07953155212579666,-2285.489516874946,0.8,4.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,29,3,-0.06546297046402244,-2316.3067578185623,2.0,10.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,19,0,-0.08733113950202682,-2270.3242639797154,0.0,0.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,2,3,-0.049244891378586717,-2325.621025761722,2.8,14.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,5,3,-0.06341199258182453,-2325.6210257617076,2.8,14.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,3,0,-0.0709961257261684,-2270.324263979719,0.0,0.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,13,1,-0.07953155212579666,-2285.489516874946,0.8,4.0,0.0,4,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,11,0,-0.08890151242982561,-2270.3242639797154,0.0,0.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,7,1,-0.08042179064220241,-2285.4895168749426,0.8,4.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,17,0,-0.0709961257261684,-2270.324263979724,0.0,0.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,19,0,-0.08882530553047015,-2270.32426397971,0.0,0.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,23,1,-0.07953155212579666,-2285.489516874946,0.8,4.0,0.0,3,0
ges,parallelbns/res/networks/earthquake,earthquake.xbif_,0,15,-1,0,-0.0873311413127423,-2263.4870910235027,0.0,0.0,0.0,0,0
