algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
hc,parallelbns/res/networks/child,child.xbif_,1,10,-1,4,-0.6147798835949376,-63610.13091152187,0.6,8.0,4.0,4,2
phc,parallelbns/res/networks/child,child.xbif_,2,10,7,9,-0.6276016634725212,-63907.61033584888,1.4,16.0,12.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,2,10,11,2,-0.6371967094467254,-62727.728186459906,0.2,0.0,4.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,2,10,13,9,-0.6747582781249442,-63651.909896751524,1.0,8.0,12.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,2,10,17,6,-0.6643364698035165,-62956.19660248349,0.7,8.0,6.0,4,0
phc,parallelbns/res/networks/child,child.xbif_,2,10,19,10,-0.6811317764322217,-63352.214561705514,1.2,14.0,10.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,2,10,29,2,-0.6680408573938977,-62947.374292541805,0.2,0.0,4.0,5,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,10,2,2,-0.679011157663265,-62727.7281864599,0.2,0.0,4.0,5,1
phc,parallelbns/res/networks/child,child.xbif_,2,10,23,11,-0.6621423725709421,-63665.61844716453,1.5,20.0,10.0,4,2
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,10,3,7,-0.6722748226244668,-63643.76125835296,0.9,10.0,8.0,6,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,10,5,6,-0.6329158263272506,-63705.73015634949,0.9,12.0,6.0,7,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,10,7,6,-0.6982477775044249,-63648.181768813185,0.9,12.0,6.0,4,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,10,13,3,-0.6373424231180789,-63036.47803822645,0.4,4.0,4.0,9,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,10,11,4,-0.7358116300588909,-62915.15996253357,0.5,6.0,4.0,8,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,10,23,6,-0.6281965195818388,-63404.79016538529,0.9,14.0,4.0,4,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,10,19,7,-0.6644259616826271,-63235.326059279374,0.8,10.0,6.0,4,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,10,17,5,-0.71739966316214,-63003.77579263237,0.6,6.0,6.0,6,3
ges,parallelbns/res/networks/child,child.xbif_,0,15,-1,15,-0.6370231694412442,-64555.61751299817,1.6,0.0,32.0,0,0
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,10,29,2,-0.6680408573938977,-62947.374292541805,0.2,0.0,4.0,8,2
pges,parallelbns/res/networks/child,child.xbif_,2,15,2,3,-0.7194705188025232,-62777.56704511293,0.4,4.0,4.0,6,1
pges,parallelbns/res/networks/child,child.xbif_,2,15,3,5,-0.6734763087131401,-62875.87112507434,0.6,6.0,6.0,5,1
pges,parallelbns/res/networks/child,child.xbif_,2,15,5,6,-0.6747102951165881,-62933.7204345707,0.8,8.0,8.0,6,1
pges,parallelbns/res/networks/child,child.xbif_,2,15,11,4,-0.5240592625282303,-62777.81544678854,0.4,0.0,8.0,5,1
pges,parallelbns/res/networks/child,child.xbif_,2,15,13,2,-0.6851274101719883,-62727.72818645991,0.2,0.0,4.0,4,2
pges,parallelbns/res/networks/child,child.xbif_,2,15,7,10,-0.6157652713249016,-63994.15021562214,1.3,12.0,14.0,5,2
pges,parallelbns/res/networks/child,child.xbif_,2,15,17,4,-0.6915846340688212,-63739.22399212991,0.5,4.0,6.0,5,1
pges,parallelbns/res/networks/child,child.xbif_,2,15,19,2,-0.6607193074584476,-62727.72818645991,0.2,0.0,4.0,5,1
pges,parallelbns/res/networks/child,child.xbif_,2,15,23,4,-0.6436826012348982,-63502.68802624807,0.4,2.0,6.0,4,1
pges,parallelbns/res/networks/child,child.xbif_,2,15,29,2,-0.7232070356581365,-62727.72818645991,0.2,0.0,4.0,5,1
phc,parallelbns/res/networks/child,child.xbif_,2,15,5,5,-0.6015283923835786,-63828.32773781457,0.7,8.0,6.0,3,0
hc,parallelbns/res/networks/child,child.xbif_,1,15,-1,4,-0.6147798835949376,-63610.13091152187,0.6,8.0,4.0,3,1
phc,parallelbns/res/networks/child,child.xbif_,2,15,3,7,-0.6861972855413536,-63659.92637907221,1.1,16.0,6.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,2,15,2,7,-0.6625413963703197,-64500.68952094867,0.9,12.0,6.0,4,2
phc,parallelbns/res/networks/child,child.xbif_,2,15,11,11,-0.6279615490779776,-65008.13085943195,1.6,18.0,14.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,2,15,7,6,-0.6959022213161613,-63764.7862013413,0.9,12.0,6.0,3,0
phc,parallelbns/res/networks/child,child.xbif_,2,15,13,6,-0.6617395487641229,-63209.33360513977,0.8,10.0,6.0,3,0
phc,parallelbns/res/networks/child,child.xbif_,2,15,17,6,-0.6741972049550508,-63878.16659646762,1.0,14.0,6.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,2,15,19,4,-0.7035815533968471,-63636.00750381287,0.5,4.0,6.0,3,1
phc,parallelbns/res/networks/child,child.xbif_,2,15,29,2,-0.7750637771447904,-62727.728186459906,0.2,0.0,4.0,4,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,15,3,2,-0.6506856107976527,-62727.728186459906,0.2,0.0,4.0,9,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,15,2,7,-0.6625413963703197,-64500.68952094867,0.9,12.0,6.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,2,15,23,3,-0.6875492378684797,-62997.21315119483,0.4,4.0,4.0,5,3
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,15,5,8,-0.6121202565202031,-63857.771477195834,1.1,10.0,12.0,6,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,15,7,8,-0.6327852346198988,-63837.70353940864,1.1,14.0,8.0,5,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,15,11,11,-0.6608242521850871,-65008.13085943195,1.6,18.0,14.0,5,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,15,13,5,-0.6735544128477258,-62989.70878595594,0.6,6.0,6.0,7,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,15,17,6,-0.7148026902627473,-63878.166596467614,1.0,14.0,6.0,5,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,15,23,3,-0.6814852524208659,-62997.21315119483,0.4,4.0,4.0,5,2
ges,parallelbns/res/networks/child,child.xbif_,0,5,-1,25,-0.7372361865058565,-74016.63186241948,2.6,0.0,52.0,0,0
