algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,11,26,-0.44244478889852756,-58115.87922581382,1.945945945945946,28.0,44.0,4,3
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,7,24,-0.4052967202065199,-57010.07858518439,1.7837837837837838,26.0,40.0,8,11
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,19,20,-0.445682531447776,-56604.52726516978,1.4054054054054055,18.0,34.0,8,8
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,23,18,-0.45294885651159844,-56727.76995236235,1.2432432432432432,16.0,30.0,6,7
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,19,25,-0.43265085983092666,-57452.52844087034,1.7837837837837838,30.0,36.0,5,2
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,29,25,-0.4461924244468394,-56868.29698400982,1.5675675675675675,18.0,40.0,7,8
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,23,27,-0.4328255562379213,-57659.06840043727,1.837837837837838,30.0,38.0,4,2
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,29,21,-0.40631438763275923,-57105.4525124895,1.5135135135135136,20.0,36.0,5,2
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,2,26,-0.4042449248527151,-57624.58296784557,2.054054054054054,36.0,40.0,6,3
ges,parallelbns/res/networks/alarm,alarm.xbif50001_,0,15,-1,54,-0.38128291606546527,-72078.84326173965,3.2972972972972974,4.0,118.0,0,1
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,11,20,-0.422861591246829,-57186.71477255455,1.4054054054054055,18.0,34.0,7,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,13,23,-0.3961586389201338,-57190.64744216459,1.4054054054054055,16.0,36.0,7,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,3,18,-0.44563730983500505,-56603.52280706499,1.1891891891891893,8.0,36.0,7,5
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,19,22,-0.4564653226575479,-56702.62289679161,1.4594594594594594,20.0,34.0,5,3
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,23,22,-0.4388390300146894,-57262.68940898064,1.6216216216216217,20.0,40.0,6,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,7,26,-0.45257580928346247,-57223.51434809046,1.7837837837837838,26.0,40.0,10,6
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,17,24,-0.43257136421029657,-56751.1194004016,1.6756756756756757,30.0,32.0,6,5
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,5,22,-0.4613146840545889,-56716.025884565155,1.5675675675675675,24.0,34.0,12,7
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,10,29,25,-0.46659010573313464,-56952.209883628355,1.6216216216216217,22.0,38.0,8,6
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,3,18,-0.41321812093118526,-56735.736653148546,1.3513513513513513,18.0,32.0,5,5
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,2,21,-0.4963857759660406,-56563.13745113077,1.4054054054054055,16.0,36.0,6,7
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,13,24,-0.4258982850989418,-56633.839415722556,1.6216216216216217,22.0,38.0,5,6
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,7,16,-0.4267270696113734,-56421.495061395945,1.0810810810810811,8.0,32.0,5,7
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,17,19,-0.4693831614192854,-56520.96194369781,1.2972972972972974,14.0,34.0,5,6
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,5,21,-0.43318758407984825,-56776.748597614336,1.5135135135135136,20.0,36.0,5,8
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,2,26,-0.4091753084844484,-57441.063347897274,1.945945945945946,34.0,38.0,4,2
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,11,29,-0.4573047942744471,-57861.37814105982,2.108108108108108,38.0,40.0,7,8
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,19,18,-0.46900324850856856,-56513.20716137249,1.2432432432432432,12.0,34.0,6,5
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,3,36,-0.48493757517169017,-58142.180957255194,2.4324324324324325,44.0,46.0,4,2
hc,parallelbns/res/networks/alarm,alarm.xbif50001_,1,15,-1,28,-0.2883770745510121,-57664.71434517927,1.8918918918918919,32.0,38.0,5,3
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,5,29,-0.4600076757291722,-57607.69536253134,1.945945945945946,34.0,38.0,4,2
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,11,25,-0.49287913395505634,-56919.11093655227,1.7297297297297298,26.0,38.0,4,2
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,7,22,-0.429748443480714,-56872.2882695538,1.4054054054054055,18.0,34.0,4,2
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,13,33,-0.445713594902646,-57389.57644533189,2.1621621621621623,34.0,46.0,4,2
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,17,23,-0.43174612019635805,-57083.29277101462,1.6756756756756757,28.0,34.0,4,2
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,29,28,-0.4422000195590874,-57321.89002141141,1.8918918918918919,26.0,44.0,5,6
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,23,26,-0.4439921367578226,-56617.32477746477,1.6756756756756757,20.0,42.0,6,8
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,23,18,-0.4542179176808984,-56723.81940329665,1.2972972972972974,16.0,32.0,4,2
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,19,21,-0.4544440568660485,-57248.754788534265,1.5675675675675675,24.0,34.0,4,2
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,29,24,-0.4186044836478511,-57015.46345809943,1.7837837837837838,32.0,34.0,4,2
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,3,32,-0.4011496898065535,-57751.02765757531,1.945945945945946,34.0,38.0,5,3
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,7,19,-0.42351966617378695,-56688.3423961216,1.3513513513513513,18.0,32.0,6,3
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,5,28,-0.5036468836530954,-57424.148968620786,1.837837837837838,30.0,38.0,6,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,2,24,-0.43867910483400663,-57015.325775063495,1.7297297297297298,26.0,38.0,6,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,23,18,-0.4542577292856597,-56723.81940329666,1.2972972972972974,16.0,32.0,4,2
ges,parallelbns/res/networks/alarm,alarm.xbif50001_,0,5,-1,64,-0.48108202837351877,-89913.45408921113,3.8378378378378377,4.0,138.0,0,1
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,13,32,-0.4357929172175382,-57430.67632649209,2.054054054054054,32.0,44.0,4,3
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,17,23,-0.43401829569223954,-57099.624022623146,1.6756756756756757,28.0,34.0,6,3
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,11,25,-0.49287913395505634,-56919.11093655227,1.7297297297297298,26.0,38.0,5,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,19,21,-0.44459683324236204,-57154.641402630165,1.5135135135135136,22.0,34.0,4,3
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,4,15,29,22,-0.4906123432220046,-56986.091844727285,1.7297297297297298,30.0,34.0,5,4
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,3,23,-0.4660464197274056,-57323.030037734454,1.6756756756756757,24.0,38.0,7,4
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,7,18,-0.45886791646264835,-56619.47011913114,1.2432432432432432,12.0,34.0,6,4
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,5,21,-0.4296401804183077,-56954.38918121197,1.5135135135135136,20.0,36.0,7,8
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,2,24,-0.4121267054957804,-57201.68736778481,1.7837837837837838,28.0,38.0,8,10
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,13,22,-0.4897027129588396,-56980.21089102664,1.5135135135135136,20.0,36.0,7,6
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,11,25,-0.48125517587825145,-57132.6265928749,1.5135135135135136,20.0,36.0,5,2
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,5,25,-0.4565956524047047,-57658.330917542036,1.8918918918918919,30.0,40.0,5,2
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,7,31,-0.5034305854438909,-57940.76601239861,2.27027027027027,38.0,46.0,5,2
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,3,21,-0.433877782285218,-56958.77467667694,1.5135135135135136,18.0,38.0,5,3
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,17,27,-0.4373666223146876,-57251.335290133764,2.0,32.0,42.0,6,7
hc,parallelbns/res/networks/alarm,alarm.xbif50001_,1,5,-1,28,-0.2883770745510121,-57664.71434517927,1.8918918918918919,32.0,38.0,11,3
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,13,19,-0.4868377672523644,-57035.84836145816,1.2972972972972974,16.0,32.0,5,3
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,23,23,-0.4560966880124962,-57370.67955866242,1.6756756756756757,24.0,38.0,7,6
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,19,19,-0.4278336554735874,-56866.09402583852,1.3513513513513513,16.0,34.0,6,7
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,2,27,-0.4426669349412275,-57597.9302505147,1.945945945945946,34.0,38.0,5,4
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,11,22,-0.4987028770238583,-57118.39249281784,1.5135135135135136,20.0,36.0,9,10
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,19,29,-0.4214510916697053,-58183.4453234628,2.2162162162162162,38.0,44.0,5,2
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,17,24,-0.3946242565269503,-57423.991548763115,1.6216216216216217,28.0,32.0,5,2
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,29,29,-0.41329992987418973,-56934.77225450691,1.837837837837838,26.0,42.0,8,7
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,29,27,-0.5005285783274231,-57570.29301338922,1.7837837837837838,26.0,40.0,5,2
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,23,22,-0.43528425266492293,-57242.12936983306,1.5135135135135136,22.0,34.0,5,3
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,3,25,-0.4286312346697049,-56791.98967648836,1.6216216216216217,22.0,38.0,7,3
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,2,27,-0.3846747444644082,-57539.105647414086,1.8918918918918919,30.0,40.0,6,3
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,11,27,-0.4978481157361059,-57217.04103203161,1.6756756756756757,22.0,40.0,5,4
ges,parallelbns/res/networks/alarm,alarm.xbif50001_,0,10,-1,59,-0.4244589606777011,-79630.193937962,3.5675675675675675,4.0,128.0,0,1
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,7,28,-0.5037260297182701,-57868.318835503225,2.1621621621621623,36.0,44.0,5,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,19,21,-0.45910689861123677,-57283.307838028384,1.5135135135135136,20.0,36.0,5,3
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,17,22,-0.4198933966773485,-56835.50350396645,1.3513513513513513,14.0,36.0,6,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,13,24,-0.4525823664556842,-57495.592753549936,1.7297297297297298,30.0,34.0,6,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,23,19,-0.44021624872230963,-57045.51418839808,1.3513513513513513,18.0,32.0,6,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,29,18,-0.49967935356853344,-56480.56345076286,1.2972972972972974,20.0,28.0,5,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,5,5,29,-0.46960207054342307,-56909.78571219175,2.0,34.0,40.0,8,7
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,2,16,-0.44725323744015827,-56441.976936575375,1.0810810810810811,8.0,32.0,6,6
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,3,29,-0.42437587329297083,-57527.82356672944,1.945945945945946,34.0,38.0,4,3
hc,parallelbns/res/networks/alarm,alarm.xbif50001_,1,10,-1,28,-0.2883770745510121,-57664.71434517927,1.8918918918918919,32.0,38.0,6,3
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,2,25,-0.433312550494308,-57497.14136278946,1.7837837837837838,32.0,34.0,4,3
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,13,22,-0.45884881626969226,-56598.58603576491,1.5675675675675675,22.0,36.0,7,8
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,5,22,-0.4747321643184795,-56764.16105364029,1.5135135135135136,18.0,38.0,6,10
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,5,26,-0.47680527163134423,-57295.092223021165,1.7297297297297298,28.0,36.0,4,3
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,19,24,-0.3573402033373826,-56873.49239261562,1.7297297297297298,26.0,38.0,4,5
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,7,24,-0.4788013733244719,-57389.075841916114,1.8918918918918919,30.0,40.0,4,2
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,23,16,-0.4708131045558483,-56511.15673103698,1.0810810810810811,8.0,32.0,5,5
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,17,22,-0.4423436934460542,-57651.79637687284,1.5675675675675675,20.0,38.0,4,7
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,11,29,-0.4898328548431567,-57339.6301174326,2.0,34.0,40.0,4,3
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,13,19,-0.47246000256438037,-56873.313408415546,1.4594594594594594,22.0,32.0,4,3
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,3,24,-0.5199282937937244,-56690.57490279919,1.5675675675675675,16.0,42.0,8,13
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,29,25,-0.4593613239073102,-56932.15952037595,1.6756756756756757,24.0,38.0,5,8
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,19,27,-0.40781517222751706,-57163.10944096144,1.837837837837838,28.0,40.0,4,3
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,7,18,-0.4512647976118625,-56527.2912857648,1.135135135135135,10.0,32.0,7,16
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,17,32,-0.3967995029570337,-57780.59008542504,2.2162162162162162,38.0,44.0,5,5
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,11,31,-0.45320564428492693,-57515.614199693155,1.8918918918918919,26.0,44.0,7,16
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,23,19,-0.4427646032432806,-56774.00026500914,1.3513513513513513,18.0,32.0,4,2
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,29,28,-0.4457208077480438,-57647.16157397392,2.108108108108108,38.0,40.0,4,2
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,11,32,-0.478041132019535,-57665.16093963045,2.1621621621621623,38.0,42.0,5,3
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,3,29,-0.4407010750595152,-57716.727274136574,2.0,34.0,40.0,4,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,7,25,-0.4778273656612769,-57732.31779726826,1.7837837837837838,26.0,40.0,6,5
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,2,21,-0.41697125058233026,-57240.41426632192,1.5675675675675675,28.0,30.0,5,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,19,28,-0.36862190411572754,-56970.34542562434,1.7837837837837838,24.0,42.0,6,4
ges,parallelbns/res/networks/alarm,alarm.xbif50001_,0,15,-1,54,-0.38128291606546527,-72078.84326173965,3.2972972972972974,4.0,118.0,0,2
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,29,31,-0.4553381897706938,-57778.00896356026,2.27027027027027,42.0,42.0,5,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,23,20,-0.4599285084716299,-56863.46956899337,1.5135135135135136,24.0,32.0,4,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,13,18,-0.42425461438517603,-57072.00714632446,1.2432432432432432,14.0,32.0,6,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,5,27,-0.4755481355427733,-57355.33097104638,1.8918918918918919,30.0,40.0,6,7
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,10,17,30,-0.48866333521213356,-57569.71670401564,2.108108108108108,34.0,44.0,5,6
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,11,22,-0.39190473039987656,-56840.43253340967,1.4054054054054055,16.0,36.0,5,6
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,3,21,-0.4571052003308418,-56971.480015718575,1.6216216216216217,26.0,34.0,4,2
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,2,24,-0.41031366240972955,-57363.93679817222,1.6756756756756757,28.0,34.0,4,3
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,11,30,-0.4495329706500992,-57595.177887309655,2.054054054054054,34.0,42.0,3,3
hc,parallelbns/res/networks/alarm,alarm.xbif50001_,1,15,-1,28,-0.2883770745510121,-57664.71434517927,1.8918918918918919,32.0,38.0,5,4
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,2,23,-0.4066637218533243,-56786.009358992895,1.5135135135135136,16.0,40.0,9,11
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,5,25,-0.5061856861786044,-57230.6438679905,1.6756756756756757,24.0,38.0,4,3
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,7,32,-0.46212251986492436,-58194.73666984284,2.054054054054054,32.0,44.0,4,4
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,5,16,-0.3843449062865728,-56348.32516578544,1.0810810810810811,6.0,34.0,6,14
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,3,23,-0.45800405279188194,-56590.789880049335,1.5675675675675675,20.0,38.0,4,13
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,13,23,-0.47705634366261934,-56965.303997574214,1.5675675675675675,24.0,34.0,4,3
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,17,36,-0.42446795465510334,-58667.18226658322,2.4324324324324325,42.0,48.0,4,4
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,29,23,-0.4868349576457279,-57000.44627143703,1.5675675675675675,20.0,38.0,6,7
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,17,31,-0.4324106365438925,-57755.845147552594,2.054054054054054,32.0,44.0,4,10
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,23,32,-0.47596152800699426,-58331.11849121735,2.1621621621621623,36.0,44.0,5,9
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,7,18,-0.40605284304638156,-56482.13347584074,1.2972972972972974,16.0,32.0,5,13
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,19,17,-0.42167305306939024,-56484.52217234993,1.0810810810810811,10.0,30.0,6,10
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,19,28,-0.4764093564540013,-57321.29258530661,1.7297297297297298,22.0,42.0,4,3
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,29,28,-0.39873197814810635,-57935.62260620285,2.054054054054054,32.0,44.0,3,2
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,23,25,-0.4568430938056625,-57692.22564645468,1.837837837837838,32.0,36.0,5,3
ges,parallelbns/res/networks/alarm,alarm.xbif50001_,0,5,-1,64,-0.48108202837351877,-89913.45408921113,3.8378378378378377,4.0,138.0,0,1
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,3,25,-0.44370724256990873,-56988.98729861733,1.6756756756756757,24.0,38.0,7,5
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,2,25,-0.39523864033923833,-57145.30603275729,1.6216216216216217,24.0,36.0,7,6
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,5,28,-0.43817998200731595,-57342.200144291746,1.837837837837838,28.0,40.0,7,6
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,7,35,-0.43411038853981854,-58685.413366201,2.324324324324324,42.0,44.0,5,6
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,13,21,-0.44403327521682445,-56666.60390034375,1.4054054054054055,16.0,36.0,8,23
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,13,21,-0.4775273516342451,-56729.19164976202,1.4054054054054055,20.0,32.0,6,7
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,11,34,-0.4506199262313227,-58185.63645082762,2.3783783783783785,44.0,44.0,7,8
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,17,39,-0.4609684742657295,-58718.91673880521,2.7027027027027026,52.0,48.0,4,6
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,23,23,-0.4989187257067132,-57241.093634438206,1.6756756756756757,24.0,38.0,6,7
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,2,27,-0.3833340865321027,-56780.825969493795,1.837837837837838,24.0,44.0,7,7
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,7,24,-0.4545665763127443,-56878.357786649925,1.5675675675675675,16.0,42.0,6,5
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,3,23,-0.5150639132653564,-57253.86162021744,1.5675675675675675,18.0,40.0,6,6
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,19,27,-0.41742201324001943,-57356.95570976826,1.7297297297297298,22.0,42.0,5,8
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,5,25,-0.39024781240307815,-57057.34991132224,1.7297297297297298,26.0,38.0,9,8
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,6,15,29,25,-0.4515005282940584,-57529.6370853494,1.7837837837837838,28.0,38.0,7,11
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,11,22,-0.45617774808907646,-57082.79517302219,1.5135135135135136,18.0,38.0,8,8
hc,parallelbns/res/networks/alarm,alarm.xbif50001_,1,5,-1,28,-0.2883770745510121,-57664.71434517927,1.8918918918918919,32.0,38.0,11,3
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,5,28,-0.4051727692808579,-57712.29498307229,2.1621621621621623,32.0,48.0,6,3
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,2,25,-0.4529060365166228,-57333.214874825346,1.7297297297297298,26.0,38.0,4,4
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,7,34,-0.4392923427676851,-57864.183396653,2.5945945945945947,44.0,52.0,5,3
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,17,21,-0.4597291636555014,-57276.04286399765,1.7297297297297298,26.0,38.0,5,3
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,13,27,-0.4855716688699979,-57928.35368106495,2.0,38.0,36.0,5,3
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,19,28,-0.43564810294188083,-57415.28207491962,1.945945945945946,28.0,44.0,5,7
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,11,26,-0.4199039751315555,-57467.397924796736,2.108108108108108,36.0,42.0,5,3
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,13,25,-0.4250173749671953,-56870.41367203512,1.6756756756756757,20.0,42.0,7,11
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,23,18,-0.4776634618618354,-56573.22231387192,1.2972972972972974,14.0,34.0,6,7
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,3,26,-0.43462923742349824,-57833.160627766265,2.054054054054054,36.0,40.0,6,6
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,29,29,-0.42167208721677496,-58098.18382279181,1.945945945945946,32.0,40.0,6,8
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,29,24,-0.35359651225641914,-57533.19773122788,1.7837837837837838,28.0,38.0,6,2
pges,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,17,21,-0.44395167209322106,-57216.418434483305,1.5135135135135136,20.0,36.0,6,9
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,23,30,-0.445669276712536,-57526.59698352245,2.108108108108108,38.0,40.0,5,4
phc,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,19,41,-0.37410854425986334,-58505.34104538581,3.027027027027027,60.0,52.0,6,6
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,5,26,-0.42606984972160705,-57346.795881907405,1.7297297297297298,28.0,36.0,5,3
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,2,22,-0.4821397388177835,-57371.761339710356,1.5675675675675675,22.0,36.0,5,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,3,19,-0.45327267542824856,-56784.81857980085,1.2972972972972974,16.0,32.0,7,7
ges,parallelbns/res/networks/alarm,alarm.xbif50001_,0,10,-1,59,-0.4244589606777011,-79630.193937962,3.5675675675675675,4.0,128.0,0,2
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,11,22,-0.3809855960245448,-56922.38107382295,1.5675675675675675,22.0,36.0,5,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,23,35,-0.45798142290015786,-58459.727172869876,2.3783783783783785,44.0,44.0,5,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,7,38,-0.4070685251352477,-58210.2478397956,2.5945945945945947,48.0,48.0,7,6
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,13,33,-0.43879469033835417,-58052.73788465345,2.27027027027027,42.0,42.0,7,4
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,19,27,-0.41513585779153833,-57031.25451365939,1.6756756756756757,30.0,32.0,6,6
pfhcbes,parallelbns/res/networks/alarm,alarm.xbif50001_,8,5,17,34,-0.4316000106908506,-57244.56842995984,2.27027027027027,38.0,46.0,7,6
