algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,5,3,46,-0.5833918072183556,-73465.80758312394,4.148148148148148,34.0,78.0,5,1
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,5,5,46,-0.568294621752876,-73725.53541154254,4.0,26.0,82.0,5,1
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,5,7,38,-0.48858889697693236,-72808.25436853238,3.111111111111111,22.0,62.0,5,1
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,5,17,42,-0.6337945722765551,-71921.57766128244,3.4814814814814814,22.0,72.0,6,1
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,5,13,37,-0.6175301783559555,-73116.81914156266,3.4814814814814814,22.0,72.0,6,2
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,5,19,39,-0.6776882980343166,-72731.39582496356,3.185185185185185,18.0,68.0,5,1
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,5,23,38,-0.6906089344396611,-72920.45951730025,3.4814814814814814,24.0,70.0,5,1
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,5,11,45,-0.5155213721534556,-73112.89788050852,4.074074074074074,32.0,78.0,6,3
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,5,29,45,-0.6250024336336389,-73089.95883035644,3.7777777777777777,30.0,72.0,6,1
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,5,2,43,-0.5365727285502614,-72576.28041489473,3.925925925925926,26.0,80.0,5,1
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,5,3,42,-0.47296964821436693,-72273.90133615748,3.3333333333333335,24.0,66.0,8,3
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,5,7,38,-0.48858889697693236,-72808.25436853238,3.111111111111111,22.0,62.0,5,1
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,5,5,37,-0.6758512755615534,-71579.91833624424,2.962962962962963,12.0,68.0,7,3
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,5,13,37,-0.6175301783559555,-73116.81914156266,3.4814814814814814,22.0,72.0,6,2
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,5,17,42,-0.6337945722765551,-71921.57766128244,3.4814814814814814,22.0,72.0,6,2
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,5,11,44,-0.44365590731277543,-72286.72783149296,3.8518518518518516,32.0,72.0,7,5
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,5,19,44,-0.5843161562509207,-72895.12272687294,3.5555555555555554,26.0,70.0,7,2
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,5,23,35,-0.6049120562097999,-71444.11987554272,2.814814814814815,12.0,64.0,6,2
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,5,29,52,-0.601450799810253,-73280.32759426998,4.444444444444445,40.0,80.0,7,2
ges,parallelbns/res/networks/insurance,insurance.xbif_,0,10,-1,60,-0.6327020816770078,-87086.51202477253,5.481481481481482,0.0,148.0,0,0
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,10,2,39,-0.6325190285224225,-71384.46963617796,3.259259259259259,16.0,72.0,7,3
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,10,7,34,-0.6311080759397549,-71213.92681775858,2.814814814814815,14.0,62.0,6,3
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,10,5,43,-0.5992669988046657,-71930.33529902225,3.5555555555555554,26.0,70.0,6,4
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,10,11,39,-0.6943887626092083,-71752.43304928487,3.185185185185185,18.0,68.0,7,3
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,10,13,38,-0.549286944045723,-71995.19342266499,3.111111111111111,18.0,66.0,5,3
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,10,17,39,-0.6374174216046529,-72384.43292186657,3.185185185185185,18.0,68.0,5,2
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,10,3,50,-0.5148517943733276,-72358.26206298938,4.222222222222222,32.0,82.0,7,8
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,10,19,37,-0.527746230045606,-71752.31070878313,3.037037037037037,18.0,64.0,6,3
hc,parallelbns/res/networks/insurance,insurance.xbif_,1,10,-1,41,-0.5044666417343043,-73264.36929906013,3.4074074074074074,24.0,68.0,6,2
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,10,29,34,-0.6243065834830199,-71279.02547833766,2.814814814814815,12.0,64.0,8,4
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,10,23,38,-0.5903231606133152,-71663.87924045241,3.4074074074074074,22.0,70.0,6,4
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,10,2,37,-0.4725916244712922,-72053.20307869298,3.111111111111111,20.0,64.0,4,1
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,10,5,38,-0.5864686364343572,-72100.60285590196,3.111111111111111,20.0,64.0,4,1
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,10,11,38,-0.5005919753874316,-71853.65831902678,3.185185185185185,18.0,68.0,4,1
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,10,3,38,-0.7205325661812672,-72514.62780179633,3.111111111111111,18.0,66.0,4,3
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,10,7,36,-0.580015274554446,-71527.3830120597,3.037037037037037,18.0,64.0,4,2
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,10,17,37,-0.4950765074006867,-71471.22202369415,3.3333333333333335,22.0,68.0,4,1
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,10,13,42,-0.5995350848631743,-73057.00760736635,3.7777777777777777,34.0,68.0,4,2
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,10,19,39,-0.5017690360351463,-72300.25738441346,3.4814814814814814,28.0,66.0,4,1
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,10,23,34,-0.6031520464958702,-72385.3951867299,2.962962962962963,16.0,64.0,4,1
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,10,3,42,-0.6149063200719629,-72452.4069580556,3.5555555555555554,24.0,72.0,4,1
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,10,2,45,-0.615445435458929,-71762.39817036544,4.0,30.0,78.0,5,2
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,10,5,40,-0.627473742897237,-72768.43976085506,3.259259259259259,18.0,70.0,5,2
phc,parallelbns/res/networks/insurance,insurance.xbif_,4,10,29,45,-0.6013512712228969,-72596.57674098002,4.074074074074074,32.0,78.0,4,3
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,10,7,38,-0.4907012289892567,-71732.6423850641,3.3333333333333335,24.0,66.0,6,2
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,10,11,36,-0.6043273073098882,-71570.60842370083,3.037037037037037,16.0,66.0,4,1
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,10,13,44,-0.6815551033028533,-72957.74945566068,4.074074074074074,26.0,84.0,6,3
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,10,17,36,-0.5749844062961862,-71500.71112507771,3.185185185185185,18.0,68.0,4,2
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,10,19,37,-0.5556384081729735,-71607.14141583856,3.185185185185185,20.0,66.0,5,2
