algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,2,15,23,96,0.0,-322200.9196220224,4.75,26.0,202.0,5,14
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,2,15,19,97,0.0,-323743.0049351924,4.875,28.0,206.0,7,18
ges,parallelbns/res/networks/barley,barley.xbif_,0,5,-1,121,0.0,-379213.5663604875,6.041666666666667,0.0,290.0,0,3
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,2,15,29,94,0.0,-320881.5408333385,4.666666666666667,24.0,200.0,5,14
pges,parallelbns/res/networks/barley,barley.xbif_,4,5,2,91,0.0,-319085.7515767946,4.541666666666667,22.0,196.0,6,13
pges,parallelbns/res/networks/barley,barley.xbif_,4,5,3,98,0.0,-322894.9806818095,4.833333333333333,22.0,210.0,6,14
pges,parallelbns/res/networks/barley,barley.xbif_,4,5,5,94,0.0,-322889.0261991516,4.708333333333333,24.0,202.0,7,13
pges,parallelbns/res/networks/barley,barley.xbif_,4,5,7,93,0.0,-320608.7636440249,4.666666666666667,22.0,202.0,6,11
pges,parallelbns/res/networks/barley,barley.xbif_,4,5,11,98,0.0,-321663.82439216564,4.875,24.0,210.0,7,14
pges,parallelbns/res/networks/barley,barley.xbif_,4,5,13,95,0.0,-321250.38461838,4.708333333333333,24.0,202.0,8,14
pges,parallelbns/res/networks/barley,barley.xbif_,4,5,17,92,0.0,-320328.04890474887,4.625,22.0,200.0,6,12
pges,parallelbns/res/networks/barley,barley.xbif_,4,5,19,91,0.0,-321107.7299556658,4.583333333333333,20.0,200.0,6,11
pges,parallelbns/res/networks/barley,barley.xbif_,4,5,23,92,0.0,-320783.135486417,4.625,22.0,200.0,6,14
pges,parallelbns/res/networks/barley,barley.xbif_,4,5,29,96,0.0,-320316.4713910279,4.833333333333333,26.0,206.0,7,14
phc,parallelbns/res/networks/barley,barley.xbif_,4,5,2,95,0.0,-322326.2718928859,4.833333333333333,30.0,202.0,6,8
phc,parallelbns/res/networks/barley,barley.xbif_,4,5,3,97,0.0,-322053.3958737188,4.833333333333333,26.0,206.0,6,9
hc,parallelbns/res/networks/barley,barley.xbif_,1,5,-1,92,0.0,-321183.61167578876,4.583333333333333,24.0,196.0,11,23
phc,parallelbns/res/networks/barley,barley.xbif_,4,5,5,104,0.0,-324730.12608084275,5.125,30.0,216.0,6,9
phc,parallelbns/res/networks/barley,barley.xbif_,4,5,11,99,0.0,-323098.3731712409,4.916666666666667,26.0,210.0,6,8
phc,parallelbns/res/networks/barley,barley.xbif_,4,5,7,97,0.0,-321964.3103019787,4.875,28.0,206.0,7,11
phc,parallelbns/res/networks/barley,barley.xbif_,4,5,13,94,0.0,-322475.16500077676,4.666666666666667,24.0,200.0,6,9
phc,parallelbns/res/networks/barley,barley.xbif_,4,5,17,93,0.0,-323781.32600201434,4.666666666666667,20.0,204.0,6,9
phc,parallelbns/res/networks/barley,barley.xbif_,4,5,19,94,0.0,-322371.9320003674,4.708333333333333,24.0,202.0,6,10
phc,parallelbns/res/networks/barley,barley.xbif_,4,5,23,97,0.0,-321960.67458095186,4.791666666666667,26.0,204.0,6,9
phc,parallelbns/res/networks/barley,barley.xbif_,4,5,29,98,0.0,-324440.0151401367,4.833333333333333,26.0,206.0,6,9
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,5,2,96,0.0,-322133.8581562013,4.875,32.0,202.0,6,9
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,5,3,98,0.0,-322804.2173497617,4.875,24.0,210.0,6,10
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,5,5,98,0.0,-322613.8846753896,4.875,28.0,206.0,6,9
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,5,7,96,0.0,-322284.8117768319,4.875,30.0,204.0,6,8
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,5,11,95,0.0,-321713.08951176406,4.791666666666667,26.0,204.0,5,8
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,5,13,91,0.0,-322454.1722774877,4.541666666666667,22.0,196.0,6,9
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,5,17,93,0.0,-323781.32600201434,4.666666666666667,20.0,204.0,6,8
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,5,19,94,0.0,-322371.9320003674,4.708333333333333,24.0,202.0,6,10
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,5,23,97,0.0,-321960.67458095186,4.791666666666667,26.0,204.0,6,8
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,5,29,93,0.0,-321209.84147972026,4.708333333333333,26.0,200.0,5,7
ges,parallelbns/res/networks/barley,barley.xbif_,0,10,-1,120,0.0,-362735.7495227859,6.0,4.0,284.0,0,5
pges,parallelbns/res/networks/barley,barley.xbif_,4,10,2,93,0.0,-321916.54791575216,4.666666666666667,24.0,200.0,4,13
pges,parallelbns/res/networks/barley,barley.xbif_,4,10,3,92,0.0,-319807.8953234151,4.625,24.0,198.0,5,17
pges,parallelbns/res/networks/barley,barley.xbif_,4,10,5,95,0.0,-322021.4740666607,4.708333333333333,26.0,200.0,7,16
pges,parallelbns/res/networks/barley,barley.xbif_,4,10,7,96,0.0,-321314.6388386623,4.833333333333333,28.0,204.0,6,19
pges,parallelbns/res/networks/barley,barley.xbif_,4,10,11,96,0.0,-322010.98497203767,4.791666666666667,28.0,202.0,6,16
pges,parallelbns/res/networks/barley,barley.xbif_,4,10,13,94,0.0,-320410.369005403,4.666666666666667,24.0,200.0,5,13
pges,parallelbns/res/networks/barley,barley.xbif_,4,10,23,97,0.0,-320320.1439908337,4.833333333333333,30.0,202.0,6,13
pges,parallelbns/res/networks/barley,barley.xbif_,4,10,19,96,0.0,-320114.34044593165,4.75,26.0,202.0,6,18
pges,parallelbns/res/networks/barley,barley.xbif_,4,10,17,94,0.0,-319672.17115860636,4.666666666666667,24.0,200.0,7,21
phc,parallelbns/res/networks/barley,barley.xbif_,4,10,2,96,0.0,-323318.9372271803,4.791666666666667,24.0,206.0,4,9
pges,parallelbns/res/networks/barley,barley.xbif_,4,10,29,94,0.0,-321747.49109935266,4.708333333333333,22.0,204.0,4,12
phc,parallelbns/res/networks/barley,barley.xbif_,4,10,3,95,0.0,-324442.2388772183,4.75,22.0,206.0,4,8
phc,parallelbns/res/networks/barley,barley.xbif_,4,10,5,101,0.0,-323487.60494739824,5.0,26.0,214.0,4,7
hc,parallelbns/res/networks/barley,barley.xbif_,1,10,-1,92,0.0,-321183.61167578876,4.583333333333333,24.0,196.0,6,26
phc,parallelbns/res/networks/barley,barley.xbif_,4,10,11,97,0.0,-323311.6760366132,4.833333333333333,26.0,206.0,5,8
phc,parallelbns/res/networks/barley,barley.xbif_,4,10,7,96,0.0,-322171.6624796371,4.833333333333333,26.0,206.0,5,10
phc,parallelbns/res/networks/barley,barley.xbif_,4,10,13,97,0.0,-322656.80837933294,4.791666666666667,30.0,200.0,4,8
phc,parallelbns/res/networks/barley,barley.xbif_,4,10,17,92,0.0,-322977.59719625826,4.666666666666667,20.0,204.0,4,9
phc,parallelbns/res/networks/barley,barley.xbif_,4,10,23,96,0.0,-323698.51419349463,4.833333333333333,28.0,204.0,4,8
phc,parallelbns/res/networks/barley,barley.xbif_,4,10,19,98,0.0,-322865.0547935545,4.916666666666667,30.0,206.0,4,9
phc,parallelbns/res/networks/barley,barley.xbif_,4,10,29,96,0.0,-323579.75901385484,4.833333333333333,26.0,206.0,4,8
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,10,2,99,0.0,-324316.53670389304,4.916666666666667,26.0,210.0,5,9
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,10,3,99,0.0,-327334.5406217256,4.958333333333333,30.0,208.0,5,11
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,10,7,94,0.0,-323137.991075029,4.708333333333333,24.0,202.0,4,8
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,10,5,100,0.0,-324558.1682572135,4.958333333333333,26.0,212.0,5,10
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,10,11,97,0.0,-323817.91860603564,4.833333333333333,24.0,208.0,4,7
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,10,13,93,0.0,-322187.8357679077,4.625,22.0,200.0,4,8
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,10,19,99,0.0,-323888.736053501,4.958333333333333,32.0,206.0,4,9
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,10,17,94,0.0,-323345.9914590064,4.708333333333333,22.0,204.0,5,10
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,10,23,100,0.0,-325109.5853875216,5.0,30.0,210.0,5,10
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,10,29,96,0.0,-324220.45061869395,4.791666666666667,26.0,204.0,5,9
ges,parallelbns/res/networks/barley,barley.xbif_,0,15,-1,119,0.0,-349552.4404100705,5.958333333333333,8.0,278.0,0,8
pges,parallelbns/res/networks/barley,barley.xbif_,4,15,3,94,0.0,-323447.41759424354,4.708333333333333,24.0,202.0,6,15
pges,parallelbns/res/networks/barley,barley.xbif_,4,15,2,100,0.0,-322894.44367668306,4.958333333333333,36.0,202.0,6,16
pges,parallelbns/res/networks/barley,barley.xbif_,4,15,5,101,0.0,-325781.32786443573,5.0,30.0,210.0,6,18
pges,parallelbns/res/networks/barley,barley.xbif_,4,15,7,96,0.0,-321152.08806780353,4.833333333333333,28.0,204.0,6,16
pges,parallelbns/res/networks/barley,barley.xbif_,4,15,11,94,0.0,-320998.43246817926,4.666666666666667,20.0,204.0,6,18
pges,parallelbns/res/networks/barley,barley.xbif_,4,15,13,102,0.0,-323267.5075500309,5.125,36.0,210.0,7,22
pges,parallelbns/res/networks/barley,barley.xbif_,4,15,17,99,0.0,-320838.72580454167,4.916666666666667,26.0,210.0,4,12
pges,parallelbns/res/networks/barley,barley.xbif_,4,15,19,99,0.0,-324341.2197596486,4.916666666666667,24.0,212.0,5,16
pges,parallelbns/res/networks/barley,barley.xbif_,4,15,23,100,0.0,-323900.7579006046,5.0,26.0,214.0,8,21
pges,parallelbns/res/networks/barley,barley.xbif_,4,15,29,93,0.0,-320438.1489668746,4.708333333333333,26.0,200.0,5,17
phc,parallelbns/res/networks/barley,barley.xbif_,4,15,2,91,0.0,-322650.22381204535,4.541666666666667,22.0,196.0,4,9
hc,parallelbns/res/networks/barley,barley.xbif_,1,15,-1,92,0.0,-321183.61167578876,4.583333333333333,24.0,196.0,5,22
phc,parallelbns/res/networks/barley,barley.xbif_,4,15,3,99,0.0,-325569.72705940757,4.916666666666667,28.0,208.0,4,9
phc,parallelbns/res/networks/barley,barley.xbif_,4,15,5,98,0.0,-323435.0499326172,4.875,28.0,206.0,4,8
phc,parallelbns/res/networks/barley,barley.xbif_,4,15,7,98,0.0,-323172.0028852785,4.875,26.0,208.0,4,8
phc,parallelbns/res/networks/barley,barley.xbif_,4,15,11,102,0.0,-324096.6484144057,5.041666666666667,32.0,210.0,4,9
phc,parallelbns/res/networks/barley,barley.xbif_,4,15,13,100,0.0,-323712.73085009237,5.0,38.0,202.0,4,10
phc,parallelbns/res/networks/barley,barley.xbif_,4,15,17,94,0.0,-322805.35180724855,4.708333333333333,22.0,204.0,4,9
phc,parallelbns/res/networks/barley,barley.xbif_,4,15,19,97,0.0,-323081.4030628211,4.833333333333333,26.0,206.0,5,9
phc,parallelbns/res/networks/barley,barley.xbif_,4,15,29,102,0.0,-324208.5522891719,5.041666666666667,30.0,212.0,4,8
phc,parallelbns/res/networks/barley,barley.xbif_,4,15,23,99,0.0,-324522.83594832773,5.0,32.0,208.0,4,11
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,15,2,97,0.0,-323908.9250433695,4.791666666666667,26.0,204.0,6,12
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,15,5,100,0.0,-322918.6118733848,4.958333333333333,28.0,210.0,4,10
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,15,3,100,0.0,-325807.8029382671,4.958333333333333,28.0,210.0,5,11
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,15,7,98,0.0,-323172.00288527855,4.875,26.0,208.0,5,13
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,15,11,97,0.0,-323241.91753620305,4.833333333333333,30.0,202.0,6,14
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,15,13,99,0.0,-325489.78962015547,5.0,36.0,204.0,7,14
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,15,17,94,0.0,-322567.6295449708,4.708333333333333,20.0,206.0,5,10
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,15,19,94,0.0,-322089.2952096133,4.708333333333333,22.0,204.0,6,12
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,15,23,100,0.0,-324171.370596607,5.083333333333333,34.0,210.0,6,14
pfhcbes,parallelbns/res/networks/barley,barley.xbif_,4,15,29,100,0.0,-323942.76213632943,5.0,34.0,206.0,5,12
ges,parallelbns/res/networks/barley,barley.xbif_,0,5,-1,121,0.0,-379213.5663604875,6.041666666666667,0.0,290.0,0,3
pges,parallelbns/res/networks/barley,barley.xbif_,6,5,2,95,0.0,-322319.0966913041,4.708333333333333,24.0,202.0,6,12
pges,parallelbns/res/networks/barley,barley.xbif_,6,5,3,91,0.0,-318891.0107290838,4.541666666666667,22.0,196.0,5,14
pges,parallelbns/res/networks/barley,barley.xbif_,6,5,5,92,0.0,-324299.7147584193,4.625,24.0,198.0,6,12
pges,parallelbns/res/networks/barley,barley.xbif_,6,5,7,98,0.0,-320483.7212651769,4.875,28.0,206.0,5,10
pges,parallelbns/res/networks/barley,barley.xbif_,6,5,13,88,0.0,-319471.6301333379,4.458333333333333,18.0,196.0,5,11
pges,parallelbns/res/networks/barley,barley.xbif_,6,5,11,95,0.0,-320207.2191374217,4.791666666666667,28.0,202.0,5,13
pges,parallelbns/res/networks/barley,barley.xbif_,6,5,17,95,0.0,-320927.1783326366,4.708333333333333,26.0,200.0,5,12
pges,parallelbns/res/networks/barley,barley.xbif_,6,5,23,104,0.0,-323595.3703175083,5.166666666666667,30.0,218.0,5,12
pges,parallelbns/res/networks/barley,barley.xbif_,6,5,19,90,0.0,-319348.75676740287,4.541666666666667,24.0,194.0,7,13
pges,parallelbns/res/networks/barley,barley.xbif_,6,5,29,100,0.0,-322509.39449054224,4.958333333333333,32.0,206.0,6,16
phc,parallelbns/res/networks/barley,barley.xbif_,6,5,2,96,0.0,-322835.19604577083,4.791666666666667,26.0,204.0,5,8
phc,parallelbns/res/networks/barley,barley.xbif_,6,5,3,96,0.0,-324683.74917213724,4.791666666666667,24.0,206.0,5,8
