algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pges,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,29,84,-0.4844343470897563,-165767.51985547604,3.8857142857142857,2.0,270.0,6,8
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,2,96,-0.45777368054737694,-166068.9607951131,4.314285714285714,26.0,276.0,5,4
hc,parallelbns/res/networks/hepar2,hepar2.xbif_,1,10,-1,90,-0.46837613358390096,-165760.99537522817,4.2,4.0,290.0,8,9
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,3,96,-0.4610628718388683,-165899.1675433374,4.514285714285714,18.0,298.0,4,3
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,5,89,-0.4711965501544388,-165830.7219026992,4.114285714285714,4.0,284.0,5,3
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,7,92,-0.4769919083082052,-165868.27212771296,4.285714285714286,14.0,286.0,6,4
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,11,94,-0.4863088343753796,-165929.03940993253,4.371428571428571,18.0,288.0,5,4
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,13,100,-0.48217914375909904,-165932.51392010134,4.628571428571429,24.0,300.0,4,3
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,17,88,-0.47188387086026773,-165949.71330548957,3.942857142857143,6.0,270.0,5,3
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,19,95,-0.4783851922836055,-165927.20954441323,4.542857142857143,14.0,304.0,5,3
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,23,95,-0.4876768886775965,-165979.90880589397,4.485714285714286,26.0,288.0,5,4
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,29,90,-0.47604601542485897,-165826.4120062343,4.171428571428572,10.0,282.0,5,4
pfhcbes,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,2,95,-0.45862811151855915,-166066.7526114403,4.285714285714286,24.0,276.0,5,4
pfhcbes,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,3,96,-0.470045063118127,-165899.1675433374,4.514285714285714,18.0,298.0,6,4
pfhcbes,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,5,89,-0.48131857248740884,-165844.8077691008,4.114285714285714,6.0,282.0,5,5
pfhcbes,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,7,92,-0.47370268745521765,-165868.27212771296,4.285714285714286,14.0,286.0,5,4
pfhcbes,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,11,94,-0.4863088343753796,-165929.03940993253,4.371428571428571,18.0,288.0,5,3
pfhcbes,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,17,88,-0.48826112999589544,-165949.71330548957,3.942857142857143,6.0,270.0,6,5
pfhcbes,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,13,95,-0.48340445430241713,-165915.24872303623,4.371428571428571,22.0,284.0,7,5
ges,parallelbns/res/networks/hepar2,hepar2.xbif_,0,15,-1,141,-0.4789857958428862,-168721.06021797188,6.085714285714285,0.0,426.0,0,3
pfhcbes,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,19,94,-0.46468476803643394,-165874.07962119774,4.485714285714286,10.0,304.0,6,5
pfhcbes,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,23,96,-0.4541701685833421,-165993.66336272706,4.514285714285714,26.0,290.0,7,4
pfhcbes,parallelbns/res/networks/hepar2,hepar2.xbif_,4,10,29,90,-0.48209800431539357,-165826.4120062343,4.171428571428572,10.0,282.0,7,5
pges,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,3,82,-0.4694561346134338,-165897.59025838634,3.7142857142857144,2.0,258.0,7,8
pges,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,2,87,-0.4574137520977479,-165968.6345915966,3.8285714285714287,2.0,266.0,10,9
pges,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,5,88,-0.483681239891825,-165773.43189097615,4.171428571428572,2.0,290.0,5,7
pges,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,7,86,-0.4842354776551466,-165805.9891472054,4.057142857142857,6.0,278.0,7,9
pges,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,11,88,-0.4829503534479306,-165766.3324173022,4.114285714285714,6.0,282.0,10,9
pges,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,13,86,-0.4696791855771637,-165865.06132819972,3.8,2.0,264.0,8,8
pges,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,17,87,-0.46079089132427625,-165799.71912040716,4.085714285714285,2.0,284.0,7,7
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,2,89,-0.46861760827743,-165967.31895224805,3.942857142857143,8.0,268.0,5,4
pges,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,23,91,-0.4429016258231147,-165786.80603895747,4.228571428571429,4.0,292.0,10,8
pges,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,19,84,-0.4487563022938759,-165729.4584636489,3.9714285714285715,0.0,278.0,6,8
pges,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,29,91,-0.48727087905949795,-165791.45033618092,4.171428571428572,4.0,288.0,9,7
hc,parallelbns/res/networks/hepar2,hepar2.xbif_,1,15,-1,90,-0.46837613358390096,-165760.99537522817,4.2,4.0,290.0,6,10
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,3,98,-0.47933673167098223,-165938.00977448866,4.542857142857143,18.0,300.0,4,3
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,5,95,-0.4884414663773702,-165932.184684478,4.3428571428571425,16.0,288.0,5,3
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,7,92,-0.4709435031611025,-165939.95577882405,4.257142857142857,12.0,286.0,4,3
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,11,91,-0.4888137300968475,-165896.51726612574,4.285714285714286,16.0,284.0,4,3
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,13,93,-0.4833688812402525,-166088.38780920085,4.314285714285714,22.0,280.0,4,4
phc,parallelbns/res/networks/hepar2,hepar2.xbif_,4,15,17,91,-0.48793191894315857,-165879.85966646444,4.257142857142857,10.0,288.0,4,3
