algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
phc,res/networks/alarm,alarm.xbif50001_,2,5,7,30,-0.4004403731594308,-57673.56070220416,2.0,38.0,36.0,8,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,2,5,11,15,-0.4024308678875348,-56465.79066302902,1.027027027027027,10.0,28.0,9,0
pges,res/networks/alarm,alarm.xbif50001_,2,5,11,16,-0.38914268465815016,-56378.80405675923,1.0810810810810811,8.0,32.0,8,0
phc,res/networks/alarm,alarm.xbif50001_,2,5,11,17,-0.40439897302253575,-56506.77053483511,1.0810810810810811,12.0,28.0,9,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,2,5,13,22,-0.44840163261858895,-56758.970612321944,1.3513513513513513,16.0,34.0,9,0
pges,res/networks/alarm,alarm.xbif50001_,2,5,13,19,-0.4377286304019125,-56710.148964019914,1.2972972972972974,16.0,32.0,8,0
phc,res/networks/alarm,alarm.xbif50001_,2,5,13,24,-0.38188462778218674,-57298.28962180864,1.6216216216216217,22.0,38.0,10,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,2,5,17,23,-0.366979422263532,-56999.84445339789,1.6216216216216217,22.0,38.0,9,0
pges,res/networks/alarm,alarm.xbif50001_,2,5,17,23,-0.41171501570107616,-56975.97512387102,1.6756756756756757,26.0,36.0,9,0
phc,res/networks/alarm,alarm.xbif50001_,2,5,17,25,-0.4531758549606394,-57351.80160843501,1.6216216216216217,20.0,40.0,9,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,2,5,19,15,-0.4202258590119254,-56462.21887172707,1.0810810810810811,10.0,30.0,12,0
pges,res/networks/alarm,alarm.xbif50001_,2,5,19,23,-0.3305882900785327,-56763.053848985524,1.5135135135135136,20.0,36.0,9,0
phc,res/networks/alarm,alarm.xbif50001_,2,5,19,22,-0.475319761040341,-57112.83309615357,1.4054054054054055,18.0,34.0,8,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,2,5,23,24,-0.4033042083651659,-57479.87881982524,1.6216216216216217,26.0,34.0,9,0
