algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pfhcbes,res/networks/insurance,insurance.xbif50001_,6,5,7,30,-0.5324000954074357,-71239.54366175944,2.4444444444444446,4.0,62.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,6,5,7,35,-0.5175177524741124,-72684.19938845858,2.888888888888889,12.0,66.0,5,0
phc,res/networks/insurance,insurance.xbif50001_,6,5,7,30,-0.5324000954074357,-71239.54366175944,2.4444444444444446,4.0,62.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,6,5,11,46,-0.6998114941624257,-73794.56191179492,4.444444444444445,32.0,88.0,6,0
pges,res/networks/insurance,insurance.xbif50001_,6,5,11,29,-0.5556054102221907,-71526.74945760406,2.740740740740741,6.0,68.0,8,0
phc,res/networks/insurance,insurance.xbif50001_,6,5,11,40,-0.5923444141581617,-73357.64076062395,4.148148148148148,24.0,88.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,6,5,13,44,-0.5275880177370745,-72432.50246116683,3.925925925925926,26.0,80.0,4,0
pges,res/networks/insurance,insurance.xbif50001_,6,5,13,37,-0.48191929578488213,-72692.59379736891,3.259259259259259,20.0,68.0,5,1
phc,res/networks/insurance,insurance.xbif50001_,6,5,13,33,-0.5363484767994995,-71595.75673485373,2.740740740740741,10.0,64.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,6,5,17,41,-0.6136615427605612,-72964.23539782029,3.3333333333333335,18.0,72.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,6,5,17,33,-0.6007800912876808,-71054.65261263872,2.962962962962963,6.0,74.0,6,0
phc,res/networks/insurance,insurance.xbif50001_,6,5,17,41,-0.6136615427605612,-72964.23539782029,3.3333333333333335,18.0,72.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,6,5,19,30,-0.638841818341889,-71044.8511794906,2.2962962962962963,4.0,58.0,4,0
pges,res/networks/insurance,insurance.xbif50001_,6,5,19,36,-0.5891471969682515,-71910.7499597894,3.259259259259259,12.0,76.0,7,0
phc,res/networks/insurance,insurance.xbif50001_,6,5,19,36,-0.5435125109341269,-71632.37495194768,3.111111111111111,14.0,70.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,6,5,23,35,-0.5940786016945141,-73018.50785473904,3.259259259259259,12.0,76.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,6,5,23,38,-0.5875027606306781,-72341.5306012099,3.4814814814814814,12.0,82.0,7,0
phc,res/networks/insurance,insurance.xbif50001_,6,5,23,37,-0.616850786270408,-73662.21898484326,3.185185185185185,22.0,64.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,6,5,29,39,-0.5530935621535017,-72106.99565608159,3.5555555555555554,24.0,72.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,6,5,29,31,-0.6354743634812069,-71753.1516257672,2.6666666666666665,6.0,66.0,6,0
phc,res/networks/insurance,insurance.xbif50001_,6,5,29,39,-0.5530935621535017,-72106.99565608159,3.5555555555555554,24.0,72.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,8,5,2,44,-0.6302094779510694,-72654.33764418021,4.074074074074074,30.0,80.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,8,5,2,34,-0.6552194560180867,-71964.16492343586,2.814814814814815,12.0,64.0,6,0
phc,res/networks/insurance,insurance.xbif50001_,8,5,2,44,-0.6302094779510694,-72654.33764418021,4.074074074074074,30.0,80.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,8,5,3,39,-0.6317485544826078,-71634.67628186007,3.185185185185185,10.0,76.0,4,0
pges,res/networks/insurance,insurance.xbif50001_,8,5,3,37,-0.618791066134377,-72857.6280836513,3.3333333333333335,16.0,74.0,6,0
phc,res/networks/insurance,insurance.xbif50001_,8,5,3,33,-0.5370278352314751,-71059.71848870779,2.814814814814815,6.0,70.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,8,5,5,38,-0.5727549095005471,-72163.37807479978,3.111111111111111,14.0,70.0,4,0
pges,res/networks/insurance,insurance.xbif50001_,8,5,5,28,-0.5240948297346573,-71526.15273704042,2.740740740740741,8.0,66.0,6,0
phc,res/networks/insurance,insurance.xbif50001_,8,5,5,38,-0.5727549095005471,-72163.37807479978,3.111111111111111,14.0,70.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,8,5,7,36,-0.5903033010459485,-71282.15056011184,2.888888888888889,12.0,66.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,8,5,7,36,-0.5276759337047107,-71579.29001070787,3.259259259259259,14.0,74.0,4,0
phc,res/networks/insurance,insurance.xbif50001_,8,5,7,34,-0.6820448226545546,-71671.25611962545,2.740740740740741,8.0,66.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,8,5,11,40,-0.4833765899098282,-72936.9487780901,3.6296296296296298,20.0,78.0,4,0
pges,res/networks/insurance,insurance.xbif50001_,8,5,11,38,-0.5824960229206327,-72300.87706388591,3.4074074074074074,22.0,70.0,4,0
phc,res/networks/insurance,insurance.xbif50001_,8,5,11,40,-0.4833765899098282,-72936.9487780901,3.6296296296296298,20.0,78.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,8,5,13,36,-0.5681914870572019,-71774.20346090413,3.259259259259259,22.0,66.0,8,0
pges,res/networks/insurance,insurance.xbif50001_,8,5,13,32,-0.5669166821970102,-72420.86796468665,2.6666666666666665,10.0,62.0,5,0
phc,res/networks/insurance,insurance.xbif50001_,8,5,13,36,-0.5412542566903066,-72147.84790988234,3.111111111111111,18.0,66.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,8,5,17,34,-0.5568215649082204,-72568.46581431464,3.185185185185185,12.0,74.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,8,5,17,32,-0.6094545203747613,-71947.11468339142,2.740740740740741,6.0,68.0,5,0
phc,res/networks/insurance,insurance.xbif50001_,8,5,17,41,-0.6614149097181955,-72671.74583343448,3.7777777777777777,24.0,78.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,8,5,19,36,-0.4262461116948551,-71386.44371401926,3.259259259259259,18.0,70.0,6,0
pges,res/networks/insurance,insurance.xbif50001_,8,5,19,38,-0.40871524670459847,-72178.16016637886,3.5555555555555554,22.0,74.0,5,1
phc,res/networks/insurance,insurance.xbif50001_,8,5,19,35,-0.5629654174780606,-71007.15264971332,3.037037037037037,16.0,66.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,8,5,23,42,-0.6776795875502356,-72923.04282251744,3.7037037037037037,22.0,78.0,4,0
pges,res/networks/insurance,insurance.xbif50001_,8,5,23,38,-0.6632392281567401,-71895.27279683296,3.4074074074074074,16.0,76.0,5,0
phc,res/networks/insurance,insurance.xbif50001_,8,5,23,44,-0.6880775555539551,-73465.27588388746,3.7037037037037037,24.0,76.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,8,5,29,35,-0.41687105172159766,-71848.23548510793,3.3333333333333335,18.0,72.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,8,5,29,33,-0.5918483188657123,-71242.97824515814,2.740740740740741,12.0,62.0,8,0
phc,res/networks/insurance,insurance.xbif50001_,8,5,29,37,-0.6086132001620046,-72040.55607780411,3.4814814814814814,18.0,76.0,5,0
ges,res/networks/insurance,insurance.xbif50001_,0,10,-1,60,-0.6327020816770078,-86692.40135427426,5.481481481481482,0.0,148.0,0,0
hc,res/networks/insurance,insurance.xbif50001_,1,10,-1,31,-0.5004999745977197,-71651.86039218232,2.5185185185185186,4.0,64.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,1,10,2,31,-0.6495829913038564,-71422.69039606438,2.5185185185185186,6.0,62.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,1,10,2,29,-0.5265643852004813,-71188.17188050602,2.4444444444444446,4.0,62.0,9,1
phc,res/networks/insurance,insurance.xbif50001_,1,10,2,31,-0.6495829913038564,-71422.69039606438,2.5185185185185186,6.0,62.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,1,10,3,36,-0.5096846903927467,-72571.94823066793,3.185185185185185,12.0,74.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,1,10,3,29,-0.5265643852004813,-71188.17188050602,2.4444444444444446,4.0,62.0,9,1
phc,res/networks/insurance,insurance.xbif50001_,1,10,3,36,-0.5096846903927467,-72571.94823066793,3.185185185185185,12.0,74.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,1,10,5,34,-0.6416745984232421,-71944.89176123677,2.814814814814815,6.0,70.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,1,10,5,29,-0.5941177024694044,-70678.64657732917,2.5925925925925926,6.0,64.0,5,0
phc,res/networks/insurance,insurance.xbif50001_,1,10,5,34,-0.6416745984232421,-71944.89176123677,2.814814814814815,6.0,70.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,1,10,7,36,-0.5970490170368236,-72369.22554412698,3.4074074074074074,12.0,80.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,1,10,7,27,-0.48898425876694024,-71422.93729974946,2.5925925925925926,4.0,66.0,5,0
phc,res/networks/insurance,insurance.xbif50001_,1,10,7,36,-0.5970490170368236,-72369.22554412698,3.4074074074074074,12.0,80.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,1,10,11,30,-0.6908579630430899,-71878.2213980334,2.4444444444444446,6.0,60.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,1,10,11,29,-0.5265643852004813,-71188.17188050602,2.4444444444444446,4.0,62.0,9,1
phc,res/networks/insurance,insurance.xbif50001_,1,10,11,30,-0.6908579630430899,-71878.2213980334,2.4444444444444446,6.0,60.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,1,10,13,28,-0.5601084658765717,-71122.35819136647,2.1481481481481484,4.0,54.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,1,10,13,28,-0.5894726887090529,-71176.02068561026,2.3703703703703702,4.0,60.0,5,0
phc,res/networks/insurance,insurance.xbif50001_,1,10,13,28,-0.5601084658765717,-71122.35819136647,2.1481481481481484,4.0,54.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,1,10,17,36,-0.5803696950201142,-71943.29971022683,3.037037037037037,10.0,72.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,1,10,17,29,-0.5265643852004813,-71188.17188050602,2.4444444444444446,4.0,62.0,9,1
phc,res/networks/insurance,insurance.xbif50001_,1,10,17,36,-0.5803696950201142,-71943.29971022683,3.037037037037037,10.0,72.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,1,10,19,30,-0.5471901009905703,-71158.86698309332,2.4444444444444446,4.0,62.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,1,10,19,28,-0.5904483548366305,-70807.8341044225,2.3703703703703702,4.0,60.0,5,0
phc,res/networks/insurance,insurance.xbif50001_,1,10,19,30,-0.5471901009905703,-71158.86698309332,2.4444444444444446,4.0,62.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,1,10,23,35,-0.5594126145612116,-72427.754870482,3.185185185185185,14.0,72.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,1,10,23,29,-0.5602990675674616,-71431.88879822902,2.740740740740741,6.0,68.0,5,0
phc,res/networks/insurance,insurance.xbif50001_,1,10,23,35,-0.5594126145612116,-72427.754870482,3.185185185185185,14.0,72.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,1,10,29,28,-0.5714159518683759,-71352.16281309529,2.2962962962962963,4.0,58.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,1,10,29,32,-0.6331492811405908,-70866.65206993475,2.740740740740741,6.0,68.0,6,0
phc,res/networks/insurance,insurance.xbif50001_,1,10,29,28,-0.5714159518683759,-71352.16281309529,2.2962962962962963,4.0,58.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,2,10,2,28,-0.5322701087390794,-71051.58640114879,2.2962962962962963,2.0,60.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,2,10,2,27,-0.6318091257022622,-71943.37834000113,2.3703703703703702,8.0,56.0,5,0
phc,res/networks/insurance,insurance.xbif50001_,2,10,2,29,-0.5686345136014764,-71096.36853935481,2.4444444444444446,6.0,60.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,2,10,3,31,-0.5390265072054884,-72040.72583894918,2.6666666666666665,10.0,62.0,5,0
pges,res/networks/insurance,insurance.xbif50001_,2,10,3,27,-0.44861024201007,-70800.54885534363,2.2222222222222223,0.0,60.0,6,0
phc,res/networks/insurance,insurance.xbif50001_,2,10,3,31,-0.55267739078687,-72701.23533243068,2.740740740740741,12.0,62.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50001_,2,10,5,31,-0.608824402038794,-70764.47417773271,2.5925925925925926,6.0,64.0,6,0
pges,res/networks/insurance,insurance.xbif50001_,2,10,5,31,-0.49247609721907293,-71396.43022927332,2.5185185185185186,4.0,64.0,7,0
