algorithm, network, bbdd, threads, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, dfMM minus, Total iterations, Total time(s)
PGESwithStages,res/water,water.xbif_,1,10,5,96,-0.41817081064916056,-67048.79765475748,71.73408189033191,2.308407738095238,69.42567415223667,5,2
PGESwithStages,res/water,water.xbif_,1,10,7,96,-0.41817081064916056,-67048.79765475748,71.73408189033191,2.308407738095238,69.42567415223667,5,1
PGESwithStages,res/water,water.xbif_,1,10,11,96,-0.41817081064916056,-67048.79765475748,71.73408189033191,2.308407738095238,69.42567415223667,5,1
PGESwithStages,res/water,water.xbif_,1,10,13,96,-0.41817081064916056,-67048.79765475748,71.73408189033191,2.308407738095238,69.42567415223667,5,1
PGESwithStages,res/water,water.xbif_,1,10,17,96,-0.41817081064916056,-67048.79765475748,71.73408189033191,2.308407738095238,69.42567415223667,5,1
PGESwithStages,res/water,water.xbif_,1,10,19,96,-0.41817081064916056,-67048.79765475748,71.73408189033191,2.308407738095238,69.42567415223667,5,2
PGESwithStages,res/water,water.xbif_,1,10,23,96,-0.41817081064916056,-67048.79765475748,71.73408189033191,2.308407738095238,69.42567415223667,5,1
PGESwithStages,res/water,water.xbif_,1,10,29,96,-0.41817081064916056,-67048.79765475748,71.73408189033191,2.308407738095238,69.42567415223667,5,1
PGESwithStages,res/water,water.xbif_,1,15,2,96,-0.5055637858838612,-67048.79765475748,71.73408189033191,2.308407738095238,69.42567415223667,4,1
PGESwithStages,res/water,water.xbif_,1,15,3,95,-0.5055650527047966,-67039.8476138842,71.059365981241,2.308407738095238,68.75095824314576,4,2
PGESwithStages,res/water,water.xbif_,1,15,5,96,-0.5055637858838612,-67048.79765475748,71.73408189033191,2.308407738095238,69.42567415223667,4,2
PGESwithStages,res/water,water.xbif_,1,15,7,93,-0.47332957902154466,-67025.55313534313,69.07862103174604,2.308407738095238,66.7702132936508,4,1
PGESwithStages,res/water,water.xbif_,1,15,11,95,-0.5055650527047966,-67039.8476138842,71.059365981241,2.308407738095238,68.75095824314576,4,1
