algorithm, network, bbdd, threads, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, dfMM minus, Total iterations, Total time(s)
PGESwithStages,res/barley,barley.xbif50001246_,4,10,17,100,0.0,-324315.48883976025,76.32378073530357,12.158655184970977,64.16512555033262,6,12
PGESwithStages,res/barley,barley.xbif50001246_,4,15,3,98,0.0,-322590.17942261824,74.05815701505527,11.582736220894118,62.47542079416113,7,9
PGESwithStages,res/barley,barley.xbif50001246_,4,10,19,98,0.0,-322224.0405527132,73.09874766652052,11.221155184970975,61.87759248154953,6,12
PGESwithStages,res/barley,barley.xbif50001246_,4,15,19,106,0.0,-323994.62283991795,81.71977941255227,14.782663121478915,66.93711629107334,6,6
PGESwithStages,res/barley,barley.xbif50001246_,4,10,29,93,0.0,-323022.42352222075,70.88870868016573,9.236506062163958,61.65220261800177,5,12
PGESwithStages,res/barley,barley.xbif_,6,5,2,95,0.0,-322319.0966913041,74.70236608757315,11.285117173275072,63.417248914298064,6,6
PGESwithStages,res/barley,barley.xbif50001246_,4,15,5,95,0.0,-327194.01778648474,72.84009449765064,9.86150606216396,62.97858843548667,7,13
PGESwithStages,res/barley,barley.xbif_,6,5,3,91,0.0,-318891.0107290838,68.63145965482461,10.229091692907485,58.402367961917115,6,6
PGESwithStages,res/barley,barley.xbif50001246_,4,15,2,103,0.0,-323763.2734858147,79.40030886117381,14.708258359574153,64.69205050159967,7,15
PGESwithStages,res/barley,barley.xbif50001246_,4,15,7,97,0.0,-322858.94665895606,74.10630127275834,12.569839395497292,61.536461877261026,6,15
PGESwithStages,res/barley,barley.xbif50001246_,4,15,13,97,0.0,-323854.61949262215,73.67475365371071,9.896228284386181,63.77852536932453,6,14
PGESwithStages,res/barley,barley.xbif50001246_,4,15,11,98,0.0,-321778.53954186913,74.05030189932477,10.35309962941542,63.697202269909326,8,16
PGESwithStages,res/barley,barley.xbif50001246_,4,15,29,99,0.0,-322724.5057169079,75.4307060346631,13.388291776449673,62.042414258213405,6,12
PGESwithStages,res/barley,barley.xbif_,6,5,5,92,0.0,-324299.7147584193,72.41069942090648,11.667061617719515,60.74363780318697,6,13
PGESwithStages,res/barley,barley.xbif50001246_,4,15,17,96,0.0,-320539.18393601646,73.49866238386946,10.764283839941736,62.734378543927704,5,18
PGESwithStages,res/barley,barley.xbif_,6,5,17,95,0.0,-320927.1783326366,71.65229298815797,11.221155184970975,60.43113780318695,5,5
PGESwithStages,res/barley,barley.xbif_,6,5,11,95,0.0,-320207.21913742175,72.40491238386944,12.619442570100468,59.78546981376896,5,9
PGESwithStages,res/barley,barley.xbif_,6,5,13,89,0.0,-319574.2551914023,67.56694942090648,8.19814627380417,59.3688031471023,5,9
PGESwithStages,res/barley,barley.xbif_,6,5,7,98,0.0,-320483.7212651769,76.3253069868298,12.216525555341347,64.1087814314885,5,13
PGESwithStages,res/barley,barley.xbif_,6,5,19,90,0.0,-319348.75676740287,68.62597719868427,10.883331458989355,57.7426457396949,7,7
PGESwithStages,res/barley,barley.xbif_,6,5,23,104,0.0,-323595.3703175083,82.47653240614737,14.36103613735193,68.11549626879541,5,6
PGESwithStages,res/barley,barley.xbif50001246_,4,15,23,99,0.0,-326043.28631068947,77.66430780870604,14.772220347878243,62.8920874608278,6,20
PGESwithStages,res/barley,barley.xbif_,6,5,29,100,0.0,-322509.39449054224,80.88509722096218,15.110044073859866,65.77505314710231,6,11
PGESwithStages,res/barley,barley.xbif_,6,10,7,100,0.0,-324482.798496569,77.97038857434563,12.72856955422745,65.24181902011817,7,7
PGESwithStages,res/barley,barley.xbif_,6,10,23,98,0.0,-323875.0540978688,76.3136425425996,11.647220347878246,64.66642219472135,5,7
PGESwithStages,res/barley,barley.xbif_,6,10,3,98,0.0,-323180.3384842904,75.50759095529801,10.71798754364544,64.78960341165258,5,11
PGESwithStages,res/barley,barley.xbif_,6,10,19,94,0.0,-323518.5198248474,73.06940040129865,13.090672728830624,59.978727672468004,7,10
PGESwithStages,res/barley,barley.xbif_,6,10,13,89,0.0,-319887.5238190764,68.08230029809947,10.003701829359725,58.07859846873972,5,11
PGESwithStages,res/barley,barley.xbif_,6,10,2,95,0.0,-322679.71243946004,72.97782905053613,10.9527759034338,62.025053147102305,7,19
PGESwithStages,res/barley,barley.xbif_,6,10,17,94,0.0,-321311.8576099541,70.30608893636177,10.35309962941542,59.95298930694637,5,13
PGESwithStages,res/barley,barley.xbif_,6,10,5,98,0.0,-324914.8524104827,75.52577878598582,10.000394951052849,65.52538383493301,5,18
PGESwithStages,res/barley,barley.xbif_,6,10,29,93,0.0,-319394.180179761,72.44542164312871,11.701783839941736,60.74363780318697,5,12
PGESwithStages,res/barley,barley.xbif_,6,15,2,97,0.0,-322529.7186027997,74.58745206640911,12.448007036822828,62.139445029586305,7,9
PGESwithStages,res/barley,barley.xbif_,6,10,11,92,0.0,-322281.7955336508,70.47121529392236,9.013291776449673,61.45792351747269,7,19
PGESwithStages,res/barley,barley.xbif_,6,15,5,100,0.0,-321564.3400626508,76.22931714577419,12.12341082406872,64.10590632170549,7,9
PGESwithStages,res/barley,barley.xbif_,6,15,11,96,0.0,-321571.6789008858,74.17987931508637,12.508662146820043,61.67121716826634,7,12
PGESwithStages,res/barley,barley.xbif50001_,6,5,2,95,0.0,-322442.6932321587,74.46261741032446,9.58703516269306,64.8755822476314,6,5
PGESwithStages,res/barley,barley.xbif_,6,15,3,94,0.0,-321879.0520247295,71.20316670021589,10.42532881348671,60.77783788672916,8,20
PGESwithStages,res/barley,barley.xbif_,6,15,7,95,0.0,-322020.2880741175,74.90717498481625,12.974931988089885,61.93224299672636,8,18
PGESwithStages,res/barley,barley.xbif_,6,15,13,90,0.0,-320534.8194341077,71.42257500447326,12.7814796071375,58.64109539733574,5,15
PGESwithStages,res/barley,barley.xbif50001_,6,5,5,96,0.0,-322732.3136005105,75.97303407699113,9.58703516269306,66.38599891429807,6,6
PGESwithStages,res/barley,barley.xbif_,6,15,17,100,0.0,-321509.854650174,76.82777509620583,14.50210060407429,62.32567449213155,5,15
PGESwithStages,res/barley,barley.xbif_,6,15,23,91,0.0,-323076.78061318625,68.19941293262697,9.542914444230234,58.656498488396714,7,16
PGESwithStages,res/barley,barley.xbif50001_,6,5,7,99,0.0,-321652.70383205323,75.50761399082799,11.398073174388966,64.10954081643906,5,9
