algorithm,network,bbdd,threads,pges_threads,interleaving,seed,SHD,loglike,bdeu,deltaMM,deltaMM+,deltaMM-,iterations,time(s)
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,100,2,10,-0.38728195562822587,-54175.022658925074,20.0,6.0,14.0,4,1.246
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,10,2,7,-0.38123894721973034,-54069.67391102063,14.0,0.0,14.0,5,1.169
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,125,2,10,-0.38728195562822587,-54175.022658925074,20.0,6.0,14.0,4,1.276
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,150,2,10,-0.38728195562822587,-54175.022658925074,20.0,6.0,14.0,4,1.255
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,15,2,7,-0.38123894721973034,-54069.67391102063,14.0,0.0,14.0,4,1.251
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,200,2,10,-0.38728195562822587,-54175.022658925074,20.0,6.0,14.0,4,1.206
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,20,2,7,-0.38123894721973034,-54069.67391102063,14.0,0.0,14.0,4,1.072
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,2147483647,2,10,-0.38728195562822587,-54175.022658925074,20.0,6.0,14.0,4,1.388
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,250,2,10,-0.38728195562822587,-54175.022658925074,20.0,6.0,14.0,4,1.199
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,25,2,7,-0.3685935702361023,-54053.010239483796,14.0,0.0,14.0,5,1.258
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,30,2,10,-0.38728195562822587,-54175.022658925074,20.0,6.0,14.0,4,1.238
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,40,2,10,-0.38728195562822587,-54175.022658925074,20.0,6.0,14.0,4,1.376
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,50,2,10,-0.38728195562822587,-54175.022658925074,20.0,6.0,14.0,4,1.36
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,5,2,7,-0.3661137213906704,-54069.67391102063,14.0,0.0,14.0,7,1.421
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,60,2,10,-0.38728195562822587,-54175.022658925074,20.0,6.0,14.0,4,0.979
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,70,2,10,-0.38728195562822587,-54175.022658925074,20.0,6.0,14.0,4,1.204
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,80,2,10,-0.38728195562822587,-54175.022658925074,20.0,6.0,14.0,4,1.347
circular_ges_c2,alarm,alarm.xbif50001246_,8,2,90,2,10,-0.38728195562822587,-54175.022658925074,20.0,6.0,14.0,4,1.305
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,100,2,14,-0.3877389679109525,-54306.114446193016,28.0,10.0,18.0,6,1.618
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,10,2,7,-0.38123894721973034,-54069.67391102063,14.0,0.0,14.0,6,1.164
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,125,2,14,-0.3877389679109525,-54306.114446193016,28.0,10.0,18.0,6,1.414
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,150,2,14,-0.3877389679109525,-54306.114446193016,28.0,10.0,18.0,6,1.223
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,15,2,10,-0.3927210706304748,-54251.28918050802,20.0,6.0,14.0,6,1.498
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,200,2,14,-0.3877389679109525,-54306.114446193016,28.0,10.0,18.0,6,1.186
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,20,2,10,-0.3806976978535326,-54211.96372594553,20.0,6.0,14.0,5,1.367
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,2147483647,2,14,-0.3877389679109525,-54306.114446193016,28.0,10.0,18.0,6,1.676
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,250,2,14,-0.3877389679109525,-54306.114446193016,28.0,10.0,18.0,6,1.516
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,25,2,14,-0.3809037026690398,-54294.6997310939,28.0,10.0,18.0,5,1.072
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,30,2,14,-0.3809037026690398,-54294.6997310939,28.0,10.0,18.0,5,1.404
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,40,2,14,-0.3877389679109525,-54306.114446193016,28.0,10.0,18.0,6,1.436
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,50,2,14,-0.3877389679109525,-54306.114446193016,28.0,10.0,18.0,6,1.1
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,5,2,7,-0.38123894721973034,-54069.67391102063,14.0,0.0,14.0,8,1.511
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,60,2,14,-0.3877389679109525,-54306.114446193016,28.0,10.0,18.0,6,1.172
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,70,2,14,-0.3877389679109525,-54306.114446193016,28.0,10.0,18.0,6,1.71
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,80,2,14,-0.3877389679109525,-54306.114446193016,28.0,10.0,18.0,6,1.516
circular_ges_c2,alarm,alarm.xbif50001246_,8,4,90,2,14,-0.3877389679109525,-54306.114446193016,28.0,10.0,18.0,6,1.17
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,100,2,17,-0.3189162328169872,-54494.287067097895,42.0,24.0,18.0,14,2.758
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,10,2,9,-0.3549521521082402,-54172.95989419688,22.0,4.0,18.0,11,1.997
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,125,2,17,-0.3189162328169872,-54494.287067097895,42.0,24.0,18.0,14,2.805
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,150,2,17,-0.3189162328169872,-54494.287067097895,42.0,24.0,18.0,14,2.687
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,15,2,15,-0.37275647012801283,-54155.61336377419,38.0,18.0,20.0,8,2.063
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,200,2,17,-0.3189162328169872,-54494.287067097895,42.0,24.0,18.0,14,2.736
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,20,2,20,-0.4007293671323516,-54619.5660918306,48.0,30.0,18.0,8,1.98
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,2147483647,2,17,-0.3189162328169872,-54494.287067097895,42.0,24.0,18.0,14,2.844
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,250,2,17,-0.3189162328169872,-54494.287067097895,42.0,24.0,18.0,14,2.599
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,25,2,15,-0.37275647012801283,-54155.61336377419,38.0,18.0,20.0,9,2.238
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,30,2,17,-0.3189162328169872,-54494.287067097895,42.0,24.0,18.0,14,2.48
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,40,2,17,-0.3189162328169872,-54494.287067097895,42.0,24.0,18.0,14,2.807
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,50,2,17,-0.3189162328169872,-54494.287067097895,42.0,24.0,18.0,14,2.877
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,5,2,7,-0.38112146032919175,-54034.68310137829,14.0,0.0,14.0,10,1.762
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,60,2,17,-0.3189162328169872,-54494.287067097895,42.0,24.0,18.0,14,2.802
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,70,2,17,-0.3189162328169872,-54494.287067097895,42.0,24.0,18.0,14,2.807
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,80,2,17,-0.3189162328169872,-54494.287067097895,42.0,24.0,18.0,14,2.927
circular_ges_c2,alarm,alarm.xbif50001246_,8,6,90,2,17,-0.3189162328169872,-54494.287067097895,42.0,24.0,18.0,14,2.633
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,100,2,17,-0.33620452990926647,-54413.14962373602,40.0,22.0,18.0,9,2.391
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,10,2,9,-0.3965338403452308,-54084.999448311304,22.0,4.0,18.0,9,1.979
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,125,2,17,-0.33620452990926647,-54413.14962373602,40.0,22.0,18.0,9,2.269
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,150,2,17,-0.33620452990926647,-54413.14962373602,40.0,22.0,18.0,9,2.192
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,15,2,9,-0.3674839861203708,-54074.53485713641,20.0,6.0,14.0,9,2.253
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,200,2,17,-0.33620452990926647,-54413.14962373602,40.0,22.0,18.0,9,2.133
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,20,2,9,-0.3674839861203708,-54074.53485713641,20.0,6.0,14.0,9,2.393
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,2147483647,2,17,-0.33620452990926647,-54413.14962373602,40.0,22.0,18.0,9,2.164
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,250,2,17,-0.33620452990926647,-54413.14962373602,40.0,22.0,18.0,9,2.349
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,25,2,9,-0.3674839861203708,-54074.53485713641,20.0,6.0,14.0,9,1.685
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,30,2,17,-0.33620452990926647,-54413.14962373602,40.0,22.0,18.0,9,1.653
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,40,2,17,-0.33620452990926647,-54413.14962373602,40.0,22.0,18.0,9,2.183
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,50,2,17,-0.33620452990926647,-54413.14962373602,40.0,22.0,18.0,9,2.202
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,5,2,7,-0.38112146032919175,-54034.68310137829,14.0,0.0,14.0,11,2.245
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,60,2,17,-0.33620452990926647,-54413.14962373602,40.0,22.0,18.0,9,2.334
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,70,2,17,-0.33620452990926647,-54413.14962373602,40.0,22.0,18.0,9,2.175
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,80,2,17,-0.33620452990926647,-54413.14962373602,40.0,22.0,18.0,9,2.27
circular_ges_c2,alarm,alarm.xbif50001246_,8,8,90,2,17,-0.33620452990926647,-54413.14962373602,40.0,22.0,18.0,9,2.274
circular_ges_c2,alarm,alarm.xbif50001_,8,2,100,2,10,-0.36791880029322394,-53655.9563098665,20.0,6.0,14.0,3,1.363
circular_ges_c2,alarm,alarm.xbif50001_,8,2,10,2,7,-0.3685474104131678,-53557.711946514566,14.0,0.0,14.0,6,1.041
circular_ges_c2,alarm,alarm.xbif50001_,8,2,125,2,10,-0.36791880029322394,-53655.9563098665,20.0,6.0,14.0,3,1.116
circular_ges_c2,alarm,alarm.xbif50001_,8,2,150,2,10,-0.36791880029322394,-53655.9563098665,20.0,6.0,14.0,3,1.203
circular_ges_c2,alarm,alarm.xbif50001_,8,2,15,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,4,1.106
circular_ges_c2,alarm,alarm.xbif50001_,8,2,200,2,10,-0.36791880029322394,-53655.9563098665,20.0,6.0,14.0,3,1.256
circular_ges_c2,alarm,alarm.xbif50001_,8,2,20,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,4,1.146
circular_ges_c2,alarm,alarm.xbif50001_,8,2,2147483647,2,10,-0.36791880029322394,-53655.9563098665,20.0,6.0,14.0,3,1.172
circular_ges_c2,alarm,alarm.xbif50001_,8,2,250,2,10,-0.36791880029322394,-53655.9563098665,20.0,6.0,14.0,3,1.211
circular_ges_c2,alarm,alarm.xbif50001_,8,2,25,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,5,1.306
circular_ges_c2,alarm,alarm.xbif50001_,8,2,30,2,10,-0.374636578644598,-53638.55321734441,20.0,6.0,14.0,5,1.282
circular_ges_c2,alarm,alarm.xbif50001_,8,2,40,2,10,-0.36791880029322394,-53655.9563098665,20.0,6.0,14.0,3,0.965
circular_ges_c2,alarm,alarm.xbif50001_,8,2,50,2,10,-0.36791880029322394,-53655.9563098665,20.0,6.0,14.0,3,0.98
circular_ges_c2,alarm,alarm.xbif50001_,8,2,5,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,8,1.1
circular_ges_c2,alarm,alarm.xbif50001_,8,2,60,2,10,-0.36791880029322394,-53655.9563098665,20.0,6.0,14.0,3,0.931
circular_ges_c2,alarm,alarm.xbif50001_,8,2,70,2,10,-0.36791880029322394,-53655.9563098665,20.0,6.0,14.0,3,1.353
circular_ges_c2,alarm,alarm.xbif50001_,8,2,80,2,10,-0.36791880029322394,-53655.9563098665,20.0,6.0,14.0,3,1.275
circular_ges_c2,alarm,alarm.xbif50001_,8,2,90,2,10,-0.36791880029322394,-53655.9563098665,20.0,6.0,14.0,3,1.327
circular_ges_c2,alarm,alarm.xbif50001_,8,4,100,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,5,1.349
circular_ges_c2,alarm,alarm.xbif50001_,8,4,10,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,6,1.424
circular_ges_c2,alarm,alarm.xbif50001_,8,4,125,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,5,1.05
circular_ges_c2,alarm,alarm.xbif50001_,8,4,150,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,5,1.054
circular_ges_c2,alarm,alarm.xbif50001_,8,4,15,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,6,1.503
circular_ges_c2,alarm,alarm.xbif50001_,8,4,200,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,5,1.463
circular_ges_c2,alarm,alarm.xbif50001_,8,4,20,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,5,1.411
circular_ges_c2,alarm,alarm.xbif50001_,8,4,2147483647,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,5,1.391
circular_ges_c2,alarm,alarm.xbif50001_,8,4,250,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,5,1.428
circular_ges_c2,alarm,alarm.xbif50001_,8,4,25,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,7,1.523
circular_ges_c2,alarm,alarm.xbif50001_,8,4,30,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,5,1.422
circular_ges_c2,alarm,alarm.xbif50001_,8,4,40,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,5,1.44
circular_ges_c2,alarm,alarm.xbif50001_,8,4,50,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,5,1.398
circular_ges_c2,alarm,alarm.xbif50001_,8,4,5,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,8,1.502
circular_ges_c2,alarm,alarm.xbif50001_,8,4,60,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,5,1.458
circular_ges_c2,alarm,alarm.xbif50001_,8,4,70,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,5,1.382
circular_ges_c2,alarm,alarm.xbif50001_,8,4,80,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,5,1.439
circular_ges_c2,alarm,alarm.xbif50001_,8,4,90,2,7,-0.36871105712664115,-53557.71194651457,14.0,0.0,14.0,5,1.442
circular_ges_c2,alarm,alarm.xbif50001_,8,6,100,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,8,1.459
circular_ges_c2,alarm,alarm.xbif50001_,8,6,10,2,7,-0.366259559811102,-53549.50745700282,14.0,0.0,14.0,11,2.234
circular_ges_c2,alarm,alarm.xbif50001_,8,6,125,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,8,1.403
circular_ges_c2,alarm,alarm.xbif50001_,8,6,150,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,8,2.05
circular_ges_c2,alarm,alarm.xbif50001_,8,6,15,2,7,-0.366259559811102,-53549.50745700282,14.0,0.0,14.0,9,1.472
circular_ges_c2,alarm,alarm.xbif50001_,8,6,200,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,8,1.979
circular_ges_c2,alarm,alarm.xbif50001_,8,6,20,2,12,-0.37327845148062516,-53717.64628724016,28.0,12.0,16.0,7,1.737
circular_ges_c2,alarm,alarm.xbif50001_,8,6,2147483647,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,8,1.8
circular_ges_c2,alarm,alarm.xbif50001_,8,6,250,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,8,1.884
circular_ges_c2,alarm,alarm.xbif50001_,8,6,25,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,8,2.016
circular_ges_c2,alarm,alarm.xbif50001_,8,6,30,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,8,2.038
circular_ges_c2,alarm,alarm.xbif50001_,8,6,40,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,8,1.435
circular_ges_c2,alarm,alarm.xbif50001_,8,6,50,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,8,2.03
circular_ges_c2,alarm,alarm.xbif50001_,8,6,5,2,11,-0.35788974388789846,-53636.1412975272,22.0,4.0,18.0,10,1.957
circular_ges_c2,alarm,alarm.xbif50001_,8,6,60,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,8,2.016
circular_ges_c2,alarm,alarm.xbif50001_,8,6,70,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,8,1.744
circular_ges_c2,alarm,alarm.xbif50001_,8,6,80,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,8,1.524
circular_ges_c2,alarm,alarm.xbif50001_,8,6,90,2,7,-0.3685935702361023,-53528.243757532604,14.0,0.0,14.0,8,1.635
circular_ges_c2,alarm,alarm.xbif50001_,8,8,100,2,7,-0.38112146032919175,-53508.79833646061,14.0,0.0,14.0,9,1.614
circular_ges_c2,alarm,alarm.xbif50001_,8,8,10,2,7,-0.38112146032919175,-53508.79833646061,14.0,0.0,14.0,10,2.179
circular_ges_c2,alarm,alarm.xbif50001_,8,8,125,2,7,-0.38112146032919175,-53508.79833646061,14.0,0.0,14.0,9,1.585
circular_ges_c2,alarm,alarm.xbif50001_,8,8,150,2,7,-0.38112146032919175,-53508.79833646061,14.0,0.0,14.0,9,2.153
circular_ges_c2,alarm,alarm.xbif50001_,8,8,15,2,11,-0.3811237947955747,-53547.21652379547,22.0,4.0,18.0,10,2.452
circular_ges_c2,alarm,alarm.xbif50001_,8,8,200,2,7,-0.38112146032919175,-53508.79833646061,14.0,0.0,14.0,9,2.167
circular_ges_c2,alarm,alarm.xbif50001_,8,8,20,2,11,-0.3811237947955747,-53547.21652379547,22.0,4.0,18.0,9,2.316
circular_ges_c2,alarm,alarm.xbif50001_,8,8,2147483647,2,7,-0.38112146032919175,-53508.79833646061,14.0,0.0,14.0,9,1.911
circular_ges_c2,alarm,alarm.xbif50001_,8,8,250,2,7,-0.38112146032919175,-53508.79833646061,14.0,0.0,14.0,9,1.643
circular_ges_c2,alarm,alarm.xbif50001_,8,8,25,2,7,-0.38112146032919175,-53508.79833646061,14.0,0.0,14.0,9,1.612
circular_ges_c2,alarm,alarm.xbif50001_,8,8,30,2,7,-0.38112146032919175,-53508.79833646061,14.0,0.0,14.0,9,1.93
circular_ges_c2,alarm,alarm.xbif50001_,8,8,40,2,7,-0.38112146032919175,-53508.79833646061,14.0,0.0,14.0,9,2.077
circular_ges_c2,alarm,alarm.xbif50001_,8,8,50,2,7,-0.38112146032919175,-53508.79833646061,14.0,0.0,14.0,9,1.738
circular_ges_c2,alarm,alarm.xbif50001_,8,8,5,2,7,-0.38112146032919175,-53508.79833646061,14.0,0.0,14.0,11,2.282
circular_ges_c2,alarm,alarm.xbif50001_,8,8,60,2,7,-0.38112146032919175,-53508.79833646061,14.0,0.0,14.0,9,2.135
circular_ges_c2,alarm,alarm.xbif50001_,8,8,70,2,7,-0.38112146032919175,-53508.79833646061,14.0,0.0,14.0,9,2.2
circular_ges_c2,alarm,alarm.xbif50001_,8,8,80,2,7,-0.38112146032919175,-53508.79833646061,14.0,0.0,14.0,9,2.067
circular_ges_c2,alarm,alarm.xbif50001_,8,8,90,2,7,-0.38112146032919175,-53508.79833646061,14.0,0.0,14.0,9,2.173
circular_ges_c2,alarm,alarm.xbif50002_,8,2,100,2,8,-0.36803507756956416,-53785.20838681418,16.0,2.0,14.0,3,1.309
circular_ges_c2,alarm,alarm.xbif50002_,8,2,10,2,8,-0.3678714308560908,-53785.208386814185,16.0,2.0,14.0,5,1.049
circular_ges_c2,alarm,alarm.xbif50002_,8,2,125,2,8,-0.36803507756956416,-53785.20838681418,16.0,2.0,14.0,3,1.317
circular_ges_c2,alarm,alarm.xbif50002_,8,2,150,2,8,-0.36803507756956416,-53785.20838681418,16.0,2.0,14.0,3,0.9
circular_ges_c2,alarm,alarm.xbif50002_,8,2,15,2,8,-0.3678714308560908,-53785.208386814185,16.0,2.0,14.0,4,1.258
circular_ges_c2,alarm,alarm.xbif50002_,8,2,200,2,8,-0.36803507756956416,-53785.20838681418,16.0,2.0,14.0,3,1.164
circular_ges_c2,alarm,alarm.xbif50002_,8,2,20,2,8,-0.3678714308560908,-53785.208386814185,16.0,2.0,14.0,4,1.23
circular_ges_c2,alarm,alarm.xbif50002_,8,2,2147483647,2,8,-0.36803507756956416,-53785.20838681418,16.0,2.0,14.0,3,1.293
circular_ges_c2,alarm,alarm.xbif50002_,8,2,250,2,8,-0.36803507756956416,-53785.20838681418,16.0,2.0,14.0,3,1.121
circular_ges_c2,alarm,alarm.xbif50002_,8,2,25,2,8,-0.36803507756956416,-53785.20838681418,16.0,2.0,14.0,4,1.234
circular_ges_c2,alarm,alarm.xbif50002_,8,2,30,2,11,-0.3662543712901006,-53836.234475231366,22.0,6.0,16.0,3,1.16
circular_ges_c2,alarm,alarm.xbif50002_,8,2,40,2,8,-0.36803507756956416,-53785.20838681418,16.0,2.0,14.0,3,1.162
circular_ges_c2,alarm,alarm.xbif50002_,8,2,50,2,8,-0.36803507756956416,-53785.20838681418,16.0,2.0,14.0,3,1.087
circular_ges_c2,alarm,alarm.xbif50002_,8,2,5,2,8,-0.3548493050234475,-53802.564009968926,16.0,2.0,14.0,7,1.214
circular_ges_c2,alarm,alarm.xbif50002_,8,2,60,2,8,-0.36803507756956416,-53785.20838681418,16.0,2.0,14.0,3,1.307
circular_ges_c2,alarm,alarm.xbif50002_,8,2,70,2,8,-0.36803507756956416,-53785.20838681418,16.0,2.0,14.0,3,1.241
circular_ges_c2,alarm,alarm.xbif50002_,8,2,80,2,8,-0.36803507756956416,-53785.20838681418,16.0,2.0,14.0,3,1.205
circular_ges_c2,alarm,alarm.xbif50002_,8,2,90,2,8,-0.36803507756956416,-53785.20838681418,16.0,2.0,14.0,3,1.218
circular_ges_c2,alarm,alarm.xbif50002_,8,4,100,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,5,1.383
circular_ges_c2,alarm,alarm.xbif50002_,8,4,10,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,6,1.43
circular_ges_c2,alarm,alarm.xbif50002_,8,4,125,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,5,1.317
circular_ges_c2,alarm,alarm.xbif50002_,8,4,150,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,5,1.561
circular_ges_c2,alarm,alarm.xbif50002_,8,4,15,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,6,1.565
circular_ges_c2,alarm,alarm.xbif50002_,8,4,200,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,5,1.685
circular_ges_c2,alarm,alarm.xbif50002_,8,4,20,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,5,1.311
circular_ges_c2,alarm,alarm.xbif50002_,8,4,2147483647,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,5,1.362
circular_ges_c2,alarm,alarm.xbif50002_,8,4,250,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,5,1.428
circular_ges_c2,alarm,alarm.xbif50002_,8,4,25,2,8,-0.3548493050234475,-53802.564009968926,16.0,2.0,14.0,6,1.489
circular_ges_c2,alarm,alarm.xbif50002_,8,4,30,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,5,1.372
circular_ges_c2,alarm,alarm.xbif50002_,8,4,40,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,5,1.446
circular_ges_c2,alarm,alarm.xbif50002_,8,4,50,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,5,0.995
circular_ges_c2,alarm,alarm.xbif50002_,8,4,5,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,8,1.434
circular_ges_c2,alarm,alarm.xbif50002_,8,4,60,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,5,1.164
circular_ges_c2,alarm,alarm.xbif50002_,8,4,70,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,5,1.008
circular_ges_c2,alarm,alarm.xbif50002_,8,4,80,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,5,1.502
circular_ges_c2,alarm,alarm.xbif50002_,8,4,90,2,8,-0.3609735139451821,-53774.11792360581,16.0,2.0,14.0,5,1.542
circular_ges_c2,alarm,alarm.xbif50002_,8,6,100,2,15,-0.3698476901089938,-54401.78709628455,38.0,20.0,18.0,7,1.949
circular_ges_c2,alarm,alarm.xbif50002_,8,6,10,2,7,-0.3881830239535739,-53622.804515840326,14.0,0.0,14.0,8,1.619
circular_ges_c2,alarm,alarm.xbif50002_,8,6,125,2,15,-0.3698476901089938,-54401.78709628455,38.0,20.0,18.0,7,1.427
circular_ges_c2,alarm,alarm.xbif50002_,8,6,150,2,15,-0.3698476901089938,-54401.78709628455,38.0,20.0,18.0,7,1.879
circular_ges_c2,alarm,alarm.xbif50002_,8,6,15,2,7,-0.3881830239535739,-53622.804515840326,14.0,0.0,14.0,8,1.31
circular_ges_c2,alarm,alarm.xbif50002_,8,6,200,2,15,-0.3698476901089938,-54401.78709628455,38.0,20.0,18.0,7,1.864
circular_ges_c2,alarm,alarm.xbif50002_,8,6,20,2,18,-0.3656565553277309,-54003.16012714035,36.0,18.0,18.0,10,2.263
circular_ges_c2,alarm,alarm.xbif50002_,8,6,2147483647,2,15,-0.3698476901089938,-54401.78709628455,38.0,20.0,18.0,7,1.915
circular_ges_c2,alarm,alarm.xbif50002_,8,6,250,2,15,-0.3698476901089938,-54401.78709628455,38.0,20.0,18.0,7,1.775
circular_ges_c2,alarm,alarm.xbif50002_,8,6,25,2,15,-0.3698476901089938,-54401.78709628455,38.0,20.0,18.0,7,2.15
circular_ges_c2,alarm,alarm.xbif50002_,8,6,30,2,15,-0.3698476901089938,-54401.78709628455,38.0,20.0,18.0,7,1.915
circular_ges_c2,alarm,alarm.xbif50002_,8,6,40,2,15,-0.3698476901089938,-54401.78709628455,38.0,20.0,18.0,7,1.86
circular_ges_c2,alarm,alarm.xbif50002_,8,6,50,2,15,-0.3698476901089938,-54401.78709628455,38.0,20.0,18.0,7,1.886
circular_ges_c2,alarm,alarm.xbif50002_,8,6,5,2,7,-0.38112146032919175,-53611.71405263196,14.0,0.0,14.0,10,1.826
