algorithm,network,bbdd,threads,pges_threads,interleaving,seed,SHD,loglike,bdeu,deltaMM,deltaMM+,deltaMM-,iterations,time(s)
pges-jc,barley,barley.xbif50002_,8,8,2147483647,2,57,0.0,-263435.9989285792,140.0,12.0,128.0,4,2.225
pges-jc,barley,barley.xbif50003_,16,16,2147483647,-1,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,2.477
pges-jc,barley,barley.xbif50003_,16,16,2147483647,2,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,2.092
pges-jc,barley,barley.xbif50003_,16,2,2147483647,-1,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,2.297
pges-jc,barley,barley.xbif50003_,16,2,2147483647,2,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,2.225
pges-jc,barley,barley.xbif50003_,16,4,2147483647,-1,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,2.135
pges-jc,barley,barley.xbif50003_,16,4,2147483647,2,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,2.028
pges-jc,barley,barley.xbif50003_,16,8,2147483647,-1,56,0.0,-264227.9131836663,138.0,10.0,128.0,4,2.051
pges-jc,barley,barley.xbif50003_,16,8,2147483647,2,56,0.0,-264227.9131836663,138.0,10.0,128.0,4,2.079
pges-jc,barley,barley.xbif50003_,1,16,2147483647,2,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,5.846
pges-jc,barley,barley.xbif50003_,1,2,2147483647,2,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,3.835
pges-jc,barley,barley.xbif50003_,1,4,2147483647,2,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,8.895
pges-jc,barley,barley.xbif50003_,1,8,2147483647,2,56,0.0,-264227.9131836663,138.0,10.0,128.0,4,4.03
pges-jc,barley,barley.xbif50003_,2,16,2147483647,2,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,5.599
pges-jc,barley,barley.xbif50003_,2,2,2147483647,2,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,4.19
pges-jc,barley,barley.xbif50003_,2,4,2147483647,2,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,5.754
pges-jc,barley,barley.xbif50003_,2,8,2147483647,2,56,0.0,-264227.9131836663,138.0,10.0,128.0,4,5.491
pges-jc,barley,barley.xbif50003_,4,16,2147483647,2,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,2.247
pges-jc,barley,barley.xbif50003_,4,2,2147483647,2,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,2.262
pges-jc,barley,barley.xbif50003_,4,4,2147483647,2,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,2.269
pges-jc,barley,barley.xbif50003_,4,8,2147483647,2,56,0.0,-264227.9131836663,138.0,10.0,128.0,4,2.483
pges-jc,barley,barley.xbif50003_,8,16,2147483647,2,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,1.955
pges-jc,barley,barley.xbif50003_,8,2,2147483647,2,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,2.336
pges-jc,barley,barley.xbif50003_,8,4,2147483647,2,55,0.0,-263544.39367777546,134.0,10.0,124.0,4,3.378
pges-jc,barley,barley.xbif50003_,8,8,2147483647,2,56,0.0,-264227.9131836663,138.0,10.0,128.0,4,1.986
pges-jc,barley,barley.xbif50004_,16,16,2147483647,-1,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,1.749
pges-jc,barley,barley.xbif50004_,16,16,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,1.582
pges-jc,barley,barley.xbif50004_,16,2,2147483647,-1,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,1.962
pges-jc,barley,barley.xbif50004_,16,2,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,1.921
pges-jc,barley,barley.xbif50004_,16,4,2147483647,-1,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,2.029
pges-jc,barley,barley.xbif50004_,16,4,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,1.911
pges-jc,barley,barley.xbif50004_,16,8,2147483647,-1,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,1.955
pges-jc,barley,barley.xbif50004_,16,8,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,1.877
pges-jc,barley,barley.xbif50004_,1,16,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,5.055
pges-jc,barley,barley.xbif50004_,1,2,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,3.784
pges-jc,barley,barley.xbif50004_,1,4,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,4.765
pges-jc,barley,barley.xbif50004_,1,8,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,4.789
pges-jc,barley,barley.xbif50004_,2,16,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,4.329
pges-jc,barley,barley.xbif50004_,2,2,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,3.087
pges-jc,barley,barley.xbif50004_,2,4,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,4.122
pges-jc,barley,barley.xbif50004_,2,8,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,5.965
pges-jc,barley,barley.xbif50004_,4,16,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,2.034
pges-jc,barley,barley.xbif50004_,4,2,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,2.182
pges-jc,barley,barley.xbif50004_,4,4,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,2.086
pges-jc,barley,barley.xbif50004_,4,8,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,2.061
pges-jc,barley,barley.xbif50004_,8,16,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,2.086
pges-jc,barley,barley.xbif50004_,8,2,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,2.108
pges-jc,barley,barley.xbif50004_,8,4,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,2.57
pges-jc,barley,barley.xbif50004_,8,8,2147483647,2,56,0.0,-265545.13027419813,142.0,10.0,132.0,3,2.079
pges-jc,barley,barley.xbif50005_,16,16,2147483647,-1,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,1.865
pges-jc,barley,barley.xbif50005_,16,16,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,1.65
pges-jc,barley,barley.xbif50005_,16,2,2147483647,-1,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,1.9
pges-jc,barley,barley.xbif50005_,16,2,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,1.938
pges-jc,barley,barley.xbif50005_,16,4,2147483647,-1,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,1.514
pges-jc,barley,barley.xbif50005_,16,4,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,1.55
pges-jc,barley,barley.xbif50005_,16,8,2147483647,-1,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,3.966
pges-jc,barley,barley.xbif50005_,16,8,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,3.96
pges-jc,barley,barley.xbif50005_,1,16,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,6.131
pges-jc,barley,barley.xbif50005_,1,2,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,5.186
pges-jc,barley,barley.xbif50005_,1,4,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,4.13
pges-jc,barley,barley.xbif50005_,1,8,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,9.086
pges-jc,barley,barley.xbif50005_,2,16,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,4.208
pges-jc,barley,barley.xbif50005_,2,2,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,4.184
pges-jc,barley,barley.xbif50005_,2,4,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,2.632
pges-jc,barley,barley.xbif50005_,2,8,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,7.358
pges-jc,barley,barley.xbif50005_,4,16,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,1.872
pges-jc,barley,barley.xbif50005_,4,2,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,2.292
pges-jc,barley,barley.xbif50005_,4,4,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,1.495
pges-jc,barley,barley.xbif50005_,4,8,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,4.111
pges-jc,barley,barley.xbif50005_,8,16,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,1.721
pges-jc,barley,barley.xbif50005_,8,2,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,2.083
pges-jc,barley,barley.xbif50005_,8,4,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,1.868
pges-jc,barley,barley.xbif50005_,8,8,2147483647,2,59,0.0,-264949.1538193349,148.0,12.0,136.0,3,3.821
pges-jc,barley,barley.xbif50006_,16,16,2147483647,-1,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,1.948
pges-jc,barley,barley.xbif50006_,16,16,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,1.89
pges-jc,barley,barley.xbif50006_,16,2,2147483647,-1,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,2.172
pges-jc,barley,barley.xbif50006_,16,2,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,2.155
pges-jc,barley,barley.xbif50006_,16,4,2147483647,-1,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,1.724
pges-jc,barley,barley.xbif50006_,16,4,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,1.722
pges-jc,barley,barley.xbif50006_,16,8,2147483647,-1,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,4.134
pges-jc,barley,barley.xbif50006_,16,8,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,4.015
pges-jc,barley,barley.xbif50006_,1,16,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,3.827
pges-jc,barley,barley.xbif50006_,1,2,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,4.541
pges-jc,barley,barley.xbif50006_,1,4,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,7.401
pges-jc,barley,barley.xbif50006_,1,8,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,10.329
pges-jc,barley,barley.xbif50006_,2,16,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,5.874
pges-jc,barley,barley.xbif50006_,2,2,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,3.715
pges-jc,barley,barley.xbif50006_,2,4,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,2.896
pges-jc,barley,barley.xbif50006_,2,8,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,6.602
pges-jc,barley,barley.xbif50006_,4,16,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,2.226
pges-jc,barley,barley.xbif50006_,4,2,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,2.303
pges-jc,barley,barley.xbif50006_,4,4,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,1.813
pges-jc,barley,barley.xbif50006_,4,8,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,4.602
pges-jc,barley,barley.xbif50006_,8,16,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,1.852
pges-jc,barley,barley.xbif50006_,8,2,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,2.062
pges-jc,barley,barley.xbif50006_,8,4,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,2.398
pges-jc,barley,barley.xbif50006_,8,8,2147483647,2,55,0.0,-263707.3539421344,134.0,10.0,124.0,4,4.008
pges-jc,barley,barley.xbif50007_,16,16,2147483647,-1,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,2.017
pges-jc,barley,barley.xbif50007_,16,16,2147483647,2,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,1.905
pges-jc,barley,barley.xbif50007_,16,2,2147483647,-1,62,0.0,-264822.2129649918,150.0,18.0,132.0,5,2.46
pges-jc,barley,barley.xbif50007_,16,2,2147483647,2,62,0.0,-264822.2129649918,150.0,18.0,132.0,5,2.302
pges-jc,barley,barley.xbif50007_,16,4,2147483647,-1,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,2.336
pges-jc,barley,barley.xbif50007_,16,4,2147483647,2,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,2.194
pges-jc,barley,barley.xbif50007_,16,8,2147483647,-1,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,2.093
pges-jc,barley,barley.xbif50007_,16,8,2147483647,2,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,2.071
pges-jc,barley,barley.xbif50007_,1,16,2147483647,2,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,4.644
pges-jc,barley,barley.xbif50007_,1,2,2147483647,2,62,0.0,-264822.2129649918,150.0,18.0,132.0,5,5.83
pges-jc,barley,barley.xbif50007_,1,4,2147483647,2,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,3.955
pges-jc,barley,barley.xbif50007_,1,8,2147483647,2,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,5.605
pges-jc,barley,barley.xbif50007_,2,16,2147483647,2,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,5.721
pges-jc,barley,barley.xbif50007_,2,2,2147483647,2,62,0.0,-264822.2129649918,150.0,18.0,132.0,5,4.691
pges-jc,barley,barley.xbif50007_,2,4,2147483647,2,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,4.697
pges-jc,barley,barley.xbif50007_,2,8,2147483647,2,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,6.167
pges-jc,barley,barley.xbif50007_,4,16,2147483647,2,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,2.241
pges-jc,barley,barley.xbif50007_,4,2,2147483647,2,62,0.0,-264822.2129649918,150.0,18.0,132.0,5,3.506
pges-jc,barley,barley.xbif50007_,4,4,2147483647,2,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,2.328
pges-jc,barley,barley.xbif50007_,4,8,2147483647,2,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,2.335
pges-jc,barley,barley.xbif50007_,8,16,2147483647,2,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,3.16
pges-jc,barley,barley.xbif50007_,8,2,2147483647,2,62,0.0,-264822.2129649918,150.0,18.0,132.0,5,3.038
pges-jc,barley,barley.xbif50007_,8,4,2147483647,2,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,2.119
pges-jc,barley,barley.xbif50007_,8,8,2147483647,2,56,0.0,-263587.03727430623,136.0,10.0,126.0,4,1.967
pges-jc,barley,barley.xbif50008_,16,16,2147483647,-1,56,0.0,-263802.15441731946,136.0,10.0,126.0,4,2.029
pges-jc,barley,barley.xbif50008_,16,16,2147483647,2,56,0.0,-263802.15441731946,136.0,10.0,126.0,4,2.176
pges-jc,barley,barley.xbif50008_,16,2,2147483647,-1,56,0.0,-263959.5950325961,136.0,10.0,126.0,6,2.3
pges-jc,barley,barley.xbif50008_,16,2,2147483647,2,56,0.0,-263959.5950325961,136.0,10.0,126.0,6,2.418
pges-jc,barley,barley.xbif50008_,16,4,2147483647,-1,56,0.0,-263802.15441731946,136.0,10.0,126.0,3,2.026
pges-jc,barley,barley.xbif50008_,16,4,2147483647,2,56,0.0,-263802.15441731946,136.0,10.0,126.0,3,2.279
pges-jc,barley,barley.xbif50008_,16,8,2147483647,-1,56,0.0,-263802.15441731946,136.0,10.0,126.0,5,2.152
pges-jc,barley,barley.xbif50008_,16,8,2147483647,2,56,0.0,-263802.15441731946,136.0,10.0,126.0,5,2.311
pges-jc,barley,barley.xbif50008_,1,16,2147483647,2,56,0.0,-263802.15441731946,136.0,10.0,126.0,4,4.506
pges-jc,barley,barley.xbif50008_,1,2,2147483647,2,56,0.0,-263959.5950325961,136.0,10.0,126.0,6,6.13
pges-jc,barley,barley.xbif50008_,1,4,2147483647,2,56,0.0,-263802.15441731946,136.0,10.0,126.0,3,3.941
pges-jc,barley,barley.xbif50008_,1,8,2147483647,2,56,0.0,-263802.15441731946,136.0,10.0,126.0,5,6.22
pges-jc,barley,barley.xbif50008_,2,16,2147483647,2,56,0.0,-263802.15441731946,136.0,10.0,126.0,4,6.065
pges-jc,barley,barley.xbif50008_,2,2,2147483647,2,56,0.0,-263959.5950325961,136.0,10.0,126.0,6,4.924
pges-jc,barley,barley.xbif50008_,2,4,2147483647,2,56,0.0,-263802.15441731946,136.0,10.0,126.0,3,4.951
pges-jc,barley,barley.xbif50008_,2,8,2147483647,2,56,0.0,-263802.15441731946,136.0,10.0,126.0,5,5.968
pges-jc,barley,barley.xbif50008_,4,16,2147483647,2,56,0.0,-263802.15441731946,136.0,10.0,126.0,4,2.284
pges-jc,barley,barley.xbif50008_,4,2,2147483647,2,56,0.0,-263959.5950325961,136.0,10.0,126.0,6,2.517
pges-jc,barley,barley.xbif50008_,4,4,2147483647,2,56,0.0,-263802.15441731946,136.0,10.0,126.0,3,2.274
pges-jc,barley,barley.xbif50008_,4,8,2147483647,2,56,0.0,-263802.15441731946,136.0,10.0,126.0,5,2.504
pges-jc,barley,barley.xbif50008_,8,16,2147483647,2,56,0.0,-263802.15441731946,136.0,10.0,126.0,4,2.026
pges-jc,barley,barley.xbif50008_,8,2,2147483647,2,56,0.0,-263959.5950325961,136.0,10.0,126.0,6,2.496
pges-jc,barley,barley.xbif50008_,8,4,2147483647,2,56,0.0,-263802.15441731946,136.0,10.0,126.0,3,1.923
pges-jc,barley,barley.xbif50008_,8,8,2147483647,2,56,0.0,-263802.15441731946,136.0,10.0,126.0,5,2.786
pges-jc,barley,barley.xbif50009_,16,16,2147483647,-1,56,-1.3453089196791306,-263977.20921415236,136.0,10.0,126.0,4,2.451
pges-jc,barley,barley.xbif50009_,16,16,2147483647,2,56,-1.3453089196791306,-263977.20921415236,136.0,10.0,126.0,4,1.949
pges-jc,barley,barley.xbif50009_,16,2,2147483647,-1,56,-1.3277181129442872,-263977.20921415236,136.0,10.0,126.0,4,2.11
pges-jc,barley,barley.xbif50009_,16,2,2147483647,2,56,-1.3277181129442872,-263977.20921415236,136.0,10.0,126.0,4,2.149
pges-jc,barley,barley.xbif50009_,16,4,2147483647,-1,56,-1.3498831176781276,-263977.20921415236,136.0,10.0,126.0,4,2.265
pges-jc,barley,barley.xbif50009_,16,4,2147483647,2,56,-1.3498831176781276,-263977.20921415236,136.0,10.0,126.0,4,2.235
pges-jc,barley,barley.xbif50009_,16,8,2147483647,-1,58,-1.3371871051192696,-263830.23822734854,140.0,12.0,128.0,4,2.179
pges-jc,barley,barley.xbif50009_,16,8,2147483647,2,58,-1.3371871051192696,-263830.23822734854,140.0,12.0,128.0,4,1.895
pges-jc,barley,barley.xbif50009_,1,16,2147483647,2,56,-1.3453089196791306,-263977.20921415236,136.0,10.0,126.0,4,6.126
pges-jc,barley,barley.xbif50009_,1,2,2147483647,2,56,-1.3277181129442872,-263977.20921415236,136.0,10.0,126.0,4,10.349
pges-jc,barley,barley.xbif50009_,1,4,2147483647,2,56,-1.3498831176781276,-263977.20921415236,136.0,10.0,126.0,4,4.75
pges-jc,barley,barley.xbif50009_,1,8,2147483647,2,58,-1.3371871051192696,-263830.23822734854,140.0,12.0,128.0,4,3.941
pges-jc,barley,barley.xbif50009_,2,16,2147483647,2,56,-1.3453089196791306,-263977.20921415236,136.0,10.0,126.0,4,5.4
pges-jc,barley,barley.xbif50009_,2,2,2147483647,2,56,-1.3277181129442872,-263977.20921415236,136.0,10.0,126.0,4,4.631
pges-jc,barley,barley.xbif50009_,2,4,2147483647,2,56,-1.3498831176781276,-263977.20921415236,136.0,10.0,126.0,4,4.827
pges-jc,barley,barley.xbif50009_,2,8,2147483647,2,58,-1.3371871051192696,-263830.23822734854,140.0,12.0,128.0,4,5.038
pges-jc,barley,barley.xbif50009_,4,16,2147483647,2,56,-1.3453089196791306,-263977.20921415236,136.0,10.0,126.0,4,3.248
pges-jc,barley,barley.xbif50009_,4,2,2147483647,2,56,-1.3277181129442872,-263977.20921415236,136.0,10.0,126.0,4,2.421
pges-jc,barley,barley.xbif50009_,4,4,2147483647,2,56,-1.3498831176781276,-263977.20921415236,136.0,10.0,126.0,4,2.471
pges-jc,barley,barley.xbif50009_,4,8,2147483647,2,58,-1.3371871051192696,-263830.23822734854,140.0,12.0,128.0,4,2.034
pges-jc,barley,barley.xbif50009_,8,16,2147483647,2,56,-1.3453089196791306,-263977.20921415236,136.0,10.0,126.0,4,1.955
pges-jc,barley,barley.xbif50009_,8,2,2147483647,2,56,-1.3277181129442872,-263977.20921415236,136.0,10.0,126.0,4,2.994
pges-jc,barley,barley.xbif50009_,8,4,2147483647,2,56,-1.3498831176781276,-263977.20921415236,136.0,10.0,126.0,4,2.02
pges-jc,barley,barley.xbif50009_,8,8,2147483647,2,58,-1.3371871051192696,-263830.23822734854,140.0,12.0,128.0,4,2.409
pges-jc,barley,barley.xbif_,16,16,2147483647,-1,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,2.03
pges-jc,barley,barley.xbif_,16,16,2147483647,2,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,1.837
pges-jc,barley,barley.xbif_,16,2,2147483647,-1,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,2.334
pges-jc,barley,barley.xbif_,16,2,2147483647,2,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,2.201
pges-jc,barley,barley.xbif_,16,4,2147483647,-1,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,1.863
pges-jc,barley,barley.xbif_,16,4,2147483647,2,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,1.903
pges-jc,barley,barley.xbif_,16,8,2147483647,-1,57,0.0,-263909.8978527088,138.0,10.0,128.0,4,4.097
pges-jc,barley,barley.xbif_,16,8,2147483647,2,57,0.0,-263909.8978527088,138.0,10.0,128.0,4,4.197
pges-jc,barley,barley.xbif_,1,16,2147483647,2,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,5.628
pges-jc,barley,barley.xbif_,1,2,2147483647,2,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,4.434
pges-jc,barley,barley.xbif_,1,4,2147483647,2,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,4.528
pges-jc,barley,barley.xbif_,1,8,2147483647,2,57,0.0,-263909.8978527088,138.0,10.0,128.0,4,9.752
pges-jc,barley,barley.xbif_,2,16,2147483647,2,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,5.045
pges-jc,barley,barley.xbif_,2,2,2147483647,2,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,4.521
pges-jc,barley,barley.xbif_,2,4,2147483647,2,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,4.704
pges-jc,barley,barley.xbif_,2,8,2147483647,2,57,0.0,-263909.8978527088,138.0,10.0,128.0,4,7.164
pges-jc,barley,barley.xbif_,4,16,2147483647,2,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,2.714
pges-jc,barley,barley.xbif_,4,2,2147483647,2,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,2.77
pges-jc,barley,barley.xbif_,4,4,2147483647,2,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,2.134
pges-jc,barley,barley.xbif_,4,8,2147483647,2,57,0.0,-263909.8978527088,138.0,10.0,128.0,4,4.817
pges-jc,barley,barley.xbif_,8,16,2147483647,2,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,2.869
pges-jc,barley,barley.xbif_,8,2,2147483647,2,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,2.448
pges-jc,barley,barley.xbif_,8,4,2147483647,2,56,0.0,-263728.57235376275,136.0,10.0,126.0,4,2.859
pges-jc,barley,barley.xbif_,8,8,2147483647,2,57,0.0,-263909.8978527088,138.0,10.0,128.0,4,4.274
pges-jc-noParallel,barley,barley.xbif50001246_,16,16,2147483647,2,57,0.0,-264184.89637461695,138.0,12.0,126.0,4,2.398
pges-jc-noParallel,barley,barley.xbif50001246_,16,2,2147483647,2,55,0.0,-264075.7576116019,134.0,10.0,124.0,4,5.423
pges-jc-noParallel,barley,barley.xbif50001246_,16,4,2147483647,2,55,0.0,-264075.7576116019,134.0,10.0,124.0,3,3.627
pges-jc-noParallel,barley,barley.xbif50001246_,16,8,2147483647,2,55,0.0,-264820.10273534583,134.0,10.0,124.0,4,2.622
pges-jc-noParallel,barley,barley.xbif50001246_,1,16,2147483647,2,57,0.0,-264184.89637461695,138.0,12.0,126.0,4,2.916
pges-jc-noParallel,barley,barley.xbif50001246_,1,2,2147483647,2,55,0.0,-264075.7576116019,134.0,10.0,124.0,4,7.517
pges-jc-noParallel,barley,barley.xbif50001246_,1,4,2147483647,2,55,0.0,-264075.7576116019,134.0,10.0,124.0,3,7.884
pges-jc-noParallel,barley,barley.xbif50001246_,1,8,2147483647,2,55,0.0,-264820.10273534583,134.0,10.0,124.0,4,3.379
pges-jc-noParallel,barley,barley.xbif50001246_,2,16,2147483647,2,57,0.0,-264184.89637461695,138.0,12.0,126.0,4,2.838
pges-jc-noParallel,barley,barley.xbif50001246_,2,2,2147483647,2,55,0.0,-264075.7576116019,134.0,10.0,124.0,4,7.002
pges-jc-noParallel,barley,barley.xbif50001246_,2,4,2147483647,2,55,0.0,-264075.7576116019,134.0,10.0,124.0,3,6.001
pges-jc-noParallel,barley,barley.xbif50001246_,2,8,2147483647,2,55,0.0,-264820.10273534583,134.0,10.0,124.0,4,5.063
pges-jc-noParallel,barley,barley.xbif50001246_,4,16,2147483647,2,57,0.0,-264184.89637461695,138.0,12.0,126.0,4,2.433
pges-jc-noParallel,barley,barley.xbif50001246_,4,2,2147483647,2,55,0.0,-264075.7576116019,134.0,10.0,124.0,4,5.907
pges-jc-noParallel,barley,barley.xbif50001246_,4,4,2147483647,2,55,0.0,-264075.7576116019,134.0,10.0,124.0,3,3.486
pges-jc-noParallel,barley,barley.xbif50001246_,4,8,2147483647,2,55,0.0,-264820.10273534583,134.0,10.0,124.0,4,2.811
pges-jc-noParallel,barley,barley.xbif50001246_,8,16,2147483647,2,57,0.0,-264184.89637461695,138.0,12.0,126.0,4,2.239
pges-jc-noParallel,barley,barley.xbif50001246_,8,2,2147483647,2,55,0.0,-264075.7576116019,134.0,10.0,124.0,4,5.37
pges-jc-noParallel,barley,barley.xbif50001246_,8,4,2147483647,2,55,0.0,-264075.7576116019,134.0,10.0,124.0,3,3.421
pges-jc-noParallel,barley,barley.xbif50001246_,8,8,2147483647,2,55,0.0,-264820.10273534583,134.0,10.0,124.0,4,2.642
pges-jc-noParallel,barley,barley.xbif50001_,16,16,2147483647,2,56,0.0,-263292.88892185886,136.0,10.0,126.0,4,2.205
pges-jc-noParallel,barley,barley.xbif50001_,16,2,2147483647,2,56,0.0,-263292.88892185886,136.0,10.0,126.0,4,5.373
pges-jc-noParallel,barley,barley.xbif50001_,16,4,2147483647,2,56,0.0,-263292.88892185886,136.0,10.0,126.0,4,2.78
