algorithm, network, bbdd, threads, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, dfMM minus, Total iterations, Total time(s)
PGESwithStages,res/alarm,alarm.xbif50001_,2,10,29,20,-0.47034758292234835,-56584.212932292096,50.0,14.0,36.0,9,6.935
PGESwithStages,res/alarm,alarm.xbif50001_,2,10,3,22,-0.39273681673423283,-56520.92838735485,56.0,16.0,40.0,8,6.117
PGESwithStages,res/alarm,alarm.xbif50001_,2,10,5,17,-0.4863246984099233,-56498.121771718215,42.0,8.0,34.0,6,5.109
PGESwithStages,res/alarm,alarm.xbif50001_,2,10,7,16,-0.4353470925929195,-56415.617183547154,42.0,10.0,32.0,9,5.553
PGESwithStages,res/alarm,alarm.xbif50001_,2,15,11,22,-0.467710326079691,-57131.22554381014,56.0,18.0,38.0,9,6.763
PGESwithStages,res/alarm,alarm.xbif50001_,2,15,13,26,-0.35654063038161343,-56940.487426104766,66.0,24.0,42.0,9,5.804
PGESwithStages,res/alarm,alarm.xbif50001_,2,15,17,19,-0.4520991791372053,-56762.32292823143,48.0,14.0,34.0,8,5.168
PGESwithStages,res/alarm,alarm.xbif50001_,2,15,19,27,-0.5053997968018201,-56499.80742254323,68.0,24.0,44.0,7,5.688
PGESwithStages,res/alarm,alarm.xbif50001_,2,15,2,19,-0.43179025961718265,-56977.46515856237,48.0,12.0,36.0,7,4.745
PGESwithStages,res/alarm,alarm.xbif50001_,2,15,23,29,-0.5028200436485625,-57095.78864823053,72.0,26.0,46.0,10,8.299
PGESwithStages,res/alarm,alarm.xbif50001_,2,15,29,21,-0.44940409525761227,-57014.00282122636,60.0,18.0,42.0,8,5.418
PGESwithStages,res/alarm,alarm.xbif50001_,2,15,3,29,-0.4202954298433891,-57395.438828272,74.0,30.0,44.0,7,4.754
PGESwithStages,res/alarm,alarm.xbif50001_,2,15,5,21,-0.4245345224242779,-56623.731629719914,56.0,20.0,36.0,8,6.775
PGESwithStages,res/alarm,alarm.xbif50001_,2,15,7,18,-0.43006454873155525,-56496.370564906065,44.0,10.0,34.0,9,5.986
PGESwithStages,res/alarm,alarm.xbif50001_,2,5,11,16,-0.4763622692386563,-56378.804056759225,40.0,8.0,32.0,8,5.433
PGESwithStages,res/alarm,alarm.xbif50001_,2,5,13,19,-0.4377286304019125,-56710.148964019914,48.0,16.0,32.0,8,4.285
PGESwithStages,res/alarm,alarm.xbif50001_,2,5,17,24,-0.4248707094825969,-56985.48993429143,64.0,26.0,38.0,10,5.022
PGESwithStages,res/alarm,alarm.xbif50001_,2,5,19,23,-0.3305882900785327,-56763.05384898551,56.0,20.0,36.0,9,4.344
PGESwithStages,res/alarm,alarm.xbif50001_,2,5,2,16,-0.39442713307404653,-56395.727108145176,40.0,8.0,32.0,9,4.289
PGESwithStages,res/alarm,alarm.xbif50001_,2,5,23,18,-0.43734049928356444,-56446.16764246543,48.0,14.0,34.0,9,4.407
PGESwithStages,res/alarm,alarm.xbif50001_,2,5,29,22,-0.4217009001292666,-56903.83182049225,56.0,18.0,38.0,8,3.841
PGESwithStages,res/alarm,alarm.xbif50001_,2,5,3,22,-0.4906331625057307,-56523.55816171794,56.0,16.0,40.0,12,5.229
PGESwithStages,res/alarm,alarm.xbif50001_,2,5,5,20,-0.3908509495744626,-56513.20884493005,54.0,18.0,36.0,12,5.073
PGESwithStages,res/alarm,alarm.xbif50001_,2,5,7,23,-0.46849651639163614,-56997.05666199401,62.0,20.0,42.0,10,6.075
PGESwithStages,res/alarm,alarm.xbif50001_,4,10,11,32,-0.45035799077821526,-57501.1508294152,76.0,32.0,44.0,7,5.669
PGESwithStages,res/alarm,alarm.xbif50001_,4,10,13,23,-0.41599559196760705,-57279.30706063418,58.0,18.0,40.0,7,5.52
PGESwithStages,res/alarm,alarm.xbif50001_,4,10,17,24,-0.4432979134202618,-56928.36509810111,64.0,26.0,38.0,7,5.876
PGESwithStages,res/alarm,alarm.xbif50001_,4,10,19,19,-0.4104095104385303,-56580.47787133034,48.0,14.0,34.0,7,8.598
PGESwithStages,res/alarm,alarm.xbif50001_,4,10,2,20,-0.4372590570625846,-56637.061475145165,50.0,14.0,36.0,8,8.21
PGESwithStages,res/alarm,alarm.xbif50001_,4,10,23,13,-0.4905300695225875,-56433.69261398347,34.0,8.0,26.0,8,6.91
PGESwithStages,res/alarm,alarm.xbif50001_,4,10,29,23,-0.46228040373300205,-56965.91648183875,56.0,20.0,36.0,8,6.463
PGESwithStages,res/alarm,alarm.xbif50001_,4,10,3,22,-0.4618405454721509,-57333.449189854495,60.0,24.0,36.0,6,5.309
PGESwithStages,res/alarm,alarm.xbif50001_,4,10,5,23,-0.436871697586766,-56814.62514903951,58.0,22.0,36.0,8,6.908
PGESwithStages,res/alarm,alarm.xbif50001_,4,10,7,25,-0.48380019591235934,-57197.94703272176,68.0,28.0,40.0,8,7.847
PGESwithStages,res/alarm,alarm.xbif50001_,4,15,11,24,-0.45982649534247455,-57389.456980357645,62.0,24.0,38.0,9,6.043
PGESwithStages,res/alarm,alarm.xbif50001_,4,15,13,21,-0.48148571557566383,-56567.538370253744,52.0,16.0,36.0,7,5.994
PGESwithStages,res/alarm,alarm.xbif50001_,4,15,17,19,-0.4164940365607951,-56537.88499508376,50.0,16.0,34.0,6,5.484
PGESwithStages,res/alarm,alarm.xbif50001_,4,15,19,23,-0.39085122879279977,-56776.0597867728,58.0,22.0,36.0,8,5.893
PGESwithStages,res/alarm,alarm.xbif50001_,4,15,2,20,-0.4727428806040112,-56867.80357809574,50.0,16.0,34.0,6,5.963
PGESwithStages,res/alarm,alarm.xbif50001_,4,15,23,23,-0.45325032818534255,-56913.63339986985,58.0,22.0,36.0,7,6.318
PGESwithStages,res/alarm,alarm.xbif50001_,4,15,29,27,-0.4846670893186016,-57164.32034698799,70.0,26.0,44.0,6,6.388
PGESwithStages,res/alarm,alarm.xbif50001_,4,15,3,20,-0.38023562598523647,-56945.7923229551,58.0,18.0,40.0,5,4.061
PGESwithStages,res/alarm,alarm.xbif50001_,4,15,5,25,-0.397944130382302,-57127.30906766638,64.0,26.0,38.0,7,7.22
PGESwithStages,res/alarm,alarm.xbif50001_,4,15,7,19,-0.39830360182159474,-56612.326351154785,50.0,18.0,32.0,8,7.835
PGESwithStages,res/alarm,alarm.xbif50001_,4,5,11,19,-0.4135760594359373,-56666.3409083581,48.0,14.0,34.0,6,3.733
PGESwithStages,res/alarm,alarm.xbif50001_,4,5,13,18,-0.4709587751557212,-56331.17199467434,46.0,12.0,34.0,8,3.792
PGESwithStages,res/alarm,alarm.xbif50001_,4,5,17,24,-0.43540725910048494,-57165.69719389895,60.0,22.0,38.0,9,5.181
PGESwithStages,res/alarm,alarm.xbif50001_,4,5,19,23,-0.42221667733825413,-56927.51403927443,58.0,18.0,40.0,8,4.3
PGESwithStages,res/alarm,alarm.xbif50001_,4,5,2,20,-0.41738421671206594,-56937.22661228416,52.0,16.0,36.0,8,3.605
PGESwithStages,res/alarm,alarm.xbif50001_,4,5,23,24,-0.49884474242036203,-57114.95932408372,58.0,18.0,40.0,8,3.689
PGESwithStages,res/alarm,alarm.xbif50001_,4,5,29,22,-0.45811219135633546,-56781.14793451962,58.0,18.0,40.0,8,3.685
PGESwithStages,res/alarm,alarm.xbif50001_,4,5,3,17,-0.4742077647411788,-56466.54142160792,42.0,8.0,34.0,9,3.77
PGESwithStages,res/alarm,alarm.xbif50001_,4,5,5,22,-0.42248947584392404,-56747.96491619884,56.0,20.0,36.0,7,3.427
PGESwithStages,res/alarm,alarm.xbif50001_,4,5,7,24,-0.35985089887648297,-56973.645840346304,60.0,20.0,40.0,6,3.33
PGESwithStages,res/alarm,alarm.xbif50001_,6,10,11,24,-0.43743813346210575,-57303.64196162708,56.0,16.0,40.0,8,6.892
PGESwithStages,res/alarm,alarm.xbif50001_,6,10,13,16,-0.42199127973401024,-56627.86896095856,40.0,8.0,32.0,5,4.683
PGESwithStages,res/alarm,alarm.xbif50001_,6,10,17,22,-0.4423436934460542,-57651.79637687284,58.0,20.0,38.0,4,2.874
PGESwithStages,res/alarm,alarm.xbif50001_,6,10,19,26,-0.4200628315727393,-57235.70067817701,68.0,28.0,40.0,4,3.246
PGESwithStages,res/alarm,alarm.xbif50001_,6,10,2,16,-0.4472532374401585,-56441.976936575375,40.0,8.0,32.0,6,4.774
PGESwithStages,res/alarm,alarm.xbif50001_,6,10,23,19,-0.47807625772857354,-56626.95486494734,48.0,14.0,34.0,5,3.718
PGESwithStages,res/alarm,alarm.xbif50001_,6,10,29,21,-0.4481652692608639,-56641.86866065622,50.0,14.0,36.0,6,5.49
PGESwithStages,res/alarm,alarm.xbif50001_,6,10,3,20,-0.4558822546526452,-56999.47140357778,52.0,16.0,36.0,6,5.965
PGESwithStages,res/alarm,alarm.xbif50001_,6,10,5,21,-0.43690578914407596,-56687.593279392124,54.0,20.0,34.0,6,4.413
PGESwithStages,res/alarm,alarm.xbif50001_,6,10,7,21,-0.40780708290183965,-56844.21007647014,52.0,20.0,32.0,7,6.561
PGESwithStages,res/alarm,alarm.xbif50001_,6,15,11,21,-0.4404081483200799,-56797.4634548675,48.0,12.0,36.0,6,5.517
PGESwithStages,res/alarm,alarm.xbif50001_,6,15,13,22,-0.4734412371855705,-56485.44344564411,54.0,18.0,36.0,7,12.155
PGESwithStages,res/alarm,alarm.xbif50001_,6,15,17,28,-0.44600177048620165,-57411.26692193214,66.0,24.0,42.0,5,5.824
