algorithm,network,bbdd,threads,threadsPGES,interleaving,seed,SHD,LL Score,BDeu Score,dfMM,dfMM plus,dfMM minus,Total iterations,Total time(s)
pges,andes,andes.xbif50001246_,2,4,15,2,164,-0.5432839813750693,-471620.7567060009,354.0,10.0,344.0,9,18.19
pges,andes,andes.xbif50001246_,2,4,20,2,164,-0.5432878145025986,-471620.7567060009,354.0,10.0,344.0,7,13.065
pges,andes,andes.xbif50001246_,2,4,30,2,164,-0.5433573636316529,-471620.7567060009,354.0,10.0,344.0,6,17.577
pges,andes,andes.xbif50001246_,2,4,50,2,164,-0.5434066176159162,-471620.7567060009,354.0,10.0,344.0,5,13.257
pges,andes,andes.xbif50001246_,2,4,5,2,177,-0.5433397086314528,-471942.8351427926,380.0,20.0,360.0,19,20.657
pges,andes,andes.xbif50001246_,2,8,100,2,164,-0.5432550005997139,-471620.7567060009,354.0,10.0,344.0,4,17.747
pges,andes,andes.xbif50001246_,2,8,10,2,164,-0.5433419965143758,-471620.7567060009,354.0,10.0,344.0,7,14.008
pges,andes,andes.xbif50001246_,2,8,15,2,164,-0.5433309829177413,-471620.7567060009,354.0,10.0,344.0,6,13.49
pges,andes,andes.xbif50001246_,2,8,20,2,164,-0.5433434610707492,-471620.7567060009,354.0,10.0,344.0,6,13.807
pges,andes,andes.xbif50001246_,2,8,30,2,165,-0.5433382316783387,-471655.4245347772,358.0,14.0,344.0,5,14.193
pges,andes,andes.xbif50001246_,2,8,50,2,164,-0.5432666169567156,-471620.7567060009,354.0,10.0,344.0,5,16.354
pges,andes,andes.xbif50001246_,2,8,5,2,169,-0.5432784144576642,-471843.7413560572,364.0,20.0,344.0,11,16.701
pges,andes,andes.xbif50001246_,4,16,100,2,164,-0.5432605773217462,-471620.7567060009,354.0,10.0,344.0,3,11.353
pges,andes,andes.xbif50001246_,4,16,10,2,170,-0.5433527656096033,-471643.34695919405,366.0,16.0,350.0,6,16.696
pges,andes,andes.xbif50001246_,4,16,15,2,164,-0.543339823270109,-471620.7567060009,354.0,10.0,344.0,4,15.368
pges,andes,andes.xbif50001246_,4,16,20,2,164,-0.5433133456808698,-471620.7567060009,354.0,10.0,344.0,4,12.062
pges,andes,andes.xbif50001246_,4,16,30,2,164,-0.5434035385243721,-471620.7567060009,354.0,10.0,344.0,4,15.867
pges,andes,andes.xbif50001246_,4,16,50,2,164,-0.5432605773217462,-471620.7567060009,354.0,10.0,344.0,3,10.698
pges,andes,andes.xbif50001246_,4,16,5,2,170,-0.543277647646016,-471643.34695919405,366.0,16.0,350.0,9,22.437
pges,andes,andes.xbif50001246_,4,2,100,2,164,-0.5433513544197548,-471620.7567060009,354.0,10.0,344.0,5,15.095
pges,andes,andes.xbif50001246_,4,2,10,2,164,-0.5432817221547733,-471620.7567060009,354.0,10.0,344.0,17,17.05
pges,andes,andes.xbif50001246_,4,2,15,2,177,-0.5433397086314528,-471942.8351427926,380.0,20.0,360.0,13,16.324
pges,andes,andes.xbif50001246_,4,2,20,2,164,-0.5432817221547733,-471620.7567060009,354.0,10.0,344.0,10,15.292
pges,andes,andes.xbif50001246_,4,2,30,2,164,-0.5432839166218286,-471620.7567060009,354.0,10.0,344.0,8,17.085
pges,andes,andes.xbif50001246_,4,2,50,2,164,-0.5433596500977506,-471620.7567060009,354.0,10.0,344.0,6,14.577
pges,andes,andes.xbif50001246_,4,2,5,2,164,-0.5432817221547733,-471620.7567060009,354.0,10.0,344.0,32,21.519
pges,andes,andes.xbif50001246_,4,4,100,2,164,-0.5429020130201982,-471620.7567060009,354.0,10.0,344.0,4,10.56
pges,andes,andes.xbif50001246_,4,4,10,2,164,-0.5432817221547733,-471620.7567060009,354.0,10.0,344.0,11,16.819
pges,andes,andes.xbif50001246_,4,4,15,2,164,-0.5432839813750693,-471620.7567060009,354.0,10.0,344.0,9,13.51
pges,andes,andes.xbif50001246_,4,4,20,2,164,-0.5432878145025986,-471620.7567060009,354.0,10.0,344.0,7,11.007
pges,andes,andes.xbif50001246_,4,4,30,2,164,-0.5433573636316529,-471620.7567060009,354.0,10.0,344.0,6,12.49
pges,andes,andes.xbif50001246_,4,4,50,2,164,-0.5434066176159162,-471620.7567060009,354.0,10.0,344.0,5,10.361
pges,andes,andes.xbif50001246_,4,4,5,2,177,-0.5433397086314528,-471942.8351427926,380.0,20.0,360.0,19,15.734
pges,andes,andes.xbif50001246_,4,8,100,2,164,-0.5432550005997139,-471620.7567060009,354.0,10.0,344.0,4,11.018
pges,andes,andes.xbif50001246_,4,8,10,2,164,-0.5433419965143758,-471620.7567060009,354.0,10.0,344.0,7,15.035
pges,andes,andes.xbif50001246_,4,8,15,2,164,-0.5433309829177413,-471620.7567060009,354.0,10.0,344.0,6,14.375
pges,andes,andes.xbif50001246_,4,8,20,2,164,-0.5433434610707492,-471620.7567060009,354.0,10.0,344.0,6,11.7
pges,andes,andes.xbif50001246_,4,8,30,2,165,-0.5433382316783387,-471655.4245347772,358.0,14.0,344.0,5,13.065
pges,andes,andes.xbif50001246_,4,8,50,2,164,-0.5432666169567156,-471620.7567060009,354.0,10.0,344.0,5,11.669
pges,andes,andes.xbif50001246_,4,8,5,2,169,-0.5432784144576642,-471843.7413560572,364.0,20.0,344.0,11,15.941
pges,andes,andes.xbif50001246_,8,16,100,2,164,-0.5432605773217462,-471620.7567060009,354.0,10.0,344.0,3,10.751
pges,andes,andes.xbif50001246_,8,16,10,2,170,-0.5433527656096033,-471643.34695919405,366.0,16.0,350.0,6,15.863
pges,andes,andes.xbif50001246_,8,16,15,2,164,-0.543339823270109,-471620.7567060009,354.0,10.0,344.0,4,11.354
pges,andes,andes.xbif50001246_,8,16,20,2,164,-0.5433133456808698,-471620.7567060009,354.0,10.0,344.0,4,12.274
pges,andes,andes.xbif50001246_,8,16,30,2,164,-0.5434035385243721,-471620.7567060009,354.0,10.0,344.0,4,14.598
pges,andes,andes.xbif50001246_,8,16,50,2,164,-0.5432605773217462,-471620.7567060009,354.0,10.0,344.0,3,11.327
pges,andes,andes.xbif50001246_,8,16,5,2,170,-0.543277647646016,-471643.34695919405,366.0,16.0,350.0,9,21.752
pges,andes,andes.xbif50001246_,8,2,100,2,164,-0.5433513544197548,-471620.7567060009,354.0,10.0,344.0,5,14.417
pges,andes,andes.xbif50001246_,8,2,10,2,164,-0.5432817221547733,-471620.7567060009,354.0,10.0,344.0,17,16.119
pges,andes,andes.xbif50001246_,8,2,15,2,177,-0.5433397086314528,-471942.8351427926,380.0,20.0,360.0,13,14.352
pges,andes,andes.xbif50001246_,8,2,20,2,164,-0.5432817221547733,-471620.7567060009,354.0,10.0,344.0,10,14.345
pges,andes,andes.xbif50001246_,8,2,30,2,164,-0.5432839166218286,-471620.7567060009,354.0,10.0,344.0,8,13.454
pges,andes,andes.xbif50001246_,8,2,50,2,164,-0.5433596500977506,-471620.7567060009,354.0,10.0,344.0,6,13.743
pges,andes,andes.xbif50001246_,8,2,5,2,164,-0.5432817221547733,-471620.7567060009,354.0,10.0,344.0,32,19.058
pges,andes,andes.xbif50001246_,8,4,100,2,164,-0.5429020130201982,-471620.7567060009,354.0,10.0,344.0,4,10.358
pges,andes,andes.xbif50001246_,8,4,10,2,164,-0.5432817221547733,-471620.7567060009,354.0,10.0,344.0,11,11.632
pges,andes,andes.xbif50001246_,8,4,15,2,164,-0.5432839813750693,-471620.7567060009,354.0,10.0,344.0,9,12.233
pges,andes,andes.xbif50001246_,8,4,20,2,164,-0.5432878145025986,-471620.7567060009,354.0,10.0,344.0,7,11.729
pges,andes,andes.xbif50001246_,8,4,30,2,164,-0.5433573636316529,-471620.7567060009,354.0,10.0,344.0,6,10.12
pges,andes,andes.xbif50001246_,8,4,50,2,164,-0.5434066176159162,-471620.7567060009,354.0,10.0,344.0,5,9.903
pges,andes,andes.xbif50001246_,8,4,5,2,177,-0.5433397086314528,-471942.8351427926,380.0,20.0,360.0,19,16.655
pges,andes,andes.xbif50001246_,8,8,100,2,164,-0.5432550005997139,-471620.7567060009,354.0,10.0,344.0,4,11.33
pges,andes,andes.xbif50001246_,8,8,10,2,164,-0.5433419965143758,-471620.7567060009,354.0,10.0,344.0,7,11.958
pges,andes,andes.xbif50001246_,8,8,15,2,164,-0.5433309829177413,-471620.7567060009,354.0,10.0,344.0,6,11.42
pges,andes,andes.xbif50001246_,8,8,20,2,164,-0.5433434610707492,-471620.7567060009,354.0,10.0,344.0,6,13.487
pges,andes,andes.xbif50001246_,8,8,30,2,165,-0.5433382316783387,-471655.4245347772,358.0,14.0,344.0,5,10.174
pges,andes,andes.xbif50001246_,8,8,50,2,164,-0.5432666169567156,-471620.7567060009,354.0,10.0,344.0,5,10.972
pges,andes,andes.xbif50001246_,8,8,5,2,169,-0.5432784144576642,-471843.7413560572,364.0,20.0,344.0,11,14.797
pges,andes,andes.xbif50001_,16,16,100,2,150,-0.543267633188961,-471963.57395823667,326.0,0.0,326.0,100,219.239
pges,andes,andes.xbif50001_,16,16,10,2,150,-0.5434119014847427,-471963.57395823667,326.0,0.0,326.0,100,216.478
pges,andes,andes.xbif50001_,16,16,15,2,150,-0.5434077853085514,-471963.57395823667,326.0,0.0,326.0,100,220.664
pges,andes,andes.xbif50001_,16,16,20,2,150,-0.5434035828947776,-471963.57395823667,326.0,0.0,326.0,100,222.801
pges,andes,andes.xbif50001_,16,16,30,2,158,-0.5430360014944526,-472051.32226128253,352.0,16.0,336.0,100,225.653
pges,andes,andes.xbif50001_,16,16,50,2,150,-0.543267633188961,-471963.57395823667,326.0,0.0,326.0,100,224.77
pges,andes,andes.xbif50001_,16,16,5,2,156,-0.543275301617395,-472210.8224901373,344.0,18.0,326.0,100,222.074
pges,andes,andes.xbif50001_,16,2,100,2,154,-0.5433625355706012,-471979.50635045377,334.0,4.0,330.0,100,55.686
pges,andes,andes.xbif50001_,16,2,10,2,154,-0.5432864389314495,-471979.50635045377,334.0,4.0,330.0,100,51.857
pges,andes,andes.xbif50001_,16,2,15,2,154,-0.5432854359108761,-471992.456507909,334.0,4.0,330.0,100,52.862
pges,andes,andes.xbif50001_,16,2,20,2,154,-0.5432852233067869,-471992.456507909,334.0,4.0,330.0,100,53.623
pges,andes,andes.xbif50001_,16,2,30,2,154,-0.543291798902638,-471979.50635045377,334.0,4.0,330.0,100,54.075
pges,andes,andes.xbif50001_,16,2,50,2,159,-0.543379680544264,-472412.60209734685,346.0,6.0,340.0,100,65.479
pges,andes,andes.xbif50001_,16,2,5,2,154,-0.5432864389314495,-471979.50635045377,334.0,4.0,330.0,100,48.391
pges,andes,andes.xbif50001_,16,4,100,2,150,-0.5432602876777901,-471963.57395823667,326.0,0.0,326.0,100,75.426
pges,andes,andes.xbif50001_,16,4,10,2,150,-0.5432877488303386,-471963.57395823667,326.0,0.0,326.0,100,74.004
pges,andes,andes.xbif50001_,16,4,15,2,150,-0.5432892627302792,-471994.5875864907,326.0,0.0,326.0,100,73.228
pges,andes,andes.xbif50001_,16,4,20,2,150,-0.5433498160171063,-472007.74742176087,326.0,0.0,326.0,100,76.291
pges,andes,andes.xbif50001_,16,4,30,2,151,-0.5433546506673756,-472029.5891314649,330.0,4.0,326.0,100,76.271
pges,andes,andes.xbif50001_,16,4,50,2,150,-0.5433504754051022,-471963.57395823667,326.0,0.0,326.0,100,75.003
pges,andes,andes.xbif50001_,16,4,5,2,154,-0.543283448196701,-472142.16747594526,336.0,10.0,326.0,100,70.899
pges,andes,andes.xbif50001_,16,8,100,2,150,-0.5431081458988828,-471963.57395823667,326.0,0.0,326.0,100,124.655
pges,andes,andes.xbif50001_,16,8,10,2,150,-0.5434032295913115,-471963.57395823667,326.0,0.0,326.0,100,123.755
pges,andes,andes.xbif50001_,16,8,15,2,150,-0.5433556617774219,-471976.45017693454,326.0,0.0,326.0,100,122.842
pges,andes,andes.xbif50001_,16,8,20,2,150,-0.5434077352533601,-471963.57395823667,326.0,0.0,326.0,100,123.226
pges,andes,andes.xbif50001_,16,8,30,2,150,-0.5434058515692477,-471963.57395823667,326.0,0.0,326.0,100,123.009
pges,andes,andes.xbif50001_,16,8,50,2,150,-0.5430271160030112,-471963.57395823667,326.0,0.0,326.0,100,122.962
pges,andes,andes.xbif50001_,16,8,5,2,150,-0.5432911269385611,-471963.57395823667,326.0,0.0,326.0,100,118.254
pges,andes,andes.xbif50001_,2,16,100,2,150,-0.543267633188961,-471963.57395823667,326.0,0.0,326.0,100,251.042
pges,andes,andes.xbif50001_,2,16,10,2,150,-0.5434119014847427,-471963.57395823667,326.0,0.0,326.0,100,268.196
pges,andes,andes.xbif50001_,2,16,15,2,150,-0.5434077853085514,-471963.57395823667,326.0,0.0,326.0,100,256.563
pges,andes,andes.xbif50001_,2,16,20,2,150,-0.5434035828947776,-471963.57395823667,326.0,0.0,326.0,100,252.629
pges,andes,andes.xbif50001_,2,16,30,2,158,-0.5430360014944526,-472051.32226128253,352.0,16.0,336.0,100,281.296
pges,andes,andes.xbif50001_,2,16,50,2,150,-0.543267633188961,-471963.57395823667,326.0,0.0,326.0,100,269.726
pges,andes,andes.xbif50001_,2,16,5,2,156,-0.543275301617395,-472210.8224901373,344.0,18.0,326.0,100,280.52
pges,andes,andes.xbif50001_,2,2,100,2,154,-0.5433625355706012,-471979.50635045377,334.0,4.0,330.0,100,78.102
pges,andes,andes.xbif50001_,2,2,10,2,154,-0.5432864389314495,-471979.50635045377,334.0,4.0,330.0,100,76.346
pges,andes,andes.xbif50001_,2,2,15,2,154,-0.5432854359108761,-471992.456507909,334.0,4.0,330.0,100,76.808
pges,andes,andes.xbif50001_,2,2,20,2,154,-0.5432852233067869,-471992.456507909,334.0,4.0,330.0,100,67.688
pges,andes,andes.xbif50001_,2,2,30,2,154,-0.543291798902638,-471979.50635045377,334.0,4.0,330.0,100,67.918
pges,andes,andes.xbif50001_,2,2,50,2,159,-0.543379680544264,-472412.60209734685,346.0,6.0,340.0,100,92.111
pges,andes,andes.xbif50001_,2,2,5,2,154,-0.5432864389314495,-471979.50635045377,334.0,4.0,330.0,100,60.266
pges,andes,andes.xbif50001_,2,4,100,2,150,-0.5432602876777901,-471963.57395823667,326.0,0.0,326.0,100,91.866
pges,andes,andes.xbif50001_,2,4,10,2,150,-0.5432877488303386,-471963.57395823667,326.0,0.0,326.0,100,96.999
pges,andes,andes.xbif50001_,2,4,15,2,150,-0.5432892627302792,-471994.5875864907,326.0,0.0,326.0,100,101.564
pges,andes,andes.xbif50001_,2,4,20,2,150,-0.5433498160171063,-472007.74742176087,326.0,0.0,326.0,100,96.264
pges,andes,andes.xbif50001_,2,4,30,2,151,-0.5433546506673756,-472029.5891314649,330.0,4.0,326.0,100,91.53
pges,andes,andes.xbif50001_,2,4,50,2,150,-0.5433504754051022,-471963.57395823667,326.0,0.0,326.0,100,101.969
pges,andes,andes.xbif50001_,2,4,5,2,154,-0.543283448196701,-472142.16747594526,336.0,10.0,326.0,100,95.76
pges,andes,andes.xbif50001_,2,8,100,2,150,-0.5431081458988828,-471963.57395823667,326.0,0.0,326.0,100,148.235
pges,andes,andes.xbif50001_,2,8,10,2,150,-0.5434032295913115,-471963.57395823667,326.0,0.0,326.0,100,141.831
pges,andes,andes.xbif50001_,2,8,15,2,150,-0.5433556617774219,-471976.45017693454,326.0,0.0,326.0,100,154.609
pges,andes,andes.xbif50001_,2,8,20,2,150,-0.5434077352533601,-471963.57395823667,326.0,0.0,326.0,100,157.241
pges,andes,andes.xbif50001_,2,8,30,2,150,-0.5434058515692477,-471963.57395823667,326.0,0.0,326.0,100,148.542
pges,andes,andes.xbif50001_,2,8,50,2,150,-0.5430271160030112,-471963.57395823667,326.0,0.0,326.0,100,156.15
pges,andes,andes.xbif50001_,2,8,5,2,150,-0.5432911269385611,-471963.57395823667,326.0,0.0,326.0,100,154.05
pges,andes,andes.xbif50001_,4,16,100,2,150,-0.543267633188961,-471963.57395823667,326.0,0.0,326.0,100,276.026
pges,andes,andes.xbif50001_,4,16,10,2,150,-0.5434119014847427,-471963.57395823667,326.0,0.0,326.0,100,243.144
pges,andes,andes.xbif50001_,4,16,15,2,150,-0.5434077853085514,-471963.57395823667,326.0,0.0,326.0,100,265.496
pges,andes,andes.xbif50001_,4,16,20,2,150,-0.5434035828947776,-471963.57395823667,326.0,0.0,326.0,100,250.03
pges,andes,andes.xbif50001_,4,16,30,2,158,-0.5430360014944526,-472051.32226128253,352.0,16.0,336.0,100,274.84
pges,andes,andes.xbif50001_,4,16,50,2,150,-0.543267633188961,-471963.57395823667,326.0,0.0,326.0,100,272.428
pges,andes,andes.xbif50001_,4,16,5,2,156,-0.543275301617395,-472210.8224901373,344.0,18.0,326.0,100,249.464
pges,andes,andes.xbif50001_,4,2,100,2,154,-0.5433625355706012,-471979.50635045377,334.0,4.0,330.0,100,74.511
pges,andes,andes.xbif50001_,4,2,10,2,154,-0.5432864389314495,-471979.50635045377,334.0,4.0,330.0,100,62.918
pges,andes,andes.xbif50001_,4,2,15,2,154,-0.5432854359108761,-471992.456507909,334.0,4.0,330.0,100,59.157
pges,andes,andes.xbif50001_,4,2,20,2,154,-0.5432852233067869,-471992.456507909,334.0,4.0,330.0,100,67.466
pges,andes,andes.xbif50001_,4,2,30,2,154,-0.543291798902638,-471979.50635045377,334.0,4.0,330.0,100,63.201
pges,andes,andes.xbif50001_,4,2,50,2,159,-0.543379680544264,-472412.60209734685,346.0,6.0,340.0,100,84.105
pges,andes,andes.xbif50001_,4,2,5,2,154,-0.5432864389314495,-471979.50635045377,334.0,4.0,330.0,100,54.244
pges,andes,andes.xbif50001_,4,4,100,2,150,-0.5432602876777901,-471963.57395823667,326.0,0.0,326.0,100,89.258
pges,andes,andes.xbif50001_,4,4,10,2,150,-0.5432877488303386,-471963.57395823667,326.0,0.0,326.0,100,81.484
pges,andes,andes.xbif50001_,4,4,15,2,150,-0.5432892627302792,-471994.5875864907,326.0,0.0,326.0,100,80.944
pges,andes,andes.xbif50001_,4,4,20,2,150,-0.5433498160171063,-472007.74742176087,326.0,0.0,326.0,100,84.706
pges,andes,andes.xbif50001_,4,4,30,2,151,-0.5433546506673756,-472029.5891314649,330.0,4.0,326.0,100,92.293
pges,andes,andes.xbif50001_,4,4,50,2,150,-0.5433504754051022,-471963.57395823667,326.0,0.0,326.0,100,95.706
pges,andes,andes.xbif50001_,4,4,5,2,154,-0.543283448196701,-472142.16747594526,336.0,10.0,326.0,100,76.264
pges,andes,andes.xbif50001_,4,8,100,2,150,-0.5431081458988828,-471963.57395823667,326.0,0.0,326.0,100,146.287
pges,andes,andes.xbif50001_,4,8,10,2,150,-0.5434032295913115,-471963.57395823667,326.0,0.0,326.0,100,131.439
pges,andes,andes.xbif50001_,4,8,15,2,150,-0.5433556617774219,-471976.45017693454,326.0,0.0,326.0,100,133.877
pges,andes,andes.xbif50001_,4,8,20,2,150,-0.5434077352533601,-471963.57395823667,326.0,0.0,326.0,100,152.936
pges,andes,andes.xbif50001_,4,8,30,2,150,-0.5434058515692477,-471963.57395823667,326.0,0.0,326.0,100,135.752
pges,andes,andes.xbif50001_,4,8,50,2,150,-0.5430271160030112,-471963.57395823667,326.0,0.0,326.0,100,145.092
pges,andes,andes.xbif50001_,4,8,5,2,150,-0.5432911269385611,-471963.57395823667,326.0,0.0,326.0,100,127.059
pges,andes,andes.xbif50001_,8,16,100,2,150,-0.543267633188961,-471963.57395823667,326.0,0.0,326.0,100,257.978
pges,andes,andes.xbif50001_,8,16,10,2,150,-0.5434119014847427,-471963.57395823667,326.0,0.0,326.0,100,218.488
pges,andes,andes.xbif50001_,8,16,15,2,150,-0.5434077853085514,-471963.57395823667,326.0,0.0,326.0,100,237.724
pges,andes,andes.xbif50001_,8,16,20,2,150,-0.5434035828947776,-471963.57395823667,326.0,0.0,326.0,100,240.768
pges,andes,andes.xbif50001_,8,16,30,2,158,-0.5430360014944526,-472051.32226128253,352.0,16.0,336.0,100,251.448
pges,andes,andes.xbif50001_,8,16,50,2,150,-0.543267633188961,-471963.57395823667,326.0,0.0,326.0,100,247.153
pges,andes,andes.xbif50001_,8,16,5,2,156,-0.543275301617395,-472210.8224901373,344.0,18.0,326.0,100,223.155
pges,andes,andes.xbif50001_,8,2,100,2,154,-0.5433625355706012,-471979.50635045377,334.0,4.0,330.0,100,66.575
pges,andes,andes.xbif50001_,8,2,10,2,154,-0.5432864389314495,-471979.50635045377,334.0,4.0,330.0,100,58.563
pges,andes,andes.xbif50001_,8,2,15,2,154,-0.5432854359108761,-471992.456507909,334.0,4.0,330.0,100,59.698
pges,andes,andes.xbif50001_,8,2,20,2,154,-0.5432852233067869,-471992.456507909,334.0,4.0,330.0,100,62.567
pges,andes,andes.xbif50001_,8,2,30,2,154,-0.543291798902638,-471979.50635045377,334.0,4.0,330.0,100,61.346
pges,andes,andes.xbif50001_,8,2,50,2,159,-0.543379680544264,-472412.60209734685,346.0,6.0,340.0,100,72.639
pges,andes,andes.xbif50001_,8,2,5,2,154,-0.5432864389314495,-471979.50635045377,334.0,4.0,330.0,100,52.737
pges,andes,andes.xbif50001_,8,4,100,2,150,-0.5432602876777901,-471963.57395823667,326.0,0.0,326.0,100,87.809
pges,andes,andes.xbif50001_,8,4,10,2,150,-0.5432877488303386,-471963.57395823667,326.0,0.0,326.0,100,82.138
pges,andes,andes.xbif50001_,8,4,15,2,150,-0.5432892627302792,-471994.5875864907,326.0,0.0,326.0,100,73.02
pges,andes,andes.xbif50001_,8,4,20,2,150,-0.5433498160171063,-472007.74742176087,326.0,0.0,326.0,100,83.015
pges,andes,andes.xbif50001_,8,4,30,2,151,-0.5433546506673756,-472029.5891314649,330.0,4.0,326.0,100,91.135
pges,andes,andes.xbif50001_,8,4,50,2,150,-0.5433504754051022,-471963.57395823667,326.0,0.0,326.0,100,84.367
pges,andes,andes.xbif50001_,8,4,5,2,154,-0.543283448196701,-472142.16747594526,336.0,10.0,326.0,100,80.433
pges,andes,andes.xbif50001_,8,8,100,2,150,-0.5431081458988828,-471963.57395823667,326.0,0.0,326.0,100,140.731
pges,andes,andes.xbif50001_,8,8,10,2,150,-0.5434032295913115,-471963.57395823667,326.0,0.0,326.0,100,133.75
pges,andes,andes.xbif50001_,8,8,15,2,150,-0.5433556617774219,-471976.45017693454,326.0,0.0,326.0,100,143.52
pges,andes,andes.xbif50001_,8,8,20,2,150,-0.5434077352533601,-471963.57395823667,326.0,0.0,326.0,100,140.079
pges,andes,andes.xbif50001_,8,8,30,2,150,-0.5434058515692477,-471963.57395823667,326.0,0.0,326.0,100,145.791
pges,andes,andes.xbif50001_,8,8,50,2,150,-0.5430271160030112,-471963.57395823667,326.0,0.0,326.0,100,136.33
pges,andes,andes.xbif50001_,8,8,5,2,150,-0.5432911269385611,-471963.57395823667,326.0,0.0,326.0,100,135.677
pges,andes,andes.xbif50002_,16,16,100,2,136,-0.5423434313803209,-471780.6053472787,294.0,0.0,294.0,4,13.052
pges,andes,andes.xbif50002_,16,16,10,2,136,-0.5433694003683339,-471792.8336895359,294.0,0.0,294.0,5,12.923
pges,andes,andes.xbif50002_,16,16,15,2,136,-0.5433728605296047,-471780.6053472787,294.0,0.0,294.0,5,13.951
pges,andes,andes.xbif50002_,16,16,20,2,136,-0.5431385861694683,-471792.8336895359,294.0,0.0,294.0,4,11.707
pges,andes,andes.xbif50002_,16,16,30,2,136,-0.543235466265368,-471780.6053472787,294.0,0.0,294.0,4,12.152
pges,andes,andes.xbif50002_,16,16,50,2,136,-0.5423434313803209,-471780.6053472787,294.0,0.0,294.0,4,12.769
pges,andes,andes.xbif50002_,16,16,5,2,136,-0.5432656442379545,-471792.83368953585,294.0,0.0,294.0,8,17.497
pges,andes,andes.xbif50002_,16,2,100,2,136,-0.5433381911617559,-471780.6053472787,294.0,0.0,294.0,4,12.433
pges,andes,andes.xbif50002_,16,2,10,2,136,-0.5432765481213153,-471845.8491964359,294.0,0.0,294.0,18,17.303
pges,andes,andes.xbif50002_,16,2,15,2,141,-0.5432591738791319,-472017.88747066865,304.0,10.0,294.0,13,14.705
pges,andes,andes.xbif50002_,16,2,20,2,136,-0.5432658607095071,-471780.6053472787,294.0,0.0,294.0,10,13.757
pges,andes,andes.xbif50002_,16,2,30,2,136,-0.5441076764613468,-471807.1331020769,294.0,0.0,294.0,9,14.123
pges,andes,andes.xbif50002_,16,2,50,2,136,-0.5433316210091745,-471780.6053472787,294.0,0.0,294.0,6,13.289
pges,andes,andes.xbif50002_,16,2,5,2,136,-0.5432765481213153,-471845.8491964359,294.0,0.0,294.0,35,20.388
pges,andes,andes.xbif50002_,16,4,100,2,142,-0.5423483551034066,-471790.7488495649,306.0,6.0,300.0,5,10.541
pges,andes,andes.xbif50002_,16,4,10,2,142,-0.543263345106721,-471790.7488495649,306.0,6.0,300.0,11,12.13
pges,andes,andes.xbif50002_,16,4,15,2,142,-0.5432664198012619,-471790.7488495649,306.0,6.0,300.0,8,10.361
pges,andes,andes.xbif50002_,16,4,20,2,142,-0.5433249294976991,-471790.7488495649,306.0,6.0,300.0,7,10.949
pges,andes,andes.xbif50002_,16,4,30,2,142,-0.5433328734773777,-471790.7488495649,306.0,6.0,300.0,5,9.436
pges,andes,andes.xbif50002_,16,4,50,2,142,-0.5433355694264139,-471790.7488495649,306.0,6.0,300.0,4,9.469
pges,andes,andes.xbif50002_,16,4,5,2,144,-0.5432645885457419,-471866.4759284241,310.0,6.0,304.0,19,14.755
pges,andes,andes.xbif50002_,16,8,100,2,136,-0.5431786826621279,-471780.6053472787,294.0,0.0,294.0,3,9.015
pges,andes,andes.xbif50002_,16,8,10,2,136,-0.5423434313803209,-471780.6053472787,294.0,0.0,294.0,8,12.341
pges,andes,andes.xbif50002_,16,8,15,2,136,-0.5423434313803209,-471780.6053472787,294.0,0.0,294.0,7,11.804
pges,andes,andes.xbif50002_,16,8,20,2,138,-0.543311457931456,-471889.0773662602,298.0,6.0,292.0,5,9.982
pges,andes,andes.xbif50002_,16,8,30,2,136,-0.5423434313803209,-471780.6053472787,294.0,0.0,294.0,5,9.986
pges,andes,andes.xbif50002_,16,8,50,2,136,-0.5432597420988918,-471780.6053472787,294.0,0.0,294.0,4,9.47
pges,andes,andes.xbif50002_,16,8,5,2,140,-0.543255097633345,-471964.3605775022,302.0,10.0,292.0,13,16.555
pges,andes,andes.xbif50002_,2,16,100,2,136,-0.5423434313803209,-471780.6053472787,294.0,0.0,294.0,4,19.116
pges,andes,andes.xbif50002_,2,16,10,2,136,-0.5433694003683339,-471792.8336895359,294.0,0.0,294.0,5,18.774
pges,andes,andes.xbif50002_,2,16,15,2,136,-0.5433728605296047,-471780.6053472787,294.0,0.0,294.0,5,20.316
pges,andes,andes.xbif50002_,2,16,20,2,136,-0.5431385861694683,-471792.8336895359,294.0,0.0,294.0,4,14.173
pges,andes,andes.xbif50002_,2,16,30,2,136,-0.543235466265368,-471780.6053472787,294.0,0.0,294.0,4,19.325
pges,andes,andes.xbif50002_,2,16,50,2,136,-0.5423434313803209,-471780.6053472787,294.0,0.0,294.0,4,15.136
pges,andes,andes.xbif50002_,2,16,5,2,136,-0.5432656442379545,-471792.83368953585,294.0,0.0,294.0,8,25.599
pges,andes,andes.xbif50002_,2,2,100,2,136,-0.5433381911617559,-471780.6053472787,294.0,0.0,294.0,4,23.663
pges,andes,andes.xbif50002_,2,2,10,2,136,-0.5432765481213153,-471845.8491964359,294.0,0.0,294.0,18,29.578
pges,andes,andes.xbif50002_,2,2,15,2,141,-0.5432591738791319,-472017.88747066865,304.0,10.0,294.0,13,26.657
pges,andes,andes.xbif50002_,2,2,20,2,136,-0.5432658607095071,-471780.6053472787,294.0,0.0,294.0,10,19.189
pges,andes,andes.xbif50002_,2,2,30,2,136,-0.5441076764613468,-471807.1331020769,294.0,0.0,294.0,9,21.613
